id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유
2692,경쟁사/해외이슈,경쟁사_해외이슈,구글,"아크릴, 310억 매개변수 AI로 구글·앤트로픽·오픈AI 제쳤다…'소버린 AI' 기술력 입증",아크릴 310억 매개변수 ai로 구글 앤트로픽 오픈ai 제쳤다 소버린 ai 기술력 입증,아시아경제,아시아경제,"Tue, 01 Sep 2026 04:10:51 GMT","아크릴, 310억 매개변수 AI로 구글·앤트로픽·오픈AI 제쳤다…'소버린 AI' 기술력 입증 아시아경제",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1yc3FSMDFMeUZPMkVTSlczNTR2THByTDE3b1BjR3duRjJNaVJQYkdDenB4YzhXWUhwMHNqeVV0c0hNZkNwRkMteUowbGJTY3ZHNlFIWFp0SnAzWHVDOURLcw?oc=5,google_rss_구글 when:2d,204.5,16.0,ai_infrastructure_security,ai_infrastructure_security,"구글,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:google:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,204.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:google:anthropic_glasswing_security:general,global_incident:ai_security_policy:google:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:google:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:google:anthropic_glasswing_security,comp_overseas_platform_ai,,
2849,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"챗GPT 광고 매출, 200일 만에 1조원 돌파…오픈AI, 수익성 입증",챗gpt 광고 매출 200일 만에 1조원 돌파 오픈ai 수익성 입증,v.daum.net,v.daum.net,"Tue, 01 Sep 2026 06:50:51 GMT","챗GPT 광고 매출, 200일 만에 1조원 돌파…오픈AI, 수익성 입증 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9wankteWJlU0hGNGhjdlhzNFd3aExnZTlGMFVtSXl2OE5ET2J2WFdmVEhZOGw0c1BCTnEzREp4QmZkNEg5SHktU3F2UmZPdkk?oc=5,google_rss_오픈AI 조사 when:2d,204.0,41.5,"ai_infrastructure_security,earnings,financial_performance,search_ads",ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,204.0,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,self_filler_reference,,
2882,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI ""챗GPT 광고, 200일 만에 연환산 매출 1.4조원 돌파""",오픈ai 챗gpt 광고 200일 만에 연환산 매출 1 4조원 돌파,매일경제 마켓,매일경제 마켓,"Mon, 31 Aug 2026 17:44:16 GMT","오픈AI ""챗GPT 광고, 200일 만에 연환산 매출 1.4조원 돌파"" 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5uV0dBUVZ5QW01YXprVU82cVV3bTFFU0dTSjhkbFRkd200ekNEdHAzaXQ0OHVMU2tWWmpkbDBQTWUyNVV2blNiOGY2NVQ5OFkxcEE?oc=5,google_rss_오픈AI site:mk.co.kr when:2d,204.0,41.5,"ai_infrastructure_security,earnings,financial_performance,search_ads",ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,204.0,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,,
2741,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, ""차기 모델 ‘아스트라’, 사이버 공격 역량 ‘임계치’ 도달했다""... 제한적 공개",오픈ai 차기 모델 아스트라 사이버 공격 역량 임계치 도달했다 제한적 공개,보안뉴스,보안뉴스,"Wed, 02 Sep 2026 03:09:44 GMT","오픈AI, ""차기 모델 ‘아스트라’, 사이버 공격 역량 ‘임계치’ 도달했다""... 제한적 공개 보안뉴스",https://news.google.com/rss/articles/CBMia0FVX3lxTE5NaE5mQmpkSTdMUkk4Ykxmb0NvWkQ2UWMtTHUzd3dudnAxaldIaF9XNGNCcU9QejAtYm5vZ2thUkJ0WWlPQkktR1hrTDh0Z0F1NU5mVWhFaUFoMkpFcnNSTFlWbXpjc1A3bUc4?oc=5,google_rss_오픈AI when:2d,203.5,34.5,"ai_infrastructure_security,phishing_security,platform_obligation,privacy_security_reliability",security_general,오픈AI,,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,203.5,"privacy_security_reliability,ai_infrastructure_security,platform_obligation",competitor:security_reliability,global_incident:ai_security_policy:openai:openai_security_access:announcement,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,,
627,정부/국회,정부_국회,공정거래위원회,"공정위, 공정거래법 위반 혐의로 쿠팡 현장조사",공정위 공정거래법 위반 혐의로 쿠팡 현장조사,yonhapnewstv.co.kr,yonhapnewstv.co.kr,"Tue, 01 Sep 2026 20:28:00 GMT","공정위, 공정거래법 위반 혐의로 쿠팡 현장조사 yonhapnewstv.co.kr",https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBVQ1ZYbGJhY3pOOEVwa0tfLVNRLTBJVGZ3dkNBbW9MWWtiNldGTjduOVNwWGJEdHMzQUNtRmwzX3ZqaFR2dDNWeENIR29hTlEwcUtOYm4yUVcwUi1yOWhMVHdVNjVtTmc?oc=5,google_rss_공정거래위원회 when:2d,202.6,110.5,antitrust_platform,antitrust_general,"공정위,쿠팡",,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,global_incident:platform_regulation:coupang:platform_operator_obligation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,202.6,policy_legislation,government:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:investigation_or_consultation,global_incident:platform_regulation:coupang:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_operator_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,,
833,정부/국회,정부_국회,공정거래위원회,"공정위, 쿠팡 8일 만에 다시 현장조사…시장지배적 지위 남용 혐의",공정위 쿠팡 8일 만에 다시 현장조사 시장지배적 지위 남용 혐의,마이데일리,마이데일리,"Tue, 01 Sep 2026 08:16:07 GMT","공정위, 쿠팡 8일 만에 다시 현장조사…시장지배적 지위 남용 혐의 마이데일리",https://news.google.com/rss/articles/CBMiYEFVX3lxTFA3R1Mza01nbEJqWDhOaEpjWXFrS0swS1hzaW90T0twYTJTTTlsZlc4UFJHM3liNjVicVc4WV9KVkJxOGNYc2NHM0tkMTc0YUU2Vk0wZkt5eTJDa2ZFZlE1Mg?oc=5,google_rss_공정거래위원회 조사 when:2d,202.6,55.5,"antitrust_platform,market_power_platform",antitrust_general,"공정위,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,202.6,"policy_legislation,market_power_platform",government:regulatory_enforcement,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,
653,정부/국회,정부_국회,공정거래위원회,"공정위, '빈손 철수' 8일 만 다시 쿠팡 현장조사... 이번엔 반발없이 조사 응해",공정위 빈손 철수 8일 만 다시 쿠팡 현장조사 이번엔 반발없이 조사 응해,법률방송뉴스,법률방송뉴스,"Wed, 02 Sep 2026 01:30:40 GMT","공정위, '빈손 철수' 8일 만 다시 쿠팡 현장조사... 이번엔 반발없이 조사 응해 법률방송뉴스",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9FTTZFdjl0RFZVYWJZYlJ3MlJ4QVlFRzdvaFVNV0lHcVR0SW00UGxDUmxOYkN1NGJaZ1RBckQtUlhQOGZPWk9vSWwzQUp5cnhSNUdENUp2WGRoenhlMFpSVnA4aFY?oc=5,google_rss_공정거래위원회 when:2d,202.6,48.5,antitrust_platform,antitrust_general,"공정위,쿠팡",,,,,,,general,24.0,published_today,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,202.6,policy_legislation,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,
633,정부/국회,정부_국회,공정거래위원회,‘빈손 철수’ 8일 만에 다시 쿠팡 간 공정위…이번엔 공정거래법 조사,빈손 철수 8일 만에 다시 쿠팡 간 공정위 이번엔 공정거래법 조사,강원도민일보,강원도민일보,"Wed, 02 Sep 2026 00:53:01 GMT",‘빈손 철수’ 8일 만에 다시 쿠팡 간 공정위…이번엔 공정거래법 조사 강원도민일보,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5RMGM0UEo2NEk5cmdoYm9FQzB1a3QzNmdMM01YX2Y5dnYzaGlTcFQ4eWhKYWwtQWtKNnExbVAxMm1jVnVUSGhiV29QaGlXdTMxRGhFWng5OS1QWGJsZW9sRTBORmlDTHc?oc=5,google_rss_공정거래위원회 when:2d,202.6,48.5,antitrust_platform,antitrust_general,"공정위,쿠팡",,,,,,,general,24.0,published_today,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,202.6,policy_legislation,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:general,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,
675,정부/국회,정부_국회,공정거래위원회,"공정위, '빈손 철수' 8일 만에 쿠팡 재조사…공정거래법 혐의",공정위 빈손 철수 8일 만에 쿠팡 재조사 공정거래법 혐의,네이트,네이트,"Wed, 02 Sep 2026 00:30:00 GMT","공정위, '빈손 철수' 8일 만에 쿠팡 재조사…공정거래법 혐의 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBKRl90dmc3SU5BeGtfOWhmeXkzYU5iNVV6M1VlT3A5TWlRU3d2RDRkN1E4c011eGNPOFo3REZoWFVzZllqZmc5dmh0RVFleW1DOEZibjlGQTdENUtBWjJYcw?oc=5,google_rss_공정거래위원회 when:2d,202.6,48.5,antitrust_platform,antitrust_general,"공정위,쿠팡",,,,,,,general,24.0,published_today,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,202.6,policy_legislation,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:general,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,
2855,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"EU, 챗GPT ‘초대형 검색엔진’ 지정…AI 챗봇 첫 디지털법 적용",eu 챗gpt 초대형 검색엔진 지정 ai 챗봇 첫 디지털법 적용,v.daum.net,v.daum.net,"Mon, 31 Aug 2026 20:36:00 GMT","EU, 챗GPT ‘초대형 검색엔진’ 지정…AI 챗봇 첫 디지털법 적용 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9SbHNQM2VJcmFzYno1Rks5OTFWLVVTMmFTQk9kWHJYLUtnNW5SQmhwSnozV3Nwa3JralJENndKSzFSSV9MalVBZ1FpVWpZc0E?oc=5,google_rss_오픈AI 법안 when:2d,202.5,70.5,"ai_infrastructure_security,search_ads",ai_infrastructure_security,오픈AI,,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,business_change,global_incident:platform_regulation:openai:platform_algorithm_ad_obligation,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,202.5,"ai_infrastructure_security,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:openai:platform_algorithm_ad_obligation:general,global_incident:platform_regulation:openai:platform_algorithm_ad_obligation,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:openai:platform_algorithm_ad_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:openai:platform_algorithm_ad_obligation,self_filler_reference,,
2856,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"EU, 챗GPT '초대형 검색엔진' 지정…AI 챗봇 첫 디지털법 적용",eu 챗gpt 초대형 검색엔진 지정 ai 챗봇 첫 디지털법 적용,네이트,네이트,"Mon, 31 Aug 2026 19:23:00 GMT","EU, 챗GPT '초대형 검색엔진' 지정…AI 챗봇 첫 디지털법 적용 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1yQVluVDl5MDVmT0l1UzQ1T3g5UFY2U1ZKcU1Xc2djbW16aThlTDdPRG1PbWFRQ0E5My12QUw4ZDBjbndiREJhRWsxcm1oc2JMZmZ3?oc=5,google_rss_오픈AI 법안 when:2d,202.5,70.5,"ai_infrastructure_security,search_ads",ai_infrastructure_security,오픈AI,,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,business_change,global_incident:platform_regulation:openai:platform_algorithm_ad_obligation,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,202.5,"ai_infrastructure_security,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:openai:platform_algorithm_ad_obligation:general,global_incident:platform_regulation:openai:platform_algorithm_ad_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:platform_regulation:openai:platform_algorithm_ad_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:openai:platform_algorithm_ad_obligation,comp_overseas_platform_ai,,
2803,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,오픈AI의 첫 ASIC ‘할라페뇨’··· ‘엔비디아를 꺾는 게 아닌 필요한 칩 만들었다’,오픈ai의 첫 asic 할라페뇨 엔비디아를 꺾는 게 아닌 필요한 칩 만들었다,동아일보,동아일보,"Tue, 01 Sep 2026 08:58:22 GMT",오픈AI의 첫 ASIC ‘할라페뇨’··· ‘엔비디아를 꺾는 게 아닌 필요한 칩 만들었다’ 동아일보,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBYbjA2R1dSSkVCQm11VHQ5ZjNsM0t6MnU2azFyN01ZNTNDZVprNUZhbC1DcmtzYXUzNnRoR3dPbXlnb25mQlJLdkIwODFFdnVWUFBKQ0xreW9CbEhEbjZtdXZhQUlIQdIBZkFVX3lxTFBYbjA2R1dSSkVCQm11VHQ5ZjNsM0t6MnU2azFyN01ZNTNDZVprNUZhbC1DcmtzYXUzNnRoR3dPbXlnb25mQlJLdkIwODFFdnVWUFBKQ0xreW9CbEhEbjZtdXZhQUlIQQ?oc=5,google_rss_오픈AI when:2d,202.0,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,202.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,
776,정부/국회,정부_국회,공정거래위원회,"공정위, 쿠팡 공정거래법 위반 혐의 현장조사 착수",공정위 쿠팡 공정거래법 위반 혐의 현장조사 착수,Traders Union,Traders Union,"Tue, 01 Sep 2026 07:17:26 GMT","공정위, 쿠팡 공정거래법 위반 혐의 현장조사 착수 Traders Union",https://news.google.com/rss/articles/CBMingFBVV95cUxPUHdhS3h0UW83TnVWMWxCV0lkTEJiMXRTd0NROWFnelZ1VHI4RUFVcGo0UjF5VE83QUMzYm4zcnBzRVpuVWtwcUR1N0ZqV1dlc0VvQ09Yb1FKaC1Ea01zSHF2eUlpalFuRFZuS1EtU0t3RmNRVjg5ck9xMmt1Wm5YODktVnNTTGFOQXI0MVZPbndiRXQxc2pUZ2Y4Wmg4dw?oc=5,google_rss_공정거래위원회 규제 when:2d,201.6,117.5,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,"공정위,쿠팡",,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:platform_operator_obligation,investigation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,201.6,"legal_regulatory_enforcement,policy_legislation",government:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:investigation_or_consultation,global_incident:platform_regulation:coupang:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_operator_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,,
665,정부/국회,정부_국회,공정거래위원회,"시장지배적 지위 남용 혐의… 공정위, 쿠팡 현장조사 진행",시장지배적 지위 남용 혐의 공정위 쿠팡 현장조사 진행,segye.com,segye.com,"Tue, 01 Sep 2026 21:00:00 GMT","시장지배적 지위 남용 혐의… 공정위, 쿠팡 현장조사 진행 segye.com",https://news.google.com/rss/articles/CBMiWEFVX3lxTE5nRlIzSEREaWFMTXN4ZTBMc1dSZGFhOUloZHNCZXlsV1pZLXkteHVDQWgwTG9nVVhzWXhrcFFhVnB1dHMwLUN0dWl6VkhITmtvZHJvd1hBRGXSAVRBVV95cUxQVXAxaFNpSTRKMjBIUFV2V3Z3ZmZtakNub3hDbFpNQ3p0M1JJM2ZieUQwYURxcF9YMEhlX1VrSmZ1cHhRaUUxWkQ1UUtNSFhwZE9CT2w?oc=5,google_rss_공정거래위원회 when:2d,201.6,55.5,"antitrust_platform,market_power_platform",antitrust_general,"공정위,쿠팡",,,,,,,general,24.0,published_today,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,201.6,"policy_legislation,market_power_platform",government:regulatory_enforcement,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,
