id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26가드레일사유,v26_2_profile_reason,v32_weak_non_digital_gov
405,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"경찰, '4000만 명 정보 무단 제공' 카카오페이 본사 압수수색",경찰 4000만 명 정보 무단 제공 카카오페이 본사 압수수색,네이트,네이트,"Thu, 09 Jul 2026 02:17:00 GMT","경찰, '4000만 명 정보 무단 제공' 카카오페이 본사 압수수색 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBPYU80eTBJbEphVjNDal9OWUlON1l4VEgxbklFYlpZODIwY01HZGhoMTRHcWJOZDZlS0dpX3BpaEdCbUVBRzJxVG1lRVJ3SkZwbm9z?oc=5,google_rss_카카오 과징금 when:2d,58.8,86.0,legal_regulatory_enforcement,legal_regulatory_enforcement,"카카오,카카오페이",v43_self_not_actual_actor:OFF_TOPIC,,Y,must_review:self_strict:legal_regulatory:legal_regulatory_enforcement,,,direct_self_risk,24.0,published_today,general,event:카카오+카카오페이:legal_regulatory_enforcement,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.8,legal_regulatory_enforcement,self:legal_regulatory,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:경찰 4000만 명 정보 무단 제공 카카오페이 본사 압수수색,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,OFF_TOPIC,,,other,,,self_filler_reference:경찰 4000만 명 정보 무단 제공 카카오페이 본사 압수수색,self_filler_reference,,,,
397,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"경찰, '4000만 명 정보 무단 제공' 카카오페이 본사 압수수색",경찰 4000만 명 정보 무단 제공 카카오페이 본사 압수수색,한국일보,한국일보,"Thu, 09 Jul 2026 02:16:00 GMT","경찰, '4000만 명 정보 무단 제공' 카카오페이 본사 압수수색 한국일보",https://news.google.com/rss/articles/CBMibkFVX3lxTE9YajBlWkI5WWY0QlRpSUFOQ3hJalU2ZkxWRUVFM2lXYlcyN1RSSWVVYUZBUjkzaVhxM3R6OTYtM3ZvM2xOLWdUeHNBTTc5LUs4SzFlR2ZSXzF2dmQ1aHdXdWotQkdSUTNROVdJa3JB0gFzQVVfeXFMTUVGTDRlRVpsc0hEeW93UUxtbl9yMkFfLV9KcmFnTC1sOU53QnpRYU9tRFZ0WFpoN3hNTV9HdWxoRTF0YnpGdXhla0ZEbFIzdGdtbTZvLVhOVFRsX3pGT2xhRXpSVkdEaHh1cDFjT0F3MmpnRQ?oc=5,google_rss_카카오 개인정보 when:2d,58.8,86.0,legal_regulatory_enforcement,legal_regulatory_enforcement,"카카오,카카오페이",v43_self_not_actual_actor:OFF_TOPIC,,Y,must_review:self_strict:legal_regulatory:legal_regulatory_enforcement,,,direct_self_risk,24.0,published_today,general,event:카카오+카카오페이:legal_regulatory_enforcement,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.8,legal_regulatory_enforcement,self:legal_regulatory,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:경찰 4000만 명 정보 무단 제공 카카오페이 본사 압수수색,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,OFF_TOPIC,,,other,,,self_filler_reference:경찰 4000만 명 정보 무단 제공 카카오페이 본사 압수수색,self_filler_reference,,,,
359,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오게임즈, 지사주 299억원 소각..상장 후 처음",카카오게임즈 지사주 299억원 소각 상장 후 처음,포쓰저널,포쓰저널,"Wed, 08 Jul 2026 09:11:53 GMT","카카오게임즈, 지사주 299억원 소각..상장 후 처음 포쓰저널",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBMZWdaXzhfcUJhdFNZSWpxSjh1QUtyaEJzaG1YRUpRbUxWZE04bHVUdHlaRnBvbzZ5TVNUYWZkY3dWaE5YdnNuc2FVN0Y0d2xlbThRSmxYX0ZXZ0szNXVZX1dkaXU?oc=5,google_rss_카카오 카카오게임즈 when:2d,58.8,65.0,strategy_mna_governance,strategy_mna_governance,"카카오,카카오게임즈",v43_self_not_actual_actor:OFF_TOPIC,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:mna_capital:kakao:mna_capital,카카오 대외협력 관점 간접 참고,5,4,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local,OFF_TOPIC,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_filler_reference,,,,
325,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오모빌리티, 르노코리아와 ADAS용 고정밀지도·SW 공동 개발",카카오모빌리티 르노코리아와 adas용 고정밀지도 sw 공동 개발,서울경제신문,서울경제신문,"Wed, 08 Jul 2026 01:51:16 GMT","카카오모빌리티, 르노코리아와 ADAS용 고정밀지도·SW 공동 개발 서울경제신문",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9wWm43Y080bWVLRW1NbkVsV3FLM3VySk55VXFDYzVlRm5MdVdaVUYzMkgyN29ibnd0WUdKYjB0ZXJBcElUczdWUlAyY1oyZFJqMkHSAVNBVV95cUxOWWZDV3NNWExaR2lVc3ozcnpiVWNaQlFSQVd0b0R0aTdhVE1iamMxd1BteVlmeE1kX18zU2VnSC12aDRkVWRZbW5CdF9KUElia3VuOA?oc=5,google_rss_카카오 카카오모빌리티 when:2d,58.8,20.0,map_export,map_export,"카카오,카카오모빌리티",,,,,,,general,14.0,published_yesterday,general,event:카카오+카카오모빌리티:map_export,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오모빌리티 르노코리아와 adas용 고정밀지도 sw 공동 개발,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오모빌리티 르노코리아와 adas용 고정밀지도 sw 공동 개발,self_strategic_reference,,,,
295,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오모빌리티, 르노코리아와 ADAS 고정밀지도·소프트웨어 공동 개발",카카오모빌리티 르노코리아와 adas 고정밀지도 소프트웨어 공동 개발,이데일리,이데일리,"Tue, 07 Jul 2026 23:57:52 GMT","카카오모빌리티, 르노코리아와 ADAS 고정밀지도·소프트웨어 공동 개발 이데일리",https://news.google.com/rss/articles/CBMigAFBVV95cUxNRGdBX3dza2VpZUwyemhXYThqM0FFaGNEX2dpZlRzQTNzeVRaMmw1RjZPbENzUEpOTU92Z21KY05PekYzLUFzVmZFd0J1LVk2VVRGSW81VF9PbkdXcFZLM3RKZ0ZsTFJwZ0ZBejdhZmpIcUROelVaX3FkWDBpazJOcA?oc=5,google_rss_카카오 카카오모빌리티 when:2d,58.8,20.0,map_export,map_export,"카카오,카카오모빌리티",,,,,,,general,14.0,published_yesterday,general,event:카카오+카카오모빌리티:map_export,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오모빌리티 르노코리아와 adas 고정밀지도 소프트웨어 공동 개발,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오모빌리티 르노코리아와 adas 고정밀지도 소프트웨어 공동 개발,self_strategic_reference,,,,
525,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오페이,카톡 송금·선물로도 신용 본다…‘카카오페이 스코어’ 금융권 제휴 시동,카톡 송금 선물로도 신용 본다 카카오페이 스코어 금융권 제휴 시동,매일경제,매일경제,"Thu, 09 Jul 2026 05:34:48 GMT",카톡 송금·선물로도 신용 본다…‘카카오페이 스코어’ 금융권 제휴 시동 매일경제,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBzdXVvOXk4a0RYeFk1QjBLZUJSNHV4MENnZnNPSjMtSW5wQldJQ3JGOUx1allTVmY0dk56SHRTSGcxOTVNekY4OW41VkhnUHZXY2ZfWg?oc=5,google_rss_카카오페이 site:mk.co.kr when:2d,58.8,13.0,,,"카카오,카카오서비스,카카오톡,카카오페이",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,58.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카톡 송금 선물로도 신용 본다 카카오페이 스코어 금융권 제휴 시동,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카톡 송금 선물로도 신용 본다 카카오페이 스코어 금융권 제휴 시동,self_strategic_reference,,,,
225,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 은행권 유일 몽골 경제사절단 동행...'K금융' 확산 앞장",카카오뱅크 은행권 유일 몽골 경제사절단 동행 k금융 확산 앞장,파이낸셜뉴스,파이낸셜뉴스,"Thu, 09 Jul 2026 02:06:57 GMT","카카오뱅크, 은행권 유일 몽골 경제사절단 동행...'K금융' 확산 앞장 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1tdVRwY1hmdGU3aUZYN1JxNHhxTjRUM2JzcWNkVFExZy1RejhzaHh2YnhoZGVJMmN2ZkVOSjFZVEV4ZTZtbUxBU0pBNFh6UW9LdmJhSmllZzZCdw?oc=5,google_rss_카카오 카카오뱅크 when:2d,58.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,58.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오뱅크 은행권 유일 몽골 경제사절단 동행 k금융 확산 앞장,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오뱅크 은행권 유일 몽골 경제사절단 동행 k금융 확산 앞장,self_strategic_reference,,,,
3420,경쟁사/해외이슈,경쟁사_해외이슈,MS,"[단독] KT 이사회, “MS 계약 불공정해” 경영진에 수정 권고…‘세무조사’까지 일파만파",kt 이사회 ms 계약 불공정해 경영진에 수정 권고 세무조사까지 일파만파,v.daum.net,v.daum.net,"Wed, 08 Jul 2026 07:44:11 GMT","[단독] KT 이사회, “MS 계약 불공정해” 경영진에 수정 권고…‘세무조사’까지 일파만파 v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1WbzkxLS1Lc2dQbE81U2lTcWNXTExjQ0F5ZG05UG5PRHlTQUJSU3JvZHFFOXN1VFFYQkFFMGFKU1hkTVdNSDlheEFrOTR2NjZGM2tWOA?oc=5,google_rss_MS when:2d,58.75,7.0,,,KT,,,,,,,general,19.0,published_yesterday+exclusive_breaking,official_action,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,telco,58.75,,,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:kt 이사회 ms 계약 불공정해 경영진에 수정 권고 세무조사까지 일파만파,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local,OFF_TOPIC,,COMP_DOMESTIC_DIRECT_RISK,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:kt 이사회 ms 계약 불공정해 경영진에 수정 권고 세무조사까지 일파만파,self_filler_reference,,,,
3437,경쟁사/해외이슈,경쟁사_해외이슈,MS,"[단독] KT 이사회, ""MS 계약 불공정해"" 경영진에 수정 권고…'세무조사'까지 일파만파",kt 이사회 ms 계약 불공정해 경영진에 수정 권고 세무조사 까지 일파만파,네이트,네이트,"Wed, 08 Jul 2026 07:43:00 GMT","[단독] KT 이사회, ""MS 계약 불공정해"" 경영진에 수정 권고…'세무조사'까지 일파만파 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTE5raU9KeWVEa3h4NFIyY3RyQmVwNXlCRWkxQUtmS2M0MnA1MmNsS1JqX2QyTU52UFBPeXJaZE1PVVRGMW01Q3JlNEJ3ZjBZU3hTSmtnZEEtQmVpaW13blFLRW0yaG1zWHBETE1aV3BvVFNrd0Rna2M3UA?oc=5,google_rss_MS when:2d,58.75,7.0,,,KT,,,,,,,general,19.0,published_yesterday+exclusive_breaking,official_action,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,telco,58.75,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,comp_domestic_direct_risk:kt 이사회 ms 계약 불공정해 경영진에 수정 권고 세무조사 까지 일파만파,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_DIRECT_RISK,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_direct_risk:kt 이사회 ms 계약 불공정해 경영진에 수정 권고 세무조사 까지 일파만파,comp_domestic_direct_risk,,,,
1417,정부/국회,정부_국회,금융감독원,"토스, 행안부·금감원·금결원과 주민등록증 진위 확인 확대…디지털 금융 안정성 강화",토스 행안부 금감원 금결원과 주민등록증 진위 확인 확대 디지털 금융 안정성 강화,네이트,네이트,"Thu, 09 Jul 2026 07:01:00 GMT","토스, 행안부·금감원·금결원과 주민등록증 진위 확인 확대…디지털 금융 안정성 강화 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE12REZSbGdjbEFhNjhfTksxanNkVWNhZDd6LURLdlVJelhxOHNyb3VlcU03ZVNTVlRXRlVnOFNjNFozWnBnbl9DYmFuTDJMY1EyLTQw?oc=5,google_rss_금융감독원 when:2d,58.6,100.5,,,"금감원,토스,행안부",v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:toss:platform_operator_obligation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,58.6,,government:platform_obligation,global_incident:platform_regulation:toss:platform_operator_obligation:general,global_incident:platform_regulation:toss:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:toss:platform_operator_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:toss:platform_operator_obligation,comp_domestic_finance_commerce,,,,
1385,정부/국회,정부_국회,금융감독원,"토스, 행안부·금감원·금결원과 주민등록증 진위 확인 확대…디지털 금융 안정성 강화",토스 행안부 금감원 금결원과 주민등록증 진위 확인 확대 디지털 금융 안정성 강화,데일리한국,데일리한국,"Thu, 09 Jul 2026 07:00:00 GMT","토스, 행안부·금감원·금결원과 주민등록증 진위 확인 확대…디지털 금융 안정성 강화 데일리한국",https://news.google.com/rss/articles/CBMib0FVX3lxTE1qSExDMS1XVGpBY1pGMnY5bW14b1hxV1k4WW5IaE5ZcHMtaXg0X3RYV09qOGozbmNQanhxN3FsdFc5ekdsbTE4QXlITnlYRFJ5MmJEWE1feVhLTnVYeHM2Q2Fzelo0b2c2WkpJR3E0Y9IBc0FVX3lxTE1yTnBpNlY1UUp0UHkyQ3Nqeno0RmtmM2VtdHVVbVUzYUtuNFNSR0JNX1NhelZFMzhvRVhsb1Q0dTVCUEpfb3FXekZydUtmSzE2UUt4ZUlwMlhmQThiU3czdWE5cHdwcGE3UkRHcWI4N2Nud3c?oc=5,google_rss_금융감독원 when:2d,58.6,100.5,,,"금감원,토스,행안부",v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:toss:platform_operator_obligation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,58.6,,government:platform_obligation,global_incident:platform_regulation:toss:platform_operator_obligation:general,global_incident:platform_regulation:toss:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:toss:platform_operator_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:toss:platform_operator_obligation,comp_domestic_finance_commerce,,,,
1371,정부/국회,정부_국회,금융감독원,"네이버페이, 정부와 주민등록증 진위 확인 서비스 확대 위한 업무협약 체결",네이버페이 정부와 주민등록증 진위 확인 서비스 확대 위한 업무협약 체결,인포스탁데일리,인포스탁데일리,"Thu, 09 Jul 2026 08:11:52 GMT","네이버페이, 정부와 주민등록증 진위 확인 서비스 확대 위한 업무협약 체결 인포스탁데일리",https://news.google.com/rss/articles/CBMidkFVX3lxTE5OSWEwb2xkQU9JSE1zQTZudkhwWlozTjd0ZzhMZmI5M0FwZ0RUNzhJRGZoQXY4Q1REM1JWaS04c3RObDk4LTBRMVBpcUlsS0hXLWRCOUxBeXRoeksyTEZUMkQxX1o2R0xuUGhHMjRSNmt4Tzg0Nmc?oc=5,google_rss_금융감독원 when:2d,58.6,97.5,,,네이버,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:naver:platform_operator_obligation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,58.6,,government:platform_obligation,global_incident:platform_regulation:naver:platform_operator_obligation:general,global_incident:platform_regulation:naver:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,global_incident:platform_regulation:naver:platform_operator_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_PUBLIC_INFRA,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:naver:platform_operator_obligation,comp_domestic_public_infra,,,,
1613,정부/국회,정부_국회,행정안전부,"가짜 신분증 이제 앱에서 걸러낸다…토스, 정부와 손잡고 인증체계 강화",가짜 신분증 이제 앱에서 걸러낸다 토스 정부와 손잡고 인증체계 강화,v.daum.net,v.daum.net,"Thu, 09 Jul 2026 06:48:01 GMT","가짜 신분증 이제 앱에서 걸러낸다…토스, 정부와 손잡고 인증체계 강화 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBMQ1JzUnc1a3RnOTJfZUlrOS1rLXZjTEZoVF9MVjdkOGRaZzVfNlZoYTZqb2U3a3ExYll6cHNFOHNCN0VQNkU5QVZ4enFVMHc?oc=5,google_rss_행정안전부 when:2d,58.6,95.0,,,토스,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,general,global_incident:platform_regulation:toss:platform_operator_obligation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,toss,58.6,,government:platform_obligation,global_incident:platform_regulation:toss:platform_operator_obligation:general,global_incident:platform_regulation:toss:platform_operator_obligation,정부_국회,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:toss:platform_operator_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local_low_confidence,OFF_TOPIC,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_PUBLIC_INFRA,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:toss:platform_operator_obligation,self_filler_reference,,,,
2249,정부/국회,정부_국회,국가AI전략위원회,호남 반도체·AI 미래전략 맡는다…전남광주통합특별시의회 미래산업위 출범,호남 반도체 ai 미래전략 맡는다 전남광주통합특별시의회 미래산업위 출범,지이코노미,지이코노미,"Thu, 09 Jul 2026 00:32:30 GMT",호남 반도체·AI 미래전략 맡는다…전남광주통합특별시의회 미래산업위 출범 지이코노미,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE8zbWZCNm91WTZ4NzI2YnBGVHBndGthaDhwQmJkRGVsNS1XbWw0Zmpha2RDbUFQTi1XNWVISzRwdF9SVlVoYzVWb1hYRzhnNVgySzEzaWpFSmNod0tsbTdrSTYwZkgwVUE?oc=5,google_rss_국가AI전략위원회 when:2d,58.6,47.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,v43_not_government_policy,,,,,,general,24.0,published_today,business_change,,action_started,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,58.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,AI 정책 컨트롤타워 인선/공백,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,AI 정책 컨트롤타워 인선/공백,government_ai_core_policy,,,,
3157,경쟁사/해외이슈,경쟁사_해외이슈,구글,구글·AWS·메타 자체 AI 가속기 본격화…MLCC·기판 하반기도 품귀,구글 aws 메타 자체 ai 가속기 본격화 mlcc 기판 하반기도 품귀,뉴스1,뉴스1,"Wed, 08 Jul 2026 21:00:00 GMT",구글·AWS·메타 자체 AI 가속기 본격화…MLCC·기판 하반기도 품귀 뉴스1,https://news.google.com/rss/articles/CBMiZEFVX3lxTE5wcllUVnMxdTZTOXJkRHBSUkFOaXhaVlBweGk0TkNRVnMtQlBsdTZOM0ExQktTam9sX05rQ19RbTdYSmMxUm93cnFKUDNFWXBEWGxSRzNwV29PQXR1R3dWeEZzM0s?oc=5,google_rss_구글 when:2d,58.5,13.5,ai_infrastructure_security,ai_infrastructure_security,"구글,메타",,,,,,,general,24.0,published_today,business_change,event:구글+메타:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:구글 aws 메타 자체 ai 가속기 본격화 mlcc 기판 하반기도 품귀,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:구글 aws 메타 자체 ai 가속기 본격화 mlcc 기판 하반기도 품귀,comp_overseas_regulation_data,,,,
3211,경쟁사/해외이슈,경쟁사_해외이슈,구글,구글 타이완 “향후 20년 AI 의료·건강에 주력”-뉴스-Rti방송,구글 타이완 향후 20년 ai 의료 건강에 주력 뉴스 rti방송,rti.org.tw,rti.org.tw,"Thu, 09 Jul 2026 10:30:00 GMT",구글 타이완 “향후 20년 AI 의료·건강에 주력”-뉴스-Rti방송 rti.org.tw,https://news.google.com/rss/articles/CBMiW0FVX3lxTE03SHJzbDVRdXVaRm9MVFY4NkxfbERMenN5Y183aERjNk1ucmRWa1JMMEYyUGdvSkZyYmZSa3NFZDE5cF9kRmVhREQ3Vll0MmZGSzA4R3hnSk9nYVE?oc=5,"google_rss_""구글"" when:2d",58.5,13.5,ai_infrastructure_security,ai_infrastructure_security,구글,,,,,,,general,24.0,published_today,business_change,event:구글:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:구글 타이완 향후 20년 ai 의료 건강에 주력 뉴스 rti방송,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:구글 타이완 향후 20년 ai 의료 건강에 주력 뉴스 rti방송,comp_overseas_regulation_data,,,,
