id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26가드레일사유,v26_2_profile_reason,v32_weak_non_digital_gov
3272,경쟁사/해외이슈,경쟁사_해외이슈,애플,'앙숙' 엔비디아에 손 내민 애플…독자 AI 서버 띄우려 2029년 동맹 저울질,앙숙 엔비디아에 손 내민 애플 독자 ai 서버 띄우려 2029년 동맹 저울질,글로벌이코노믹,글로벌이코노믹,"Thu, 17 Sep 2026 23:23:38 GMT",'앙숙' 엔비디아에 손 내민 애플…독자 AI 서버 띄우려 2029년 동맹 저울질 글로벌이코노믹,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQYzhJcjFSaTZmNVRyb2xnQUQ5bkZhcjVPc2NPUXJ6THhuWDJRQVNOZ1B0amV1Y3lwRU9BazE0TnZ2RjQzdE5tYmxuVGxOSGdtNjBGZl96UkdzZG5oc0JHWWlLNHM3d1hHVFMxYWJtN2tXN3ZLZzN5OXo4ZTZ6dmJ3OUZFNmI5NkF0?oc=5,google_rss_애플 when:2d,206.0,11.0,ai_infrastructure_security,ai_infrastructure_security,애플,,,,,,,general,24.0,published_today,business_change,event:애플:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,206.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:앙숙 엔비디아에 손 내민 애플 독자 ai 서버 띄우려 2029년 동맹 저울질,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:앙숙 엔비디아에 손 내민 애플 독자 ai 서버 띄우려 2029년 동맹 저울질,comp_overseas_platform_ai,,,,
3062,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI AI, 해킹 두 달 전부터 경고 있었다… 논란 커지자 AI 일탈 공개체계 신설",오픈ai ai 해킹 두 달 전부터 경고 있었다 논란 커지자 ai 일탈 공개체계 신설,디지털데일리,디지털데일리,"Thu, 17 Sep 2026 02:45:40 GMT","오픈AI AI, 해킹 두 달 전부터 경고 있었다… 논란 커지자 AI 일탈 공개체계 신설 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1PM0FYWFkySkdEdGxTOWhXV2RfZTJvNkJNZ2kxSVNJYnJBN1BleU0td1docElHSzA3T0l4Z1doRjc2VkhxendmNGVaR2c0UjVtSnJpaTY4VVdrdlR0VnVUY3JDa1E?oc=5,google_rss_오픈AI AI when:2d,205.5,45.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_hacking_incident,오픈AI,,,,,,,general,14.0,published_yesterday,direct_risk,privacy_security:openai:data_leak,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,205.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:openai:openai_security_access:announcement,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
3164,경쟁사/해외이슈,경쟁사_해외이슈,MS,"""AI는 인간 아냐""...MS AI수장, 앤트로픽 '클로드 헌법' 비판",ai는 인간 아냐 ms ai수장 앤트로픽 클로드 헌법 비판,아이뉴스24,아이뉴스24,"Wed, 16 Sep 2026 23:56:35 GMT","""AI는 인간 아냐""...MS AI수장, 앤트로픽 '클로드 헌법' 비판 아이뉴스24",https://news.google.com/rss/articles/CBMiRkFVX3lxTE1DSFVheHloWHRmU0gzdzVvWGZVMlgxNk9DTWlOZ3l1ZWw0dFFBelBndGdVQ2lJUGZ1QjJpTTNxQ1Qwc0lCVHc?oc=5,"google_rss_""MS"" when:2d",205.5,14.0,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,앤트로픽,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:sector:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,205.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:sector:anthropic_glasswing_security:general,global_incident:ai_security_policy:sector:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:sector:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:sector:anthropic_glasswing_security,comp_overseas_regulation_data,,,,
3260,경쟁사/해외이슈,경쟁사_해외이슈,메타,"클린스파크, 메타와 66억 달러 규모 20년 장기 데이터센터 임대계약 체결",클린스파크 메타와 66억 달러 규모 20년 장기 데이터센터 임대계약 체결,매일경제,매일경제,"Thu, 17 Sep 2026 13:01:27 GMT","클린스파크, 메타와 66억 달러 규모 20년 장기 데이터센터 임대계약 체결 매일경제",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9rSGFmbzg0SFI5RENjbUQ2UUZMbUZGU0ExdmNqTnZkQnAtUGZlbk56bXM4bTNvel84UUxWUFdaR1JuNGhUeGM2ZGoxTkxvN2VMN0E?oc=5,google_rss_메타 site:mk.co.kr when:2d,205.5,14.0,ai_infrastructure_security,ai_infrastructure_security,메타,,,,,,,general,14.0,published_yesterday,general,event:메타:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,205.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:클린스파크 메타와 66억 달러 규모 20년 장기 데이터센터 임대계약 체결,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:클린스파크 메타와 66억 달러 규모 20년 장기 데이터센터 임대계약 체결,comp_overseas_regulation_data,,,,
3134,경쟁사/해외이슈,경쟁사_해외이슈,MS,"MS AI 수장, 앤트로픽 ‘클로드 헌법’ 비판… “AI 권리 부여는 위험”",ms ai 수장 앤트로픽 클로드 헌법 비판 ai 권리 부여는 위험,IT조선,IT조선,"Thu, 17 Sep 2026 07:20:49 GMT","MS AI 수장, 앤트로픽 ‘클로드 헌법’ 비판… “AI 권리 부여는 위험” IT조선",https://news.google.com/rss/articles/CBMicEFVX3lxTE1nNUlMSW9yS1BZeDdCVi1XeXdjV043NGlFZzdxSmIwVEpZcVcwRmtwOVRaRGFYMUR6dXVtaVlQNW5hcFNINTV6YTYtVWJsX0pDeTAxZzhOVE9VcEVfZmRyVl9xQm9XWjVhd2F5bXhFWGHSAXRBVV95cUxOUWg4OVRZODVtYkQ0TmM1ZEhxZmQweUJ3MlBBcU80aXExTDZrZ2h3T2JTUzdVUEtjeDlJc3RvYTA4T3BNcXJtVTJBVTdVZ1N3dkRJYy1pdVVnV2toTXhPY2hlakM4dWd4WlJEOGpxcjRmLTlTQQ?oc=5,google_rss_MS when:2d,205.5,14.0,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,앤트로픽,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:sector:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,205.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:sector:anthropic_glasswing_security:general,global_incident:ai_security_policy:sector:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:sector:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:sector:anthropic_glasswing_security,comp_overseas_platform_ai,,,,
3147,경쟁사/해외이슈,경쟁사_해외이슈,MS,"""AI에 복지·권리 주면 안 돼""…MS AI 수장, 앤트로픽 '클로드 헌법'에 지적",ai에 복지 권리 주면 안 돼 ms ai 수장 앤트로픽 클로드 헌법 에 지적,v.daum.net,v.daum.net,"Thu, 17 Sep 2026 05:03:51 GMT","""AI에 복지·권리 주면 안 돼""…MS AI 수장, 앤트로픽 '클로드 헌법'에 지적 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTFB4MWt1S19WVlo0SWRHQnJFcDgwWGZaN183VGl4NWZ0cTJNOEtMdXRfRjVvVnFWeGNvUmxlcWZGYkVYdW1KdWp4SUE5YlluOGM?oc=5,google_rss_MS when:2d,205.5,14.0,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,앤트로픽,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:sector:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,205.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:sector:anthropic_glasswing_security:general,global_incident:ai_security_policy:sector:anthropic_glasswing_security,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:ai_security_policy:sector:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:sector:anthropic_glasswing_security,self_filler_reference,,,,
2396,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 1348억 과징금 소송서 KISA 실험 재확인 요청",skt 1348억 과징금 소송서 kisa 실험 재확인 요청,세이프타임즈,세이프타임즈,"Thu, 17 Sep 2026 06:39:24 GMT","SKT, 1348억 과징금 소송서 KISA 실험 재확인 요청 세이프타임즈",https://news.google.com/rss/articles/CBMib0FVX3lxTE1EQ3oxOTVlYjRxS1J3RmdBa1RyTkRkMGFEVWtULURZY3FYNGZ5RXRiOGFTWHZtREtkZkkzMXdJaGlxYjg2aHhiR2lRbTlFVEthRzVfdW5RRmJhQ0RUTzJaWHhPNGRjOVh0b2ZxRnhPUdIBc0FVX3lxTE44TndpQURxUmZtb1NwUzh1TXlNLUVqbEZkMlF0V09TNWlCNHI0MmI0TEtGVXZKelJEeWV6NEhheWN1WFNCX1pBTmlKN2htM25fMThTQWFtdVRmRm11aEUwTGw2eXdISFAxZElaWWVObWQ0QW8?oc=5,google_rss_SKT when:2d,204.5,36.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,SKT,,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:skt:platform_regulation,penalty_or_sanction,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,naver_telco_strategy_or_infra,Y,telco,204.5,legal_regulatory_enforcement,government:regulatory_enforcement,global_incident:platform_regulation:skt:platform_regulation:sanction_penalty,global_incident:platform_regulation:skt:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:skt:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:skt:platform_regulation,comp_domestic_direct_risk,,,,
3128,경쟁사/해외이슈,경쟁사_해외이슈,MS,AI에 복지·권리 줘야…앤트로픽 주장에 MS “통제권 뺏기고 싶나”,ai에 복지 권리 줘야 앤트로픽 주장에 ms 통제권 뺏기고 싶나,v.daum.net,v.daum.net,"Thu, 17 Sep 2026 21:21:12 GMT",AI에 복지·권리 줘야…앤트로픽 주장에 MS “통제권 뺏기고 싶나” v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1yN3ZNT3BWb2Q4QWcxUndXY2I4Tk52cjl6MWc5ZnNuT044VlJ4ZFc2bld2eDJIUDN4WE5BZmhhTkxDdDJXZHJ1U2M2MTFzVFE?oc=5,google_rss_MS when:2d,204.0,11.0,ai_infrastructure_security,ai_infrastructure_security,앤트로픽,,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:sector:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,204.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:sector:anthropic_glasswing_security:general,global_incident:ai_security_policy:sector:anthropic_glasswing_security,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:ai_security_policy:sector:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:sector:anthropic_glasswing_security,self_filler_reference,,,,
3075,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"OpenAI, 통제 이탈 AI 사례 6건 공개…실적 조작도",openai 통제 이탈 ai 사례 6건 공개 실적 조작도,FinanceFeeds,FinanceFeeds,"Thu, 17 Sep 2026 15:51:26 GMT","OpenAI, 통제 이탈 AI 사례 6건 공개…실적 조작도 FinanceFeeds",https://news.google.com/rss/articles/CBMibEFVX3lxTE9kejNzNUItdXo2YzhxOFJpcWgta2tuX3dURm41SGY2VFdnLWFaNlBGcktYdncwSXhvZE5oeDlNMDJuZXJBeThYaHNuOUh0VF9vWTNJeHUzTE9CZ2ROS1BnZDR2SlMzdkRTM3dfUQ?oc=5,google_rss_오픈AI AI when:2d,203.5,41.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,direct_risk,event:오픈AI:ai_infrastructure_security+financial_performance,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,global_platform_or_overseas_rule,Y,global,203.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:openai 통제 이탈 ai 사례 6건 공개 실적 조작도,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:openai 통제 이탈 ai 사례 6건 공개 실적 조작도,comp_overseas_platform_ai,,,,
3177,경쟁사/해외이슈,경쟁사_해외이슈,MS,"""AI에 복지·권리 주면 안 돼""…MS AI 수장, 앤트로픽 '클로드 헌법'에 지적",ai에 복지 권리 주면 안 돼 ms ai 수장 앤트로픽 클로드 헌법 에 지적,zdnet.co.kr,지디넷코리아,"Thu, 17 Sep 2026 05:01:27 GMT","""AI에 복지·권리 주면 안 돼""…MS AI 수장, 앤트로픽 '클로드 헌법'에 지적 zdnet.co.kr",https://news.google.com/rss/articles/CBMiVkFVX3lxTE96QXd1VWpmUHl1T1FFSjl3LWl4a2xMNHdjUVJXdWtvZDhmdWFDNGYzR2YySDhJaDMtRzZPbFF3clp6OWFhcGNmQkVTZUJKdFF0NGNTX3N3?oc=5,google_rss_MS site:zdnet.co.kr when:2d,203.5,14.0,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,앤트로픽,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:sector:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,203.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:sector:anthropic_glasswing_security:general,global_incident:ai_security_policy:sector:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:sector:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:sector:anthropic_glasswing_security,comp_overseas_platform_ai,,,,
3135,경쟁사/해외이슈,경쟁사_해외이슈,MS,"MS AI수장 ""AI에 권리 가르치면 통제불능…앤트로픽 실수했다""",ms ai수장 ai에 권리 가르치면 통제불능 앤트로픽 실수했다,연합뉴스,연합뉴스,"Wed, 16 Sep 2026 17:37:18 GMT","MS AI수장 ""AI에 권리 가르치면 통제불능…앤트로픽 실수했다"" 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTFAtYkZ2a2pYYWx0R2VsUlBZcDA1Z0MxcmJncUVZcXhyS25JT2wwRzROSEFYUVVVSzhBSDM2VVBuaEotNjFNRm92ZG1fOVRVRGdKTXMxWTFlNWJnQ0HSAWBBVV95cUxNWURGSWFPRm12U0ZFbU5HQmtxcUprV0txQTJ3RC1Ka3pUTzRtRzVTTEYyQlZxcEtXOW9ha3VXUkcwV2VBSHZHbThJYUYwbndtMVBKZlk1ZjhJOW5TODFlOWM?oc=5,google_rss_MS when:2d,203.5,11.0,ai_infrastructure_security,ai_infrastructure_security,앤트로픽,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:sector:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,203.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:sector:anthropic_glasswing_security:general,global_incident:ai_security_policy:sector:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:sector:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:sector:anthropic_glasswing_security,comp_overseas_regulation_data,,,,
83,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"네이버페이, 카카오뱅크 입점…업계 유일 인터넷은행 3사 대출 비교 라인업 구축",네이버페이 카카오뱅크 입점 업계 유일 인터넷은행 3사 대출 비교 라인업 구축,더퍼블릭,더퍼블릭,"Fri, 18 Sep 2026 01:09:01 GMT","네이버페이, 카카오뱅크 입점…업계 유일 인터넷은행 3사 대출 비교 라인업 구축 더퍼블릭",https://news.google.com/rss/articles/CBMia0FVX3lxTE9HSlZQbTdjYXRPT1NyQVlmQzlJZVNTdFc4eW82MzB2NDlQYmpPTVRJSl9KSW1EWjVtUHBGRzlKVklhRmhqQ3hTanFoZ1VPZ2FPT1BCVFJHSHpMNVM2UUlSdy1COENub0ZxMldR0gFvQVVfeXFMTzZmbjJQQ2s4eUo0dTVzR19EbkYxN2JqcklPWXNheDktemFtN1E0cjNBOUVqN3czOFRZTkZQek1DWmpxVVdVM1RGV1FqOTRzTmlnTFcxZXV3Y3F1UHlvNDIxdEdmbVpJRWlUZFlOeUNJ?oc=5,google_rss_카카오 when:2d,203.3,15.5,,,"네이버,카카오,카카오뱅크",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,203.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:네이버페이 카카오뱅크 입점 업계 유일 인터넷은행 3사 대출 비교 라인업 구축,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,self_strategic_reference:네이버페이 카카오뱅크 입점 업계 유일 인터넷은행 3사 대출 비교 라인업 구축,self_strategic_reference,,,,
3043,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"[AI클로즈업] 오픈AI, IPO 앞두고 ‘1.2조달러 몸값’ 도전… 앤트로픽과 자본 경쟁",ai클로즈업 오픈ai ipo 앞두고 1 2조달러 몸값 도전 앤트로픽과 자본 경쟁,디지털데일리,디지털데일리,"Thu, 17 Sep 2026 07:52:16 GMT","[AI클로즈업] 오픈AI, IPO 앞두고 ‘1.2조달러 몸값’ 도전… 앤트로픽과 자본 경쟁 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5JOUh6dXZmOUI1bUdMRUtVd1QtUFEyLXdUcWJNWktjS0liSDVEdWR6bzVXYzFTNmJzOWszSlNFTVF5SExFSTZQSEdiM09LYk5jbUtiNFU4am1PUEg4RmhNX203UUc?oc=5,google_rss_오픈AI when:2d,203.0,23.5,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,203.0,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,,,
3058,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"""AI 개발 늦추자"" 외친 오픈AI·앤트로픽…실행 놓고 내부 갈등",ai 개발 늦추자 외친 오픈ai 앤트로픽 실행 놓고 내부 갈등,뉴시스,뉴시스,"Thu, 17 Sep 2026 01:55:33 GMT","""AI 개발 늦추자"" 외친 오픈AI·앤트로픽…실행 놓고 내부 갈등 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTE1vbkpvN0NPT1dMMkZZbUU2MHNaR2h5aWFZTVYxcTByNnNlcE5uSE5ROUthd01tNUZBei1sRnRScFFjSExoVWlYOWdjTU9MWl9uMEpqdDFKS2lLNmZGQ082VnZhVjI2SWk1cVc2bF9sV3MyTDdZU0otd9IBeEFVX3lxTE1vbkpvN0NPT1dMMkZZbUU2MHNaR2h5aWFZTVYxcTByNnNlcE5uSE5ROUthd01tNUZBei1sRnRScFFjSExoVWlYOWdjTU9MWl9uMEpqdDFKS2lLNmZGQ082VnZhVjI2SWk1cVc2bF9sV3MyTDdZU0otdw?oc=5,"google_rss_""오픈AI"" when:2d",203.0,13.5,ai_infrastructure_security,ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,203.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,,,
