검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,후보대표점수,매칭대표점수,제외단계,원문날짜,날짜검증결과,v20_issue_id,v20_issue_group
카카오,"윤호영 카카오뱅크 대표 ""한국-몽골, 함께 성장하는 AI 금융 생태계 만들 것""",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1tLUpETkFXNV9idTNJTE1XdkNGN09ycEFheDZaUUw4SGFCZ0NVUW1QNlhZR09zQmRIUFdZQWZWR2pIdGg5UlhVRE1TOE1pLXBaT1N3cGY2VHk2QkV0RkROQmZJNW00VVBI?oc=5,한경매거진&북,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,카카오 첫 파업 한 달…카카오 'AI 전쟁'에도 먹구름,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9hTXl6bko2QkJvb292TjMzYjNNSml3U3hpaGV3aDFDRmF3TWdTWFJXT0ZKclc5c1Vuckp6QmlaXzFNVy13T2EyaTg1cUZiSDdDaUlrZzI0QnRMSm1WUFNWUi1OMFJ1OFhY?oc=5,ebn.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,네이버·카카오페이·토스서 주민증 진위 확인 가능해진다,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQUGZGSDFrZnVJTWZ5TkNrMkhwbjBjTjc5ekVsZXhHOXRfT041S2ZadmFldXBfSEZyaGxKQzBNR3VVSkY1MXljSGZGOE5qTUllYXVqZFVmTzRpZTNMWWwxcnBpNDlMWjJvdWh0NzVBWkVXNW52RWNRVlVrLWFIaEM5ejBYSEdMLWhlTXdV0gFMQVVfeXFMTXhQYW5GS1AzRGJJYUtBSVNjcGVGZWJlUXI4NHNDWlFyVmFIaC12V3hlWkluQ0NlTGJkdEtSV2dXbWlNUVcyX2FMSnd3aA?oc=5,mbn.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오프렌즈, 전통 테마 ‘옛날옛춘’ 굿즈 출시",https://news.google.com/rss/articles/CBMiaEFVX3lxTE95THA0SXBlMFZCOEtWRUdRVXBfbThwVjJEU3VqM182ZEtTWm0zcmtVVk5BS0pxcHBpTVhJa09famRqZkFZbGJSaVl2SGVlNXpnZnZZOTFMRjR4TG1WLVJNYTJ4QXFLM3VW?oc=5,fetv.co.kr,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오프렌즈, 한국 전통 입힌 춘식이 굿즈 출시",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1udXJZX2pHcUpHY20yZmdhSDEzbl9yWjl2NjVNUUlhNlpKMGZybFZ4eUJsTU5NVVpCWW51VGdJSjAwb25CekppSE1LOFRSazlFVmtmQkZB?oc=5,지디넷코리아,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크 몽골과 협력 확대, 윤호영 ""함께 인공지능 금융 생태계 만들 것""",https://news.google.com/rss/articles/CBMic0FVX3lxTE5qTS1XRW1EMmdQZklYMlhKcmtTLTRIcmJVMjlGRmYxVUFZUm5yU2FHMDBaTTEwei02dEpHRHk4U0E4MVNGTUE5bFZMUlFyLVJOYUJWeFluRVFUdkV3a3pWQnVhWUFlSkxWQ2JWRFZVNTNsUjg?oc=5,비즈니스포스트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오엔터, 日 로맨스 만화 엄선작 3종 카카오페이지서 공개",https://news.google.com/rss/articles/CBMibkFVX3lxTE9USVVqUEt1UXoxc3NHdUdxNzdTYVNjaVZaVnV5SXk3M3ZmXzl3WGl4ZEdtYWFCbFVhLVEtMTY1Zl9tcE1QSkp3cDNEQ0hmQnNfV0xIMTJMX3RwaXFSNVc0eTJqeUZwSUJ2UzBDTV9n?oc=5,중소기업신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"중저신용자 16조 대출 노하우, 몽골로 수출한다…카카오뱅크, M Bank 지분 투자 추진",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1RVVdKbHRzZjFYYUxPTUZ5VUs0OTdsUlRKNFRmcExfaWY1R05zRXpsd1ByOU83SnZMYXdIUnh1b1hEclZOOTBndFgxUXZKM1ZLOVZEcnBlM0JSeDJrSFpRcU05TFRoa0tS?oc=5,녹색경제신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, AI 보안체계 구축 성과···금융위원장 표창",https://news.google.com/rss/articles/CBMicEFVX3lxTE4tTk9MbjRrQmpETFZ2dnNvN2ljQnU1d0FWRWpLbGpPNHBvVmMtbEpaWkEtNXIzNlFvVGRFbUFzZGd5TXJCb1ZSNWxnQlZyVzVqUHljRjliQXdHRENMN0ozRVYtdWFtbVdtcHEyS04tQVTSAXRBVV95cUxObUd0aXZMUVBQejJORjh3ZGtUcVVnVWc5YksxcFhTaVh1RzY0QmJQR3djbU5Xcml1NmVHX05ibGh3UDNocUJqYVFfeEhfcWN0dGhlX0pHSThFY3dYcXdzXzBwWDZZQ0FTSExGUlFJellHWWVfeQ?oc=5,이뉴스투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오페이, '카톡 송금·선물하기' 신용 평가에 활용",https://news.google.com/rss/articles/CBMiRkFVX3lxTFBOaGhxS3lKVTRud0RVRkFBdHdTbFFwUXlKRkE0NmFNazhfYkl6dGdfRXRYZFBSTWg1ZG5LQ2txN19JcUNGYnc?oc=5,v.daum.net,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오, 고객 동의 없이 카톡으로 광고 보내 논란",https://news.google.com/rss/articles/CBMigwFBVV95cUxPeE1UQVN0aHd4LXFCUTBtTjJzYXlTZWFLVWhIWUxrTWhNT3FGaHlkVkFCLVNfbVRQbTF2QzZtdW5PdTdITDg2RTl2UUh3Q3EzNHpmRUoySXFzeHVUVHJuSUpFYTlBS1pzbmZWWmFDYXRlYVlNM2toV0VNMEpFWWtOdExxQQ?oc=5,조선일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,카카오 반등 열쇠는 AI…'카나나' 성공 여부에 달렸다,https://news.google.com/rss/articles/CBMic0FVX3lxTFBCcUxXOE11SU9xcjNtTm5SSzdDQV9JY1VkVUZQQ3pJNkZNZFNRWTZuQWZueENoOFdGcDJrd0ZjNXZoNk9uQ3ZPSUo3TzVUQXhXUV9GSjNXcGYzMUR6RXNPblBXN1BRS1ZCSDJaTXJhbFJHQTDSAXNBVV95cUxQQnFMVzhNdUlPcXIzbU5uUks3Q0FfSWNVZFVGUEN6STZGTWRTUVk2bkFmbnhDaDhXRnAya3dGYzV2aDZPbkN2T0lKN081VEF4V1FfRkozV3BmMzFEekVzT25QVzdQUUtWQkgyWk1yYWxSR0Ew?oc=5,뉴스웍스,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"몽골 찾은 윤호영 카카오뱅크 대표, 금융기술 혁신 사례 공유",https://news.google.com/rss/articles/CBMiUEFVX3lxTE1NS0RtUVJ5MDFuN2NkeHhLOVRva21Hd0hMV01QYWlWOHFZUFBKMUdacGR0OVd0TGN3WTZIb21vUFU2bVFXdWRtM2ZSN3hwODhw?oc=5,문화일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,네이버페이·카카오페이·토스도 주민등록증 진위 확인 서비스 개시,https://news.google.com/rss/articles/CBMibEFVX3lxTE9vSXRsdUZGYXZOMXRjVHRWMWlUVjRvejc3ZHdmdzc4c0dRWGItZ1puQndpOUYxTVNIaVJERWNGcW52Smh5U1g0UlZqMjNiVXNWVGM0WXM2SUpGcV9XdHFoOGozWjZ3NlhZMTdrbg?oc=5,대한민국 정책브리핑,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오모빌리티 자회사 케이드라이브, 전국화물마당 흡수합병",https://news.google.com/rss/articles/CBMiSEFVX3lxTFBsejV4NU5Vb0d3TDVRRURCM0haSkJjZngyT2xKVENuTjhJUzk2Vkx1TlowX0Jib0hxdzRIRG44ejIxMl9COFhsdg?oc=5,아이뉴스24,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 한-몽골 비즈니스 포럼서 금융혁신 소개",https://news.google.com/rss/articles/CBMiYkFVX3lxTE5OajNscWJaLUhkejY5enNOYjZTVDdIcWZkTGRlbmtOVkVndmkxd2hFWW5ULWg4TkJHZi1VLURJbzIxcWdoZ19QRHFSNU01NEwyTUhHMktmYWdZOHRFZERxZjJR?oc=5,이코노미스트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 몽골 M뱅크에 전략적 지분투자…AI 금융 협력 나선다",https://news.google.com/rss/articles/CBMiTkFVX3lxTFBGZ1V5ejRldVRTUkZDeWFaSGIxbE10X09jZ2JrcmUxNmU2b1gxQTFfeGo2WWNNcTFrZGxlRHBMT0RKOEZ1YXpqekVCamhCUQ?oc=5,전자신문,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"'개인정보 유출' 카카오 151억 과징금 불복 소송, 9월 항소심 시작",https://news.google.com/rss/articles/CBMibEFVX3lxTE02MTYwN0ZSdUY0dk9EVjdZeTI3ODdBeENZbDlQbTAxNlhzcDF6OHU5bm1DSVJZMFVsdDNQT0RzUnR5YnNIeENhRmkyYWdlVl9QZGdMWUdhRWNsN0x5N3BFY1Q2VXNLYkV1Zlc4UtIBbEFVX3lxTE02MTYwN0ZSdUY0dk9EVjdZeTI3ODdBeENZbDlQbTAxNlhzcDF6OHU5bm1DSVJZMFVsdDNQT0RzUnR5YnNIeENhRmkyYWdlVl9QZGdMWUdhRWNsN0x5N3BFY1Q2VXNLYkV1Zlc4Ug?oc=5,블로터,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"""계정 이전 안 하면 삭제?""… 외교·안보 전문가 노린 '카카오 사칭' 피싱 경보",https://news.google.com/rss/articles/CBMiYEFVX3lxTE82eE00Tk1GSExIOVNtM21fN08zVmdlbjRvaW0wSElNYmRKcEdEQ3otb2ttblNIS2xVYkxhaXBSMUQ4WUZXZXBObHZCd09lWTAwcUEtcmRwcWpwMmM0cDN3ag?oc=5,시큐리티팩트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 몽골 M뱅크와 AI 금융 협력 추진",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1QVHQzdXJabjcwUmtCQVdtYjIycl9tNGtUbjM1cGxWWWNYZm96cUl4ajFnREJJV0d1MjYyelpXcWJVSmU2aHM2TGdNNmhrUVhVcmxuekNqUFBtRFFmTjZGVklQd3o?oc=5,서울경제TV,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오프렌즈, 전통 감성 담은 신규 K-테마 ‘옛날옛춘’ 공개",https://news.google.com/rss/articles/CBMia0FVX3lxTE5sd09yWmUwQTFMME4yX0xmREFXdmUtdnVWSW82SWkzR1pXWWgxVElkLV9oUzlqRjRUbWk4ME1kemlWdEg4ZExCRXZKMVVteUFFSmxvWkxscjQwU3VrTWc3ajBhLXV6V0x0Vnpr?oc=5,BBS불교방송,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오게임즈, K판타지 MMORPG '도깨비의세계' 티저 공개",https://news.google.com/rss/articles/CBMiXEFVX3lxTE52Nk5Bdk83RlBXbFhCTnc4b2pWMmZSc19wTXNWTTBtUnJKZDBpR0hwUVp1ZUYzb1Z1S2RFT2VkZ2c5VUg3Z2syeTRCTElYZGVfcmM2ZElDVDlEdVhE?oc=5,뉴스핌,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오프렌즈, 한국 전통의 멋 담은 ‘옛날옛춘’ 굿즈 출시",https://news.google.com/rss/articles/CBMidEFVX3lxTE1rRlJ0Z1FFU1NkRmpyMTI4ZlZScnYzRWt2WnVWQ2ZNWWdjTDRNRElrTnZOeGFKTmdQOVdTLVp3dTRQZW1JcndqMEduckV2YzN5VDdsOE1oa3Z4OEpWbFQ2UDhxdkRVOWJiUXpSc3ZuXzE5aklw?oc=5,캠페인 인사이트,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"''춘식이'의 변신은 계속된다' 카카오프렌즈, 취향 저격 IP 확장 '눈길'",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1qUUNaU1NOSUpsd2E2M2JwRnVrLTdjWGRENHBPNWxpSkc0OHZBR1E4UTFvLVlfb0d6ZjlZM2JPZUk1NnN4dnJDMWhxaHhEYVhZSFJNTmV2V183QjJnNTkwb2YyMU10QdIBakFVX3lxTFBQdHNJWFhSLUZJVVplYThtR0kwbnRSWmlpaWV4SGlqXy1KV2xXN0ZFVXF0Vl9VZnZFd3l5NzNRZUxab0dmeTFXaEJGTmd6SEo4cDBVaGpyWG9LRE9adzMySHhKdFo2RmFaNVE?oc=5,테크M,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오모빌리티 자회사 케이드라이브, 전국화물마당 흡수합병",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5sLVFGMTBrVmJVTWZKTkVpal9ibks5QmhyLUpZQ0pRalNoVVVvSWJhTkQtQWNEb21sbmdIdUk3UGNXR0R2c0drMEFzeDdkOEpVeExJeUZZN3otSmMwWjMtT29OUUo?oc=5,디지털데일리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"경찰, 카카오페이 본사 압수수색···4000만 고객정보 유출 혐의",https://news.google.com/rss/articles/CBMiakFVX3lxTE5qajRsd3FZY1lQc1lPXzA1YXNCeXlRUl9Td2dIclVNQ2YtVTNBOFpTdUxXMWxKWU9zcVk2VVBvRUdfUmFhX3NPWEd3ZDlBU0JkYnI3SFpHY0s2NEM1WVhxTmlKNHRWNHpSaUE?oc=5,서울파이낸스,2026-07-08,"[주목! e금융] 하나금융·우리은행·카카오뱅크·신한은행·KB국민...""포용금융부터 디지털 보안까지""",https://www.kdfnews.com/news/articleView.html?idxno=184980,v40_same_official_enforcement_base:platform_enforcement:kakao:privacy_data_violation:decision->general,,platform_enforcement:kakao:privacy_data_violation,0.98,,,,,,,,,,
카카오,"카카오, 광고사업 성장 속 개인정보 활용 논란 확대",https://news.google.com/rss/articles/CBMibEFVX3lxTE9JWnZwbjVJYks3cHJpZGo1YndVN3Z4Yy1oTEJ4ODhRX2M1Ujh5d0xCZGJ6bkJfZ2ptZGVkcVRMQzFRYlYtQ2hUTHhYMG9iRTh0UlFYck9IbS1GdkNoLTVQY1VNeG5TTXhOTmVoVA?oc=5,스페셜경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"“요즈음 대세는 러닝” … 카카오, 마라톤대회 ‘프렌즈 런’ 개최 추진",https://news.google.com/rss/articles/CBMie0FVX3lxTE0ta05aaWdqa3cteEpYemRkQXJWOEhtUmx0MGc0N2E2SWktcHFTVFp3TmxLX3pKa1dCLVgzcjRiZlJSSEpESXRwdkdvelhxZlFBa0owOW9ROW5WYndOSTVpWEMxLWRpOHN6VkZmM2UzWDgxa0RCeDl4Si1YZ9IBgAFBVV95cUxOT2tjMC15RjIzVERZN0VZazItdGp2S2hYTl9MRzBDZEJQOHlEYVExVHNDdmZnb0JubFJSNDZpdWI2SXp0RFpiVXNlR2RyZzZLeVJUbkpHZllkalMzbGRBV3lBblpSd3hTVG5IdDRURHhWSGJLU1FMMUl3U1NWMjJycg?oc=5,뉴데일리,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 금융위원장 표창 수상…AI 정보보호 역량 인정",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1URy1Hd0N6N19jbFJMT0JVT1NPY3Z3VlJfV3ZtLVlpM2k0RHhxeU9rbm1xVG1obmZ0WlJUd2NWWFN0TUlvNVRvMFBfaTVIdzhBS0cweG85V1o4dXQ1UWxuLWNuXzA?oc=5,PRESS9,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 대통령 경제사절단으로 몽골 비즈니스 포럼 참석",https://news.google.com/rss/articles/CBMibkFVX3lxTE5Gd1JmMkFZYVFiUUVGTVFQWkQySzZaY3FJdFYyeG5XNjNiUTNPbGoxRTZEY0ZBX2lDcXZ0Rlh3UjBvelY3Y3BqWjdoV0dJdGtDTjIwMDRYUFhqTlNwbW1PcVI3S2IwQUN2MF9pTkl30gFzQVVfeXFMTTNVTlUwM0xELW5TZTdPRV8tNkJjVFlMaFA1dWJZYmZLVWRacWtUS1VMZ1NsVG1aQmVPNFdKeWtFSkdNdVY4SGx2UFVJX2MzTi1HMjBybmsxLVIxSXgtTmd5QW9OYS12YUIzSVY4LVlqVnY3bw?oc=5,한국일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오뱅크, 몽골서 디지털 금융 혁신 전파…AI 금융 협력 확대",https://news.google.com/rss/articles/CBMiakFVX3lxTE9BdFZ0ZldtbEgtY1YyTmxySkJRTXpxZXJoSXpSeDJxd0tNMEdkV1NKTXVROThDOWR3azRES2swMkhWazB2cFBwc1hzWEpKclBqNnJCUUV6eGNYcGt6eDZDYTNKdXhzeHRNZEHSAW5BVV95cUxPb09jUkViWE13WmhDQVh6SnNKbXdVZUFRSVU1TFhFY1hKQkkwNDBZMEtRVnRZT3hzNWpNdXloR05RWVozR1ZMU2plQVVXVzJLSHp1cnAydlNoblJvdWRCc3Q0Mm5SbFFyODAyeFN4QQ?oc=5,뉴시안,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"경찰, 카카오페이 압수수색... 中에 4000만명 정보 넘겼나",https://news.google.com/rss/articles/CBMihgFBVV95cUxOMTZ3Nm4xTm5iQmZKaWRiRS11THh4VFZvUl8zTHZPYTc4YjVwRWhfZ0ZqajRaN0htNVNBdENsWFdDbGVQcEVCNEx4QzlXUTRuaUJLMUFaclQ2QkNmQWxvM3J4ZWxIU0swNWlmQVAzaDNsY1JxTkV6Z0xPTE52R0MwV2V4TmpnQQ?oc=5,조선일보,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,"카카오엔터, 일본 인기 만화 엄선 ‘인생만화 찾아드림’ 프로모션 진행",https://news.google.com/rss/articles/CBMia0FVX3lxTE5DZXMzUmhVcjMzSWkyRHhxcmVIM1dVNm5jcnppdEhZTXVsUW9GSjJIVHVsUkFScjNmZjI4b1hrMktWcVpEcVpzRUxUV1lMREJlMVNoUmY2THRtcnVGdVlESE1UcDRLYkt6dk1J?oc=5,BBS불교방송,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
카카오,[게임뉴스] 카카오게임즈 및 넷이즈게임즈 소식 외,https://news.google.com/rss/articles/CBMiakFVX3lxTE5odzhQdjA1NEhMSldSRWlqaUZWVWtZUXYwQUo1VlU1SG5lbWhvREp0ZkI0Uk83T0dXdjBoaEZIejQtVUF2THdnX2FiM215OXRXQzdCODlhdG50c19uU0VFampJcjN1NkNkOGc?oc=5,게임뷰,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
