id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26가드레일사유,v26_2_profile_reason
2604,경쟁사/해외이슈,경쟁사_해외이슈,구글,"구글, 수어 이해하는 AI 모델 'SL2T' 공개...픽셀11에 처음 적용",구글 수어 이해하는 ai 모델 sl2t 공개 픽셀11에 처음 적용,디지털투데이,디지털투데이,"Wed, 12 Aug 2026 20:50:24 GMT","구글, 수어 이해하는 AI 모델 'SL2T' 공개...픽셀11에 처음 적용 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE5EbTNlQ0p6aEZjVnhheE8yOHNpTi00TDRKMmZEbVBPQnpGeEZVV0NYdG5KTi04blM3alE3NEpsZ2ZteEhnTVQwYUowSDRGRzMtdnZpeUhQWWptOVVXWldTdVhGRjZqeXpkWWtwNEVveVdsYzA?oc=5,google_rss_구글 when:2d,212.0,74.5,"ai_infrastructure_security,platform_obligation",ai_infrastructure_security,구글,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,business_change,global_incident:platform_regulation:google:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,212.0,"ai_infrastructure_security,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:google:platform_operator_obligation:announcement,global_incident:platform_regulation:google:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:platform_regulation:google:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:google:platform_operator_obligation,comp_overseas_platform_ai,,,
2644,경쟁사/해외이슈,경쟁사_해외이슈,구글,"구글 새 AI 수장, 오픈AI·앤트로픽 추격전 떠안았다",구글 새 ai 수장 오픈ai 앤트로픽 추격전 떠안았다,네이트,네이트,"Thu, 13 Aug 2026 00:28:00 GMT","구글 새 AI 수장, 오픈AI·앤트로픽 추격전 떠안았다 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9lYUxYczJFZkxrcGwydWZsU3Y5MjRrTU1BLXZjVVBJNHdCTHR1eGFfOWlmUXZKZGRLOV9aS0lMaHllNHpzVHJ0VVV4SGo5R0h0WVpB?oc=5,"google_rss_""구글"" when:2d",211.0,16.0,ai_infrastructure_security,ai_infrastructure_security,"구글,앤트로픽,오픈AI",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:google:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,211.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:google:anthropic_glasswing_security:general,global_incident:ai_security_policy:google:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:google:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:google:anthropic_glasswing_security,comp_overseas_platform_ai,,,
2805,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,오픈AI IPO 앞두고 'AI 에이전트 해킹'이란 난관 만나 : 정치권에선 '규제 강화' 움직임까지,오픈ai ipo 앞두고 ai 에이전트 해킹 이란 난관 만나 정치권에선 규제 강화 움직임까지,허프포스트코리아,허프포스트코리아,"Wed, 12 Aug 2026 07:55:50 GMT",오픈AI IPO 앞두고 'AI 에이전트 해킹'이란 난관 만나 : 정치권에선 '규제 강화' 움직임까지 허프포스트코리아,https://news.google.com/rss/articles/CBMiV0FVX3lxTFBuNnJ2dUlzWFQyd1paVlYwdUx1UEh6NVVxOHI4MS05ZE45dUxFcC03WlBVWnhkNXdPcV8yaVJ4NnBCSWFRR0lKekM5UDdQcl9TRXVycUZpcw?oc=5,google_rss_오픈AI 규제 when:2d,210.5,65.5,"ai_agent,ai_infrastructure_security,phishing_security,policy_legislation,privacy_security_reliability,strategy_mna_governance",security_hacking_incident,오픈AI,,,,,,,general,14.0,published_yesterday,direct_risk,privacy_security:openai:data_leak,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,210.5,"privacy_security_reliability,policy_legislation,strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:ai_security_policy:openai:openai_security_access:policy_change,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,,,
3314,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"엔비디아, 새 AI 모델 공개…""GPU 1개로 PC에서 구동 가능""",엔비디아 새 ai 모델 공개 gpu 1개로 pc에서 구동 가능,네이트,네이트,"Tue, 11 Aug 2026 17:32:00 GMT","엔비디아, 새 AI 모델 공개…""GPU 1개로 PC에서 구동 가능"" 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTFBfbXNkbXd0LUJDN1FaOGNBMUNrcjAyX1dfMUVFNmJlUEszUDlQc3F1ZkVUaEIzc3lmR2pRSkxXZ0M2dFYwYloxTkVNTHpMc0JxN01FQmlSck1yMGIxUzJuSXFKRmozY3F5cmlyWUo1NWNTaG9PaXhqZg?oc=5,"google_rss_""중국 AI"" when:2d",209.5,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_gpu_npu,,,,,,,,general,14.0,published_yesterday,business_change,,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,209.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_overseas_platform_ai,,,
3035,경쟁사/해외이슈,경쟁사_해외이슈,애플,"애플 뉴스사 콘텐츠로 시리 AI 강화, 언론사에 제휴 협상 : 국제",애플 뉴스사 콘텐츠로 시리 ai 강화 언론사에 제휴 협상 국제,재경일보,재경일보,"Thu, 13 Aug 2026 00:53:00 GMT","애플 뉴스사 콘텐츠로 시리 AI 강화, 언론사에 제휴 협상 : 국제 재경일보",https://news.google.com/rss/articles/CBMiSkFVX3lxTE5UcldLV3ZlTjczbHdDa296QzNjTWVoNTJFZWxfYXROcGZYLTdJSnQ4T3VFVDc2T0VhMXRIMGRsUnJNWmJuVGZ4MnZR?oc=5,google_rss_애플 when:2d,209.0,51.0,ai_infrastructure_security,ai_infrastructure_security,애플,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,business_change,global_incident:platform_regulation:apple:platform_content_moderation_obligation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,209.0,ai_infrastructure_security,competitor:platform_obligation,global_incident:platform_regulation:apple:platform_content_moderation_obligation:general,global_incident:platform_regulation:apple:platform_content_moderation_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:apple:platform_content_moderation_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:apple:platform_content_moderation_obligation,comp_overseas_regulation_data,,,
2685,경쟁사/해외이슈,경쟁사_해외이슈,구글,"EU AI법 제50조 시행…클로드·구글·오픈AI, 생성물에 ‘보이지 않는 워터마크’",eu ai법 제50조 시행 클로드 구글 오픈ai 생성물에 보이지 않는 워터마크,임팩트온,임팩트온,"Wed, 12 Aug 2026 03:47:12 GMT","EU AI법 제50조 시행…클로드·구글·오픈AI, 생성물에 ‘보이지 않는 워터마크’ 임팩트온",https://news.google.com/rss/articles/CBMibEFVX3lxTE5wUlFxSFhUcXhxZG9pWVcwZk8tRTlpeTF2T2VhZXN4eGdvTEZWUGV0T0dUd0tleXh1MnItcnlBUEMxQzBPd1RYbXluS19kRk9nVnozajEzLW10MkNERm9JdzRKTkNUeV9zMmxsVdIBbEFVX3lxTE5wUlFxSFhUcXhxZG9pWVcwZk8tRTlpeTF2T2VhZXN4eGdvTEZWUGV0T0dUd0tleXh1MnItcnlBUEMxQzBPd1RYbXluS19kRk9nVnozajEzLW10MkNERm9JdzRKTkNUeV9zMmxsVQ?oc=5,google_rss_구글 법안 when:2d,208.5,80.0,"ai_agent,ai_infrastructure_security,platform_obligation",ai_infrastructure_security,"구글,앤트로픽,오픈AI",,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,business_change,global_incident:platform_regulation:google:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,208.5,"ai_infrastructure_security,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:google:platform_operator_obligation:policy_change,global_incident:platform_regulation:google:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:platform_regulation:google:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:google:platform_operator_obligation,comp_overseas_platform_ai,,,
2663,경쟁사/해외이슈,경쟁사_해외이슈,구글,'암호화' 추론의 허점…오픈AI·앤트로픽·구글 API에서 숨은 사고 과정 추출,암호화 추론의 허점 오픈ai 앤트로픽 구글 api에서 숨은 사고 과정 추출,지디넷코리아,지디넷코리아,"Wed, 12 Aug 2026 11:32:52 GMT",'암호화' 추론의 허점…오픈AI·앤트로픽·구글 API에서 숨은 사고 과정 추출 지디넷코리아,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9Tckp5ai1LTGktMURCaEVieHRHb2hJWHoxRFBNcDJGblJheWdCT0lITzNKUlM0RnJuTnc1VWpmRVBYRzhJWE5wblNqNFltSmJBa2NsTjBn?oc=5,google_rss_구글 AI when:2d,208.5,16.0,ai_infrastructure_security,ai_infrastructure_security,"구글,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:google:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,208.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:google:anthropic_glasswing_security:general,global_incident:ai_security_policy:google:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:google:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:google:anthropic_glasswing_security,comp_overseas_platform_ai,,,
2726,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"앤트로픽, 기업 AI 도입률 앞섰는데…고급 모델 지출은 오픈AI 승리",앤트로픽 기업 ai 도입률 앞섰는데 고급 모델 지출은 오픈ai 승리,디지털투데이,디지털투데이,"Thu, 13 Aug 2026 02:07:15 GMT","앤트로픽, 기업 AI 도입률 앞섰는데…고급 모델 지출은 오픈AI 승리 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE9KWmdCNlFmN1ViaEt3dXktTGp6eXZ6aEtEcXE2cXhEVmtzeHZmNzUtM1Y4bk5QOU8zMkpwazhCLUZDd3ZzSDhfcmk0aGRJSV8xZUlLYjE3RndaNDBPRHNMbDYxYkgya3VOV1k1N0pVSG1nMHc?oc=5,google_rss_오픈AI when:2d,208.5,13.5,ai_infrastructure_security,ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,208.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,,
2723,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI·엔비디아, 한국 첫 공동 밋업 개최",오픈ai 엔비디아 한국 첫 공동 밋업 개최,뉴스핌,뉴스핌,"Thu, 13 Aug 2026 02:05:00 GMT","오픈AI·엔비디아, 한국 첫 공동 밋업 개최 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1LQTU1eUNtUmNpMF92SVJoOThCX0NWbEVMdXVTaVVZQ3pHRjdoWEtuN2FOa2lNTHFHMEVxMFhSMm51MU11enJxeDJXcWVPX2kwZTViTTlycUlYRk1q?oc=5,google_rss_오픈AI when:2d,208.5,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,208.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,,,
2746,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI·엔비디아, 첫 공동 '코리아 개발자 밋업' 개최",오픈ai 엔비디아 첫 공동 코리아 개발자 밋업 개최,네이트,네이트,"Thu, 13 Aug 2026 01:49:00 GMT","오픈AI·엔비디아, 첫 공동 '코리아 개발자 밋업' 개최 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE96cGFNVG4yS041ajJDRG9JNWdIRDg3Y3dwSVJOemp2bFJrNmNtcmlmV2dtU1FGMWJEOEcwNzBJeDVyUXNweXB5UmtPSVdRZnhOS1d3?oc=5,google_rss_오픈AI when:2d,208.5,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,208.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,
2748,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"세레브라스, 2분기 순손실 4억 5052만 달러로 적자 전환…오픈AI 계약 효과 본격화",세레브라스 2분기 순손실 4억 5052만 달러로 적자 전환 오픈ai 계약 효과 본격화,데이터투자,데이터투자,"Wed, 12 Aug 2026 21:19:00 GMT","세레브라스, 2분기 순손실 4억 5052만 달러로 적자 전환…오픈AI 계약 효과 본격화 데이터투자",https://news.google.com/rss/articles/CBMic0FVX3lxTE5zanFkV09oa0VrSWRQV3d1MjBrNUpVVWlWZUtLa1VqLW4wNkhHQTFUNC1LZ3VDWF9XYVpwSGI0b0taeUJVMEdBRFF2dnBUT2VEa1NBcjFzX1VxQ2o2QWNtVnFyTkpqR0xsY2tJZDZNYjlmMHM?oc=5,google_rss_오픈AI when:2d,207.5,41.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,207.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,,,
1847,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, 공공용 네이버웍스에 AI검색·에이전트 기능 추가",네이버클라우드 공공용 네이버웍스에 ai검색 에이전트 기능 추가,v.daum.net,v.daum.net,"Wed, 12 Aug 2026 21:01:29 GMT","네이버클라우드, 공공용 네이버웍스에 AI검색·에이전트 기능 추가 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5YV2ttN3JVVmF4b3Y2N1NDTG1WNTZINEJrd2NCTDVkZmVTQVpsVkpVOHdvTFBzY0cyV0R5eThOTFVoMEZKRlNiVkplRVptbjQ?oc=5,google_rss_네이버 when:2d,207.5,16.5,"ai_infrastructure_security,search_ads",ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,207.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:네이버클라우드 공공용 네이버웍스에 ai검색 에이전트 기능 추가,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:네이버클라우드 공공용 네이버웍스에 ai검색 에이전트 기능 추가,self_filler_reference,,,
2963,경쟁사/해외이슈,경쟁사_해외이슈,메타,"[공시속보] 노타, 메타엠과 'AI 네이티브 AICC' 구축 나선다… 계약금은 내년 공개",노타 메타엠과 ai 네이티브 aicc 구축 나선다 계약금은 내년 공개,한국AI부동산신문,한국AI부동산신문,"Thu, 13 Aug 2026 02:29:34 GMT","[공시속보] 노타, 메타엠과 'AI 네이티브 AICC' 구축 나선다… 계약금은 내년 공개 한국AI부동산신문",https://news.google.com/rss/articles/CBMiTEFVX3lxTFBJMFI3Z0VMQ0hVdV9XSnpnWDlNck8wYV80eW0tUGZ5Ynh0QnR0dkRDdXBNd0loVlBqTnlhRUZEWThBdjNDZEg4V3I0SjE?oc=5,"google_rss_""메타"" when:2d",207.25,40.0,"ai_infrastructure_security,financial_performance,platform_obligation",ai_infrastructure_security,메타,,,,,,,general,29.0,published_today+exclusive_breaking,business_change,event:메타:ai_infrastructure_security+financial_performance,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,207.25,"financial_performance,ai_infrastructure_security,platform_obligation",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:노타 메타엠과 ai 네이티브 aicc 구축 나선다 계약금은 내년 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:노타 메타엠과 ai 네이티브 aicc 구축 나선다 계약금은 내년 공개,comp_overseas_platform_ai,,,
1937,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, 부처 맞춤형 AI 에이전트 만드는 'EASY' 공개",네이버클라우드 부처 맞춤형 ai 에이전트 만드는 easy 공개,전자신문,전자신문,"Wed, 12 Aug 2026 04:34:51 GMT","네이버클라우드, 부처 맞춤형 AI 에이전트 만드는 'EASY' 공개 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTFA2TG56NElqQ01QaGtBbU5zcU1nMzh4Q1Z5OXVpZFA4MlhqNzIwS3dhZkpIdjJiMGxwOVc0ZU9iT0lZbEhyTTZFZ2hIclVtUQ?oc=5,google_rss_네이버 AI when:2d,207.0,16.5,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,207.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 부처 맞춤형 ai 에이전트 만드는 easy 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 부처 맞춤형 ai 에이전트 만드는 easy 공개,comp_domestic_ai_platform,,,
2622,경쟁사/해외이슈,경쟁사_해외이슈,구글,[논평] 경실련 '구글 독과점 폐해·조세회피 의혹 강력 제재해야',논평 경실련 구글 독과점 폐해 조세회피 의혹 강력 제재해야,세이프타임즈,세이프타임즈,"Wed, 12 Aug 2026 10:03:51 GMT",[논평] 경실련 '구글 독과점 폐해·조세회피 의혹 강력 제재해야' 세이프타임즈,https://news.google.com/rss/articles/CBMic0FVX3lxTFBPdGNrcGVjSVdVcVdsc1NVbVpCRFprZk9Ld1VTVnVLRWlkUzYyTzFKT1hXNzNYaGlVTXh0cGpwbFhmOGN0REFLV1V0Y1ZobXREVEdzQjEwdG1sR04xZkZtaU5VZVIwZ0VCUk55eDVwWDR0a1XSAXNBVV95cUxQT3Rja3BlY0lXVXFXbHNTVW1aQkRaa2ZPS3dVU1Z1S0VpZFM2Mk8xSk9YVzczWGhpVU14dHBqcGxYZjhjdERBS1dVdGNWaG10RFRHc0IxMHRtbEdOMWZGbWlOVWVSMGdFQlJOeXg1cFg0dGtV?oc=5,google_rss_구글 when:2d,205.5,78.5,"legal_regulatory_enforcement,platform_obligation",legal_regulatory_enforcement,구글,,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:google:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,205.5,"legal_regulatory_enforcement,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:google:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:google:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,global_incident:platform_regulation:google:platform_operator_obligation,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,global_incident:platform_regulation:google:platform_operator_obligation,competitor_general_low_relevance,,,
