id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유
2734,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, 에이전트 해킹 한 달 만에 ‘아스트라’ 훈련 중단하고 30분 경보 체계 가동",오픈ai 에이전트 해킹 한 달 만에 아스트라 훈련 중단하고 30분 경보 체계 가동,위키트리,위키트리,"Wed, 19 Aug 2026 17:33:00 GMT","오픈AI, 에이전트 해킹 한 달 만에 ‘아스트라’ 훈련 중단하고 30분 경보 체계 가동 위키트리",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5tTTJBRjR5djR2MlR6UlBqTVNsN01zdlN2ckxBbjVUdnpTOGpxWVJPTFRXT005b1JBZk5Xd0hoZmI3dXBBRE9IQkUyYVRNMnBLUGZadmZB?oc=5,google_rss_오픈AI when:2d,209.0,45.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_hacking_incident,오픈AI,,,,,,,general,24.0,published_today,direct_risk,privacy_security:openai:data_leak,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,209.0,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,
2747,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, '청소년을 위한 챗GPT' 공식 출시…학습·안전 기능 기본 적용",오픈ai 청소년을 위한 챗gpt 공식 출시 학습 안전 기능 기본 적용,파이낸셜신문,파이낸셜신문,"Wed, 19 Aug 2026 05:51:44 GMT","오픈AI, '청소년을 위한 챗GPT' 공식 출시…학습·안전 기능 기본 적용 파이낸셜신문",https://news.google.com/rss/articles/CBMia0FVX3lxTE1KWDZhaWZfRHlhNkVMbFVCdllxUUlCQ3A1cnBOc3ZjUHZOZkk1NkU1bFVsNGlrMUVvX21kT29fT1lxd1NneTRka1F6bXdqQW5SMGNENkVaWE5OU2w1eXNPbDctaUZNOHY3azhN?oc=5,google_rss_오픈AI when:2d,208.5,81.5,"ai_infrastructure_security,deepfake_youth,platform_obligation",ai_infrastructure_security,오픈AI,,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,business_change,global_incident:platform_regulation:openai:platform_content_moderation_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,208.5,"ai_infrastructure_security,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:openai:platform_content_moderation_obligation:general,global_incident:platform_regulation:openai:platform_content_moderation_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:openai:platform_content_moderation_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:openai:platform_content_moderation_obligation,comp_overseas_regulation_data,,
2744,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, ‘청소년용 챗GPT’ 출시…학습 지원·안전장치 기본 적용",오픈ai 청소년용 챗gpt 출시 학습 지원 안전장치 기본 적용,테크월드,테크월드,"Wed, 19 Aug 2026 05:30:00 GMT","오픈AI, ‘청소년용 챗GPT’ 출시…학습 지원·안전장치 기본 적용 테크월드",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9CYjVxQmVfWXVMV2t1UGtxTXc0a0JvRnNZSDVQd2VzZ19pQ2V2Zk81RHBicFlKN0RQa2hXWUNiZTlYU0xXazlvdXJ4N2lIOEw1ZVNmOE9fTDdiNUJGdGcyUmlrdUtmMUIw?oc=5,google_rss_오픈AI when:2d,208.5,81.5,"ai_infrastructure_security,deepfake_youth,platform_obligation",ai_infrastructure_security,오픈AI,,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,business_change,global_incident:platform_regulation:openai:platform_content_moderation_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,208.5,"ai_infrastructure_security,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:openai:platform_content_moderation_obligation:general,global_incident:platform_regulation:openai:platform_content_moderation_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:openai:platform_content_moderation_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:openai:platform_content_moderation_obligation,comp_overseas_regulation_data,,
2717,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,승패 갈린 AI 공룡 앤트로픽과 오픈AI …반도체주에 '일파만파',승패 갈린 ai 공룡 앤트로픽과 오픈ai 반도체주에 일파만파,미디어펜,미디어펜,"Thu, 20 Aug 2026 00:00:32 GMT",승패 갈린 AI 공룡 앤트로픽과 오픈AI …반도체주에 '일파만파' 미디어펜,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBZMTNfX0hyS1B4XzlxVF9kZTBrcXc2NWF4QTBnTzNDblN4Y2lBTm5ydDhhRV92UXFDYmNTRzZKN1I1Y05HZV9MNUZIV3JxbU5SM0x6MtIBWEFVX3lxTE5mai1ZMkt1MjFSOC1hMHZiT2lLcWwtbnN4N2ppQ1AyNzBYU1VELXdiUDV5bHQ1cVZDZXFLOE9CT3lIaXZrTHpOcW9VZ3V2aVJSWks1NUVhZV8?oc=5,google_rss_오픈AI when:2d,208.5,13.5,ai_infrastructure_security,ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,208.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,
2726,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, AI 학습 2주간 멈췄다…허깅페이스 해킹 후속조치",오픈ai ai 학습 2주간 멈췄다 허깅페이스 해킹 후속조치,바이라인네트워크,바이라인네트워크,"Wed, 19 Aug 2026 12:29:53 GMT","오픈AI, AI 학습 2주간 멈췄다…허깅페이스 해킹 후속조치 바이라인네트워크",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5ndk84V3htS2V4RDRBREVlWW8wbENUSXJlQm9oT3hjNUJKNk5pRW1Ba09sbEFpVXpsS19uY0FKb0FYV3pKSjVkOVRrLTZQeDF0TVE?oc=5,google_rss_오픈AI when:2d,207.5,52.5,"ai_infrastructure_security,copyright_ai,phishing_security,privacy_security_reliability",security_hacking_incident,오픈AI,,,,,,,general,14.0,published_yesterday,analysis_with_direct_risk,privacy_security:openai:data_leak,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,207.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,,
3347,산업동향,산업동향,인공지능 산업 동향,"포스코DX, 국산 NPU 기반 산업현장 비정형 데이터 분석 플랫폼 개발",포스코dx 국산 npu 기반 산업현장 비정형 데이터 분석 플랫폼 개발,FA저널,FA저널,"Wed, 19 Aug 2026 00:14:15 GMT","포스코DX, 국산 NPU 기반 산업현장 비정형 데이터 분석 플랫폼 개발 FA저널",https://news.google.com/rss/articles/CBMia0FVX3lxTE94Q2hMZTN5UXNkZnREeUdYbFJCaXp6SUtVOXM4R0xrSWRRbnBwTktHZXg0bFBBMmFGU3hTX00wV1BJN3ZHSEdidnBqNlVpdThObnFENWdtajU3NXNFVGYwU0tDelFrUlo4Yzk4?oc=5,google_rss_인공지능 산업 동향 when:2d,207.5,42.0,"ai_infrastructure_security,aidc_datacenter,market_power_platform",aidc_gpu_npu,,,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,global_incident:platform_regulation:platform_sector:platform_regulation,rumor_or_report,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,207.5,"market_power_platform,ai_infrastructure_security",industry:ai_infrastructure,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,global_incident:platform_regulation:platform_sector:platform_regulation,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,global_incident:platform_regulation:platform_sector:platform_regulation,government_ai_core_policy,,
2595,경쟁사/해외이슈,경쟁사_해외이슈,구글,"구글, 반도체기업 마벨과 AI칩 동맹…최대 17조원 지분 인수권",구글 반도체기업 마벨과 ai칩 동맹 최대 17조원 지분 인수권,헤럴드경제,헤럴드경제,"Wed, 19 Aug 2026 22:51:57 GMT","구글, 반도체기업 마벨과 AI칩 동맹…최대 17조원 지분 인수권 헤럴드경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTE04em5CTzh4Y2JjYThQdzVGbnVLU2JHRlFZQldKX0pibWV6d0ZnNHZ3M0JNRzB0Q2JhZWxobVlEX1kxRTJKVlpkTk9SRmNGOHRCX2RFeUpB?oc=5,google_rss_구글 when:2d,207.5,41.5,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,구글,,,,,,,general,24.0,published_today,direct_risk,global_incident:mna_capital:google:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,207.5,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:mna_capital:google:mna_capital:general,global_incident:mna_capital:google:mna_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:mna_capital:google:mna_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:google:mna_capital,comp_overseas_platform_ai,,
1937,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"플랜티엠, 네이버 AI 검색에 잡지 콘텐츠 공급",플랜티엠 네이버 ai 검색에 잡지 콘텐츠 공급,뉴스핌,뉴스핌,"Wed, 19 Aug 2026 23:58:00 GMT","플랜티엠, 네이버 AI 검색에 잡지 콘텐츠 공급 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTE9Oa1I4dGo1VzZIZU9FUDZTN3BmUnJ6TEg4OXJmT1NhYjBtaU5MX0lDcTVNUzJHcmNzd3NZc0ZNOGdTQ2pqam5jM1NJcUtHbS1mX2VJMzJqbWhsQlVT?oc=5,google_rss_네이버 when:2d,207.5,16.5,"ai_infrastructure_security,search_ads",ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,207.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:플랜티엠 네이버 ai 검색에 잡지 콘텐츠 공급,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:플랜티엠 네이버 ai 검색에 잡지 콘텐츠 공급,comp_domestic_ai_platform,,
2098,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"플랜티엠, 네이버 AI 검색에 ‘모아진’ 잡지 콘텐츠 공급",플랜티엠 네이버 ai 검색에 모아진 잡지 콘텐츠 공급,마켓인,마켓인,"Wed, 19 Aug 2026 23:37:05 GMT","플랜티엠, 네이버 AI 검색에 ‘모아진’ 잡지 콘텐츠 공급 마켓인",https://news.google.com/rss/articles/CBMic0FVX3lxTE5qSmxqNUszR0hzekVtSmlDYzhXV25JVDNPd2dpR1plTDdrNTlZYlFFMEl2MHdSOUpfU1JiWkZqRzZOSGI1RnFTdzItN1FOZHFrZTU5N3VOMDdOTDJVa0o3Wl9pZFJfbkstaVg2MFU3QXZTa1E?oc=5,google_rss_네이버 site:edaily.co.kr when:2d,207.5,16.5,"ai_infrastructure_security,search_ads",ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,207.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:플랜티엠 네이버 ai 검색에 모아진 잡지 콘텐츠 공급,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:플랜티엠 네이버 ai 검색에 모아진 잡지 콘텐츠 공급,comp_domestic_ai_platform,,
1935,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"플랜티엠, 네이버 AI 검색·지식백과에 ‘모아진’ 잡지 콘텐츠 공급 - 조선비즈",플랜티엠 네이버 ai 검색 지식백과에 모아진 잡지 콘텐츠 공급,Chosunbiz,Chosunbiz,"Thu, 20 Aug 2026 01:28:00 GMT","플랜티엠, 네이버 AI 검색·지식백과에 ‘모아진’ 잡지 콘텐츠 공급 - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMijAFBVV95cUxOLVVzYzJVTXNaajN1SXV0UEFIWFZFTTlWRW01TUN5RVFkV1U3ajJwSVMwckQ1ckgzLTdaY0JtRldERnlzUTNRRW5TTzdxNnp4MFJwd014b2J0ckpNQzJueTVDNlJfVFdScUpvdEJVd1FpMFFlV3oyd2ZaYmFvTlhDd3prbHBWcmtIUWk3ctIBoAFBVV95cUxORGlzZHVaNDhUUWcwVmpkdC1PV25RVzRnN1NXS1JieERvRnp1ZGZhZ1ZvNVlNaWJJX0FfTHV4ZjZkVWdlZV90Z3FVREI2cnQ4RUxlUDh6OWFkOF9XRk9pTHlvblVwVS12SGxDS01EVU9vSy1Wc2pzUXZnZGpyT2o5Zm9TdzYwbTZzZ0h0TklLSFJfR2cwNnVxaEhrV0wyNHN6?oc=5,google_rss_네이버 when:2d,207.5,16.5,"ai_infrastructure_security,search_ads",ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,207.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:플랜티엠 네이버 ai 검색 지식백과에 모아진 잡지 콘텐츠 공급,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:플랜티엠 네이버 ai 검색 지식백과에 모아진 잡지 콘텐츠 공급,comp_domestic_ai_platform,,
2992,경쟁사/해외이슈,경쟁사_해외이슈,메타,1977조원 제재 재판서 메타 전 임원 증언했다,1977조원 제재 재판서 메타 전 임원 증언했다,tokenpost.kr,tokenpost.kr,"Wed, 19 Aug 2026 21:05:02 GMT",1977조원 제재 재판서 메타 전 임원 증언했다 tokenpost.kr,https://news.google.com/rss/articles/CBMiVkFVX3lxTE41V181eUxENml1VGtZWVV5ai1wbWhWc3JzMWJSWE9acHp2c2pKRVIzRlE3ZHlFc2dqV1FKR3QzNnpKd3pyZHZnMzd6a2FKY0VIUllqR3dn0gFbQVVfeXFMTkhHOTNITGdGY1dDRERiUW9DWGRMa1B4RWFqb3lERW9JdE5Jam82X2E3V3pLTTRlNktJUFRPMzhRZVdNUXc3YWNiWUx5VE1aT19uVUNVam15ZFhzcw?oc=5,google_rss_메타 규제 when:2d,207.0,72.0,legal_regulatory_enforcement,legal_regulatory_enforcement,메타,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,global_incident:platform_regulation:meta:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,207.0,legal_regulatory_enforcement,competitor:platform_obligation,global_incident:platform_regulation:meta:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:meta:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,global_incident:platform_regulation:meta:platform_operator_obligation,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,global_incident:platform_regulation:meta:platform_operator_obligation,competitor_general_low_relevance,,
2994,경쟁사/해외이슈,경쟁사_해외이슈,메타,"메타 중독 소송 본격화, 최대 1977조원 제재 요구",메타 중독 소송 본격화 최대 1977조원 제재 요구,tokenpost.kr,tokenpost.kr,"Wed, 19 Aug 2026 22:40:28 GMT","메타 중독 소송 본격화, 최대 1977조원 제재 요구 tokenpost.kr",https://news.google.com/rss/articles/CBMiWEFVX3lxTE5YbzRUZTY5WWJIZnRLTTJBX2luaG1TdEhJWi04YlNLbV92a003VlF6QWtvMWJQM3dRQmdBODk0eXA0Q3ExN3VNemJvUEo0NTl6T2tIc1Blb3DSAV5BVV95cUxQQlduZlBnd3Voa2xmeUU2ZlByVWIyaTM0X24tNUhPTXp6YTc1TjQ4OE9PT1Z5ejYwVGszY3R6UWdqT1hBTkxLd3dGVHd0MDBTSi1YQldJZkJNeVZFUTRR?oc=5,google_rss_메타 규제 when:2d,207.0,69.0,legal_regulatory_enforcement,legal_regulatory_enforcement,메타,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,global_incident:platform_regulation:meta:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,207.0,legal_regulatory_enforcement,competitor:platform_obligation,global_incident:platform_regulation:meta:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:meta:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:meta:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:meta:platform_operator_obligation,comp_overseas_regulation_data,,
2807,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"[테크인사이드] ""오픈AI·앤트로픽, 첨단 모델 API 접근 점점 제한할 것""...왜?",테크인사이드 오픈ai 앤트로픽 첨단 모델 api 접근 점점 제한할 것 왜,digitaltoday.co.kr,digitaltoday.co.kr,"Tue, 18 Aug 2026 22:30:00 GMT","[테크인사이드] ""오픈AI·앤트로픽, 첨단 모델 API 접근 점점 제한할 것""...왜? digitaltoday.co.kr",https://news.google.com/rss/articles/CBMic0FVX3lxTFByY0FrN0tXcldYcUZjaDg5c1Q3bHJGb2UyVHYzQTFJXy1MVkpKZE9zTzgtaVlYTGNXUEZ5XzhsN1k5UHJoS0tZaUgzRFhOSWswMnk4dUUtMEtzNTNfNndKVjhhSVJsVnFPalNuWmp4NHBLaDQ?oc=5,google_rss_오픈AI 규제 when:2d,207.0,20.5,"ai_infrastructure_security,platform_obligation",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,207.0,"ai_infrastructure_security,platform_obligation",competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,
2796,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"[영상] 엔비디아, 오픈AI에 149조 보증…‘순환 금융’ 논란 재점화",엔비디아 오픈ai에 149조 보증 순환 금융 논란 재점화,서울경제,서울경제,"Wed, 19 Aug 2026 04:22:46 GMT","[영상] 엔비디아, 오픈AI에 149조 보증…‘순환 금융’ 논란 재점화 서울경제",https://news.google.com/rss/articles/CBMiUkFVX3lxTFBiSGtRN01XOWtPRGxDRnI1YXNlR2hiZHdLdXpGSEFNNzFUdlFwYUt0RWkyQ1dlU1J5NDlLaVBEajFNMFY5MGIwTFM5ZkQ4YzlzUGc?oc=5,google_rss_오픈AI AI when:2d,207.0,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,207.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,
