id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v27_event_key,v32_weak_non_digital_gov
3111,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,[팩플] 윤곽 드러난 오픈AI의 AI 하드웨어는 도넛 모양 스피커,팩플 윤곽 드러난 오픈ai의 ai 하드웨어는 도넛 모양 스피커,네이트,네이트,"Fri, 07 Aug 2026 05:45:00 GMT",[팩플] 윤곽 드러난 오픈AI의 AI 하드웨어는 도넛 모양 스피커 네이트,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9yUnhyLTdpQ1JvYWZ4Z3pKUk9lSTNYRDZqSkdYbG1OY3BGXzdsdllYMDBwS1hiYmlORXlpWHhrd0RvYkpUNi04RFV1eExWNTlwWGpNWU1KX2JNcXVFenFkZw?oc=5,google_rss_오픈AI 개인정보 when:4d,163.5,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,163.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
3137,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,[팩플] 윤곽 드러난 오픈AI의 AI 하드웨어는 도넛 모양 스피커,팩플 윤곽 드러난 오픈ai의 ai 하드웨어는 도넛 모양 스피커,중앙일보,중앙일보,"Fri, 07 Aug 2026 05:44:06 GMT",[팩플] 윤곽 드러난 오픈AI의 AI 하드웨어는 도넛 모양 스피커 중앙일보,https://news.google.com/rss/articles/CBMiVkFVX3lxTE4tdFdiS3Rldm95NjhJMExra3Z2NGZzckNTMVU2NElwSmUzV21JWDd2dWFuQkp1bTJjcElNb2VPeEpLUUxfUGtmU0FzYnNPWnFqV3lJZUtn?oc=5,google_rss_오픈AI site:joongang.co.kr when:4d,163.5,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,163.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
3110,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"""도넛 모양 AI 스피커""…오픈AI, 조니 아이브 협업 40~50만원 대 'AI 기기' 낸다",도넛 모양 ai 스피커 오픈ai 조니 아이브 협업 40 50만원 대 ai 기기 낸다,AI포스트,AI포스트,"Fri, 07 Aug 2026 05:28:04 GMT","""도넛 모양 AI 스피커""…오픈AI, 조니 아이브 협업 40~50만원 대 'AI 기기' 낸다 AI포스트",https://news.google.com/rss/articles/CBMibkFVX3lxTE5xLUdyYWk3TEp0VXJGOXBuUzE5SVdsLUcwTUVkM3JKTksyc25TMlhuNkllWFotTU9TLWZvdUd6aXgwbWttVDlVRGVZN1dnYkc5eXlXSGN2SVNnZGZWUlQtT1dXRG1wZnAxajJSS01B0gFyQVVfeXFMUEZEWEJaY2dNcEVaTFJmZnM1Y3Jxd2NYLVZBY2RLbzA0SEY3WjVxVVYycTFNMUxiRnpDTE0wejVDUEx4UmlaaGNzd2ZyNm4yY21VVm5hRVBiYU9WRHFTUEJyaUgxbC1kdHNwOVR5b3pRemln?oc=5,google_rss_오픈AI 개인정보 when:4d,163.5,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,163.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
2806,경쟁사/해외이슈,경쟁사_해외이슈,구글,"""인공지능, 태풍 예측 정확도 하루 앞당겼다""...구글 AI 기상예측 '웨더넥스트', 모델·코드 전면 오픈소스 공개",인공지능 태풍 예측 정확도 하루 앞당겼다 구글 ai 기상예측 웨더넥스트 모델 코드 전면 오픈소스 공개,인공지능신문,인공지능신문,"Fri, 07 Aug 2026 03:43:54 GMT","""인공지능, 태풍 예측 정확도 하루 앞당겼다""...구글 AI 기상예측 '웨더넥스트', 모델·코드 전면 오픈소스 공개 인공지능신문",https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBVdVI0a1NVS2wxUUtTOG90bWx2bU10anhNdUlRTEVncUd3YUFfOVdDNlRLVU15Z2pEeXMxallMOGR5TVY2cjlGWHc4bktEUW1IYnk4RnpxeDhXaWRYU0JmWXlEbGVxMFE?oc=5,google_rss_구글 when:4d,163.5,13.5,ai_infrastructure_security,ai_infrastructure_security,구글,,,,,,,general,0.0,,business_change,event:구글:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,163.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:인공지능 태풍 예측 정확도 하루 앞당겼다 구글 ai 기상예측 웨더넥스트 모델 코드 전면 오픈소스 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:인공지능 태풍 예측 정확도 하루 앞당겼다 구글 ai 기상예측 웨더넥스트 모델 코드 전면 오픈소스 공개,comp_overseas_platform_ai,,,,
3105,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, 첫 AI기기 '40만원대 도넛 모양 스피커'…내년 출시 관측",오픈ai 첫 ai기기 40만원대 도넛 모양 스피커 내년 출시 관측,v.daum.net,v.daum.net,"Fri, 07 Aug 2026 01:51:08 GMT","오픈AI, 첫 AI기기 '40만원대 도넛 모양 스피커'…내년 출시 관측 v.daum.net",https://news.google.com/rss/articles/CBMiS0FVX3lxTFB3bl9GVnJuQWMyTWFrckFIeXBkN3JWbU5uTUFSSDNBMmJjR2tCelR1Ny1rVHc0Z0xsWDNOcW16cGVvSDVCUzRSc3FoMA?oc=5,google_rss_오픈AI 개인정보 when:4d,163.5,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,163.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,self_filler_reference,,,,
2815,경쟁사/해외이슈,경쟁사_해외이슈,구글,구글 알파벳 초대형 회사채에 1150억 달러 몰려…AI 투자 신뢰 회복 신호,구글 알파벳 초대형 회사채에 1150억 달러 몰려 ai 투자 신뢰 회복 신호,더구루,더구루,"Fri, 07 Aug 2026 01:28:27 GMT",구글 알파벳 초대형 회사채에 1150억 달러 몰려…AI 투자 신뢰 회복 신호 더구루,https://news.google.com/rss/articles/CBMiY0FVX3lxTE1hZnRtcDRzdDg0bkFQTEpqczhfU1hIUTEzN2VXejhocUtjSVpyZEZ5SkRwUUNjRUl5SFNhX080YzJLYmcxTVU5eDNNUlJOT2ZIbXVqR1g3Q3dFemF4TTVkc1d4OA?oc=5,google_rss_구글 when:4d,163.5,13.5,ai_infrastructure_security,ai_infrastructure_security,구글,,,,,,,general,0.0,,business_change,event:구글:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,163.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:구글 알파벳 초대형 회사채에 1150억 달러 몰려 ai 투자 신뢰 회복 신호,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:구글 알파벳 초대형 회사채에 1150억 달러 몰려 ai 투자 신뢰 회복 신호,comp_overseas_platform_ai,,,,
3062,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,오픈AI 첫 AI 기기는 ‘도넛형 스피커’ 유력…가격 300~400달러 - 조선비즈,오픈ai 첫 ai 기기는 도넛형 스피커 유력 가격 300 400달러,Chosunbiz,Chosunbiz,"Fri, 07 Aug 2026 00:54:00 GMT",오픈AI 첫 AI 기기는 ‘도넛형 스피커’ 유력…가격 300~400달러 - 조선비즈 Chosunbiz,https://news.google.com/rss/articles/CBMiggFBVV95cUxPR0ktV3BwNkRlLTJScllDN0c2NG1UUkVlMmU1TnlGYWY0VC1yZDYxaUhDc2s3Y3BLVm9xa3Z2X0JWTXF3VC1NanRQd1dGYldyQm5FVGhDREQ0c2QwcmNfaHR6YXlyOVNMcmFPVHJQWVhxeWVTcFBXWlc2R21vVXFNSHhR0gGWAUFVX3lxTFAySXgwQmp0UTZHUkxSc2NhdkdTa2x6Z0JQV0s0TXZ1ZHFXdGVSN0xSRUV0aUhBT0J3X3Nwa0JLV3ZoQl9vSWRuXzctVW9TOFRPVlg4OW13SHBDQ082M0R1SVdCSzNXWlRwNXhmRUNlNERqLUlUSnVZendwcE1KUW9KOG14SDJISU0tdlV1U0kyWUhZV19hQQ?oc=5,google_rss_오픈AI 조사 when:4d,163.5,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,163.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
2230,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"또봉이통닭, 신메뉴 ‘맵치킹’ 출시와 함께 네이버페이 포인트 적립 이벤트 진행",또봉이통닭 신메뉴 맵치킹 출시와 함께 네이버페이 포인트 적립 이벤트 진행,헤럴드경제,헤럴드경제,"Mon, 10 Aug 2026 01:18:15 GMT","또봉이통닭, 신메뉴 ‘맵치킹’ 출시와 함께 네이버페이 포인트 적립 이벤트 진행 헤럴드경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTFBOUWVFZEJFalNHN0ExNXh3cTM1cUxzZEdNU1phOE1pZU9mdDczQjU2bG1JMDE5R0hiUG03anlOanJ5cGhZbTRHZ0IwSWxVSVdRUFJhZlBn?oc=5,google_rss_네이버 site:heraldcorp.com when:4d,163.5,-5.5,self_pr_promo,,네이버,low_value:이벤트,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,163.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:또봉이통닭 신메뉴 맵치킹 출시와 함께 네이버페이 포인트 적립 이벤트 진행,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,domestic,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:또봉이통닭 신메뉴 맵치킹 출시와 함께 네이버페이 포인트 적립 이벤트 진행,competitor_general_low_relevance,,,,
2511,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,잘 나가는 쿠팡? 상반기 1조 적자에 미국 소송까지,잘 나가는 쿠팡 상반기 1조 적자에 미국 소송까지,mediatoday.co.kr,mediatoday.co.kr,"Fri, 07 Aug 2026 12:16:00 GMT",잘 나가는 쿠팡? 상반기 1조 적자에 미국 소송까지 mediatoday.co.kr,https://news.google.com/rss/articles/CBMicEFVX3lxTE5wZzVnOWFfUm1wbjhqaUZzc2RQbEd4V2Y5UXRMdGduVjFWczRKUWQ2NjRxR092R2hGQ3B0b2VuZzFpbjM0Q2hHa2RmaF96dHMwak9VUUI2VEc3TDNWOG1lSHNLdUY4U2VSTUdKbGZCWlo?oc=5,google_rss_쿠팡 when:4d,163.0,32.0,"earnings,financial_performance",financial_performance,쿠팡,,,,,,,general,0.0,,direct_risk,event:쿠팡:financial_performance,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,163.0,financial_performance,competitor:general,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:잘 나가는 쿠팡 상반기 1조 적자에 미국 소송까지,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:잘 나가는 쿠팡 상반기 1조 적자에 미국 소송까지,comp_domestic_strategy,,,,
3405,경쟁사/해외이슈,경쟁사_해외이슈,애플,watchOS 27 유출 정보: AI 및 건강에 초점을 맞춘 새로운 Apple Watch 기능,watchos 27 유출 정보 ai 및 건강에 초점을 맞춘 새로운 apple watch 기능,آي-فون إسلام,آي-فون إسلام,"Thu, 06 Aug 2026 20:23:16 GMT",watchOS 27 유출 정보: AI 및 건강에 초점을 맞춘 새로운 Apple Watch 기능 آي-فون إسلام,https://news.google.com/rss/articles/CBMivAFBVV95cUxPNXVvdXNueXptNG12bjVuZUF1WDdLSlo1bVN2WUtHZ3lkZmtyRGJPYklFM2FWam1zWWhpSWVKY1dTWWNsenhXbzQtUWotSmtOMUZwa3BpZTJhX2ROalU0bC1DYjFkSUJyR0xNekU4cElWRThYMXJHdnFPeWJteTNWSU9KcGJ0ckF6NXA5YXBLRzFZR3N1Y1JzNVJSWGtOajZSYXRDd094d3E1MFI1bFJoSmp1RGNwZGRJVTA1UQ?oc=5,google_rss_애플 AI when:4d,163.0,29.0,ai_infrastructure_security,ai_infrastructure_security,애플,,,,,,,general,0.0,,direct_risk,privacy_security:apple:data_leak,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,global_platform_or_overseas_rule,Y,global,163.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:privacy_security:apple:apple:data_leak:general,global_incident:privacy_security:apple:apple,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:privacy_security:apple:apple,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:privacy_security:apple:apple,comp_overseas_platform_ai,,,,
3246,경쟁사/해외이슈,경쟁사_해외이슈,메타,"메타마스크, AI 전용 지갑 출시… ‘인간’ 너머 ‘기계 에이전트’ 시대로",메타마스크 ai 전용 지갑 출시 인간 너머 기계 에이전트 시대로,cryptonews.com,cryptonews.com,"Sun, 09 Aug 2026 03:01:00 GMT","메타마스크, AI 전용 지갑 출시… ‘인간’ 너머 ‘기계 에이전트’ 시대로 cryptonews.com",https://news.google.com/rss/articles/CBMid0FVX3lxTE90T1FzWHFILW02ejhLUFZkUERVd1o5RFdPMWgwRF9WVEdUc05laDdmczBTcWYtNWdQdS1mZDJNUmRkY1BKMkZRZmZfZGdxX0tvWnJfTHB3Y2FEckdwOXhkODVkQzFVWGg4LUNwUUVVRnpQT3d2YWlv?oc=5,google_rss_메타 AI when:4d,162.5,11.0,ai_infrastructure_security,ai_infrastructure_security,메타,,,,,,,general,14.0,published_yesterday,business_change,event:메타:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,162.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:메타마스크 ai 전용 지갑 출시 인간 너머 기계 에이전트 시대로,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:메타마스크 ai 전용 지갑 출시 인간 너머 기계 에이전트 시대로,comp_overseas_platform_ai,,,,
3398,경쟁사/해외이슈,경쟁사_해외이슈,애플,"애플, 중국 규제 넘으려 맥에 알리바바 큐원 첫 탑재",애플 중국 규제 넘으려 맥에 알리바바 큐원 첫 탑재,wikitree.co.kr,wikitree.co.kr,"Sat, 08 Aug 2026 15:12:00 GMT","애플, 중국 규제 넘으려 맥에 알리바바 큐원 첫 탑재 wikitree.co.kr",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1fQy1xclNWeFpIVC1WRDV3WlYybXp0Nll3aENPNXAwYkFpT3NQV1JYMzl6SkdFcW55TFcxNDdBaVdlcWJaaHVMTEFSbHBOdk5UWlZIdHpR?oc=5,google_rss_애플 AI when:4d,162.5,11.0,policy_legislation,policy_legislation,애플,,,,,,,general,14.0,published_yesterday,general,event:애플:policy_legislation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,162.5,policy_legislation,competitor:general,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:애플 중국 규제 넘으려 맥에 알리바바 큐원 첫 탑재,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:애플 중국 규제 넘으려 맥에 알리바바 큐원 첫 탑재,comp_overseas_regulation_data,,,,
3187,경쟁사/해외이슈,경쟁사_해외이슈,메타,"메타, 인도 정부에 '아동 성착취물 광고·모디 영상 삭제' 사과",메타 인도 정부에 아동 성착취물 광고 모디 영상 삭제 사과,연합뉴스,연합뉴스,"Fri, 07 Aug 2026 04:27:47 GMT","메타, 인도 정부에 '아동 성착취물 광고·모디 영상 삭제' 사과 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE8tVFR2dUJuclJWRmFwNTZTcXJyRUtwX2otdk9QemFCUWI5eEJ5bWZlUkZrNDhWdUdiTU9wVG5ad1YwckNKTGlmbXFySEhndk1CaHRnbDBwRGZZeDTSAWBBVV95cUxOeXBKUEttRHNvb200RjVma0toZTgzcGVkRmFsVlNFaUZlYkhkNF9DdFJ5MUI3cENKbFdKcGpldEstVDRJd25ySnhvM0MzRkw4YUZpbnpHUjlUMllFV0pYYjY?oc=5,google_rss_메타 when:4d,162.0,83.0,"platform_obligation,search_ads,service_reform_backlash",platform_obligation,메타,v41_domestic_government_policy_not_competitor,Y,,,,government:platform_obligation,platform_operator_obligation,0.0,,general,global_incident:platform_regulation:meta:platform_content_moderation_obligation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,162.0,"service_reform_backlash,platform_obligation",government:platform_obligation,global_incident:platform_regulation:meta:platform_content_moderation_obligation:general,global_incident:platform_regulation:meta:platform_content_moderation_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:meta:platform_content_moderation_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:meta:platform_content_moderation_obligation,comp_overseas_regulation_data,,,,
3041,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, 한국에 챗GPT 광고팀 꾸렸다…시장 공략 본격화",오픈ai 한국에 챗gpt 광고팀 꾸렸다 시장 공략 본격화,한국경제TV,한국경제TV,"Sat, 08 Aug 2026 21:55:00 GMT","오픈AI, 한국에 챗GPT 광고팀 꾸렸다…시장 공략 본격화 한국경제TV",https://news.google.com/rss/articles/CBMigAFBVV95cUxNUUdhTjZKbHZSVjZHUlZmQWg3ZHhKS3hiODdQdWRYazN5WTRuRGVHOHJnblBpNXRzbmhOem1BSFlZRng4dS14bHNIc1lfTjlQZ1ZKa25Nd0x6ZUxVRFlFcS1iMW1sVnlSdHFxa2RGTm9rOGRpc1JCakVVOHNyRDRaUw?oc=5,google_rss_오픈AI AI when:4d,162.0,16.5,"ai_infrastructure_security,search_ads",ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,162.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,,,,
252,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"네이버, AI 인프라 vs 카카오, 에이전트",네이버 ai 인프라 vs 카카오 에이전트,중소기업신문,중소기업신문,"Sun, 09 Aug 2026 01:16:12 GMT","네이버, AI 인프라 vs 카카오, 에이전트 중소기업신문",https://news.google.com/rss/articles/CBMibkFVX3lxTE02TUZhekI3cnRrZnZjeXdmOGxCODhTa1RscnBZUUlEZ0lBVW5BdnZGeEY5QW1BYkdxbElsODRkQkh2T2pEWmtVVW9GblU0ZW04WEJ6WWJYZkItYWNtUkUwU2tsWnJtN0F2TUplckh3?oc=5,google_rss_카카오 AI when:4d,161.8,32.0,ai_infrastructure_security,ai_infrastructure_security,"네이버,카카오",v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,14.0,published_yesterday,business_change,event:네이버+카카오:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,161.8,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,self_filler_reference,,,,
