id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유
1991,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"AI 품은 조선업···HD현대-네이버클라우드, 제조 혁신 플랫폼 만든다",ai 품은 조선업 hd현대 네이버클라우드 제조 혁신 플랫폼 만든다,이넷뉴스,이넷뉴스,"Mon, 20 Jul 2026 08:34:27 GMT","AI 품은 조선업···HD현대-네이버클라우드, 제조 혁신 플랫폼 만든다 이넷뉴스",https://news.google.com/rss/articles/CBMicEFVX3lxTE9KcGFRcTd1WkpzMDFBcnRKQTM2aDZtZVk3UXNKbnNkblBVVlJDMC1mRnRyODJCY0RhYzhKdXlFMHZ0YmJrU01JNUhLWUc2cDQzcXl0WWItZjEyc2U3YmtEYUpGeHZxQjZ0cVIxcE02ekrSAXBBVV95cUxPSnBhUXE3dVpKczAxQXJ0SkEzNmg2bWVZN1FzSm5zZG5QVVZSQzAtZkZ0cjgyQmNEYWM4SnV5RTB2dGJia1NNSTVIS1lHNnA0M3F5dFliLWYxMnNlN2JrRGFKRnh2cUI2dHFSMXBNNnpK?oc=5,google_rss_네이버 AI when:4d,211.5,20.5,"ai_infrastructure_security,market_power_platform",ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,global_incident:platform_regulation:naver:platform_regulation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,211.5,"market_power_platform,ai_infrastructure_security",competitor:regulatory_enforcement,global_incident:platform_regulation:naver:platform_regulation:general,global_incident:platform_regulation:naver:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:platform_regulation:naver:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_regulation,comp_domestic_ai_platform,,
64,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,16세 미만 SNS 규제 도입 ‘초읽기’…“또 네이버·카카오만 부담 커지나”,16세 미만 sns 규제 도입 초읽기 또 네이버 카카오만 부담 커지나,CEO스코어데일리,CEO스코어데일리,"Mon, 20 Jul 2026 07:45:54 GMT",16세 미만 SNS 규제 도입 ‘초읽기’…“또 네이버·카카오만 부담 커지나” CEO스코어데일리,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5RbFZpb3BiQy1RcGhuc1N2MVZIUHBqX25iazZPTVJoRkJtbFJTdnY2b3lzc0xURk5rUDNPcjgwbnBrUlVkcWJaYkJZTnNLRF81U256cFRMbFVmdmdZckRMU3hiYmZRc1E?oc=5,google_rss_카카오 when:4d,210.8,20.0,policy_legislation,policy_legislation,"네이버,카카오",,,,,,,general,24.0,published_today,general,global_incident:leadership_service:kakao:leadership_service,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,210.8,policy_legislation,self:general,global_incident:leadership_service:kakao:leadership_service:general,global_incident:leadership_service:kakao:leadership_service,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:leadership_service:kakao:leadership_service,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_DOMESTIC_STRATEGY,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,global_incident:leadership_service:kakao:leadership_service,self_strategic_reference,,
2253,경쟁사/해외이슈,경쟁사_해외이슈,KT,"개인정보자문위 꾸린 KT ""고객중심·유출사고 예방 총력""",개인정보자문위 꾸린 kt 고객중심 유출사고 예방 총력,네이트,네이트,"Mon, 20 Jul 2026 09:20:00 GMT","개인정보자문위 꾸린 KT ""고객중심·유출사고 예방 총력"" 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1RZUc0NkxIQ1dyOEpBOXUyRENBSmR6MnV3dlFwVVZUWkZ4RHRJS3pzal9zTnZMTHY4UDNsQ1dnQUE2Qms2Z3dKQi01RTUzNTctMWpGbmxQN19yRGc2ZVNJXw?oc=5,google_rss_KT when:4d,210.0,25.0,,,KT,,,,,,,general,24.0,published_today,direct_risk,privacy_security:kt:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,210.0,,,global_incident:platform_regulation:kt:platform_regulation:general,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:kt:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:kt:platform_regulation,comp_domestic_direct_risk,,
2234,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 개인정보보호 자문위 첫 정기회의…유출 예방·대응체계 강화",kt 개인정보보호 자문위 첫 정기회의 유출 예방 대응체계 강화,투데이e코노믹,투데이e코노믹,"Mon, 20 Jul 2026 06:24:07 GMT","KT, 개인정보보호 자문위 첫 정기회의…유출 예방·대응체계 강화 투데이e코노믹",https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBZODVHXzJwV1dDUUh1bmNKZFFUT0g1MW5vQXg5WlR4TmMzVFV4c0ZKRlJzR3dQMHlPaElaNHI4b2lfV01kN3FGVXZpc0FRS25sZXlWazJCeXBnRG01N2hVeFQyV3d6SHM?oc=5,google_rss_KT when:4d,210.0,25.0,,,KT,,,,,,,general,24.0,published_today,direct_risk,privacy_security:kt:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,210.0,,,global_incident:platform_regulation:kt:platform_regulation:general,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:kt:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:kt:platform_regulation,comp_domestic_direct_risk,,
2104,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"LG유플, '5G 과장광고' 소송 대법 간다…KT·SKT 촉각",lg유플 5g 과장광고 소송 대법 간다 kt skt 촉각,SBS Biz,SBS Biz,"Mon, 20 Jul 2026 02:21:00 GMT","LG유플, '5G 과장광고' 소송 대법 간다…KT·SKT 촉각 SBS Biz",https://news.google.com/rss/articles/CBMiWEFVX3lxTE9TR0hTWmxOd1B2VDlkalRRb19oMjdGbEszWU54Z285dHBEYnB5NVhhb25EWW55N0JvQ2JSdlV2VjdvQ2FISWxDTHpsVTFKOUM0Qzc4ZXcxZE4?oc=5,google_rss_SKT when:4d,210.0,22.0,search_ads,,"KT,SKT",,,,,,,general,24.0,published_today,direct_risk,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,210.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:lg유플 5g 과장광고 소송 대법 간다 kt skt 촉각,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:lg유플 5g 과장광고 소송 대법 간다 kt skt 촉각,comp_domestic_finance_commerce,,
1865,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"HD현대·네이버클라우드, 피지컬 AI 기반 조선산업 혁신 ‘맞손’",hd현대 네이버클라우드 피지컬 ai 기반 조선산업 혁신 맞손,iusm.co.kr,iusm.co.kr,"Mon, 20 Jul 2026 09:16:06 GMT","HD현대·네이버클라우드, 피지컬 AI 기반 조선산업 혁신 ‘맞손’ iusm.co.kr",https://news.google.com/rss/articles/CBMibkFVX3lxTE5TeHRBaXNsV0RTanVVbW5teEpDT1U5b1NZbVhHOHJxcG1Odkh1RE1UQl9nTGZ2M3VpVlpXUGRsVE5saVI4elFsVjlGcHFScHU3UnpsUS1VMGZFUVl3UjEyczFxQVNDc3dIaExrZF9R0gFuQVVfeXFMTlN4dEFpc2xXRFNqdVVtbm14SkNPVTlvU1ltWEc4cnFwbU52SHVETVRCX2dMZnYzdWlWWldQZGxUTmxpUjh6UWxWOUZwcVJwdTdSemxRLVUwZkVRWXdSMTJzMXFBU0Nzd0hoTGtkX1E?oc=5,google_rss_네이버 when:4d,209.5,20.5,"ai_infrastructure_security,kim_beomsoo_trial",ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security+kim_beomsoo_trial,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,209.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:hd현대 네이버클라우드 피지컬 ai 기반 조선산업 혁신 맞손,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:hd현대 네이버클라우드 피지컬 ai 기반 조선산업 혁신 맞손,comp_domestic_ai_platform,,
2290,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"“AI 기반 보안관제·정보보호 거버넌스 강화”…LGU+, ‘정보보호백서’ 발간",ai 기반 보안관제 정보보호 거버넌스 강화 lgu+ 정보보호백서 발간,IT비즈뉴스,IT비즈뉴스,"Sat, 18 Jul 2026 05:00:00 GMT","“AI 기반 보안관제·정보보호 거버넌스 강화”…LGU+, ‘정보보호백서’ 발간 IT비즈뉴스",https://news.google.com/rss/articles/CBMibEFVX3lxTE9SWWUzcUJad09qNXl4WUpxeUtsX3BGM0JUaEpEN0ZUY0tVLTd3RTJtOEhjVGZScXNwYkpFSzVGR1RqU3Q0RF9nUXdPZDJES3VDQm1VX0dYWEpjcWFFVVpjSW9NX3h3UEZuYXV1WA?oc=5,google_rss_LGU+ when:4d,209.0,25.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,LGU+,,,,,,,general,0.0,,direct_risk,event:LGU+:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,209.0,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:ai 기반 보안관제 정보보호 거버넌스 강화 lgu+ 정보보호백서 발간,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:ai 기반 보안관제 정보보호 거버넌스 강화 lgu+ 정보보호백서 발간,comp_domestic_ai_platform,,
2213,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT 개인정보보호 자문위, 첫 정기회의 개최…본격 활동 착수",kt 개인정보보호 자문위 첫 정기회의 개최 본격 활동 착수,디지털데일리,디지털데일리,"Mon, 20 Jul 2026 01:47:06 GMT","KT 개인정보보호 자문위, 첫 정기회의 개최…본격 활동 착수 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9BQ1NjY3lrb1BaOEE1Z0J5c21wS1ZEc3U4T3NManlWYXVNVV95SGZ0SVRGZ2hDYU4xYXpRaF80cUx1STZBT2JvcnhTRXgzN0NHLXhtY3BWTFVvZU9GSTRMS1MwUGM?oc=5,google_rss_KT when:4d,209.0,22.0,,,KT,,,,,,,general,24.0,published_today,direct_risk,privacy_security:kt:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,209.0,,,global_incident:platform_regulation:kt:platform_regulation:announcement,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:kt:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:kt:platform_regulation,comp_domestic_direct_risk,,
3194,경쟁사/해외이슈,경쟁사_해외이슈,메타,"""메타, AI 데이터센터 임대 검토…앤트로픽과 최대 100억달러 협상 중""",메타 ai 데이터센터 임대 검토 앤트로픽과 최대 100억달러 협상 중,뉴스핌,뉴스핌,"Fri, 17 Jul 2026 17:29:00 GMT","""메타, AI 데이터센터 임대 검토…앤트로픽과 최대 100억달러 협상 중"" 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTE5QdWlmQjd4SWRocEIzd2t5MWd6S1ByVlMtSFdxb1p4YnlDZG44WWU3dFdVMXdwVUdSMnBmam83d2J0U21SWXRsQjNkc09VOGsxcVM1SHZQeE1Ebnpa?oc=5,google_rss_메타 when:4d,209.0,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,"메타,앤트로픽",,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:meta:anthropic_glasswing_security,consultation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,209.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:meta:anthropic_glasswing_security:announcement,global_incident:ai_security_policy:meta:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_overseas_regulation_data,,
3063,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"中 문샷, 초거대 AI '키미 K3' 공개…오픈AI·앤트로픽 추격 본격화",문샷 초거대 ai 키미 k3 공개 오픈ai 앤트로픽 추격 본격화,v.daum.net,v.daum.net,"Sat, 18 Jul 2026 05:45:00 GMT","中 문샷, 초거대 AI '키미 K3' 공개…오픈AI·앤트로픽 추격 본격화 v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTFBHNFBrRFNhcjVmX2lfS294WlVUQzFNUlJFWmtYUjhGNi1ianF4YzFqUFY1dC11bTNWX0hlODZMTjY3dUNPMEE?oc=5,google_rss_오픈AI when:4d,208.5,20.5,"ai_infrastructure_security,k_moonshot",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,208.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:announcement,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,self_filler_reference,,
3059,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"'오픈AI와 앤트로픽 넘어설 것' 중국 문샷, 차세대 인공지능AI 'Kimi K3' 발표... 제2의 '딥시크 사태' 재현될까?",오픈ai와 앤트로픽 넘어설 것 중국 문샷 차세대 인공지능ai kimi k3 발표 제2의 딥시크 사태 재현될까,BBC,BBC,"Sat, 18 Jul 2026 02:36:07 GMT","'오픈AI와 앤트로픽 넘어설 것' 중국 문샷, 차세대 인공지능AI 'Kimi K3' 발표... 제2의 '딥시크 사태' 재현될까? BBC",https://news.google.com/rss/articles/CBMiXEFVX3lxTE54UkRlMThUWHhCWmV5VkNIVGYtNkJITkJLZENTblNrcVM4aERMZEJxQnJTQjZ3a2VIUWgta2VVODAwZTU4Q01VX1Z1bHotVV9nVE8yaHZMRWZLX3o20gFiQVVfeXFMTjhMSUY2akY2WGg3dG9OQXFIbmNwMTBsZ0IyV1l5cFpyczN3OHVEeVJGZnZ4T0Y1T2pVakxsMWtfMUV5NFhGZFhEcE5Ubmdld1pSR1M3SHFrbWNuSzJVZEc1Tnc?oc=5,google_rss_오픈AI when:4d,208.5,20.5,"ai_infrastructure_security,k_moonshot",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,208.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:announcement,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,
2258,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 예방중심 개인정보보호 체계 구축 나선다",kt 예방중심 개인정보보호 체계 구축 나선다,파이낸셜뉴스,파이낸셜뉴스,"Mon, 20 Jul 2026 01:47:23 GMT","KT, 예방중심 개인정보보호 체계 구축 나선다 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1Bb2xqTEw0TS1pNUlScUczZlJwMnhOZUtud1JjMzNSWUxpSlhlM1BBOFd5bzc0WTF5TkROMzI4eFdBZWxtcllucnNMOTZxaFBnbU12bFNtMlUzUQ?oc=5,google_rss_KT when:4d,208.0,22.0,,,KT,,,,,,,general,24.0,published_today,direct_risk,privacy_security:kt:data_leak,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,208.0,,,global_incident:platform_regulation:kt:platform_regulation:general,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:kt:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:kt:platform_regulation,comp_domestic_direct_risk,,
2233,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 개인정보보호 자문위 가동…외부 전문가로 예방체계 강화",kt 개인정보보호 자문위 가동 외부 전문가로 예방체계 강화,아이뉴스24,아이뉴스24,"Mon, 20 Jul 2026 01:31:08 GMT","KT, 개인정보보호 자문위 가동…외부 전문가로 예방체계 강화 아이뉴스24",https://news.google.com/rss/articles/CBMiS0FVX3lxTE8yb3kwMXN4Z255Qm5DZzlwTzl1dGtDVW85RlIxTjNYNk5TVU84RlVWNGFtdjc5ZXl4SWRSM3hfcXRLWlBneVNOYWRBSQ?oc=5,google_rss_KT when:4d,208.0,22.0,,,KT,,,,,,,general,24.0,published_today,direct_risk,privacy_security:kt:data_leak,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,208.0,,,global_incident:platform_regulation:kt:platform_regulation:general,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:kt:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:kt:platform_regulation,comp_domestic_direct_risk,,
1881,경쟁사/해외이슈,경쟁사_해외이슈,네이버,'국방 특화 LLM' 사업 승자는…LIG·삼성SDS 컨소 vs 한화·네이버클라우드 컨소 격돌,국방 특화 llm 사업 승자는 lig 삼성sds 컨소 vs 한화 네이버클라우드 컨소 격돌,전자신문,전자신문,"Mon, 20 Jul 2026 07:31:16 GMT",'국방 특화 LLM' 사업 승자는…LIG·삼성SDS 컨소 vs 한화·네이버클라우드 컨소 격돌 전자신문,https://news.google.com/rss/articles/CBMiTkFVX3lxTE9lUDMzS3FKUmxSdDdhUm1Hd01vMnAxdW9sOXd0cGVZaGFyUUs3SWtWQnVnUEVHNm9ZY1RBZWZPS1dka1cxeEl2RVUxM0RUZw?oc=5,google_rss_네이버 when:4d,207.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,general,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,207.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:국방 특화 llm 사업 승자는 lig 삼성sds 컨소 vs 한화 네이버클라우드 컨소 격돌,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:국방 특화 llm 사업 승자는 lig 삼성sds 컨소 vs 한화 네이버클라우드 컨소 격돌,comp_domestic_ai_platform,,
1879,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"이해진·최수연, 캐나다 '브룩필드' 찾아 투자 논의…네이버 AI에 조 단위 투자 점쳐져",이해진 최수연 캐나다 브룩필드 찾아 투자 논의 네이버 ai에 조 단위 투자 점쳐져,전자신문,전자신문,"Mon, 20 Jul 2026 06:38:01 GMT","이해진·최수연, 캐나다 '브룩필드' 찾아 투자 논의…네이버 AI에 조 단위 투자 점쳐져 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE5Ya2J5VU8zMTI3SDM3RVMzQktmWDI1Q3U0Q1E1TWlOeHdLOWQ3M01jRkRDZWFEd2NVRThSdXdqSGVRWXJIV09RLTdIN2pzdw?oc=5,google_rss_네이버 when:4d,207.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,207.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:이해진 최수연 캐나다 브룩필드 찾아 투자 논의 네이버 ai에 조 단위 투자 점쳐져,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:이해진 최수연 캐나다 브룩필드 찾아 투자 논의 네이버 ai에 조 단위 투자 점쳐져,comp_domestic_ai_platform,,
