id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason
3577,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"""블랙웰 필요해""…오픈AI, 엔비디아와 지분 맞교환 AI 칩 확보 승부수",블랙웰 필요해 오픈ai 엔비디아와 지분 맞교환 ai 칩 확보 승부수,디지털데일리,디지털데일리,"Wed, 24 Jun 2026 00:28:36 GMT","""블랙웰 필요해""…오픈AI, 엔비디아와 지분 맞교환 AI 칩 확보 승부수 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE56NTJ0ZGE1cG9Qd1BidlhRYjJMY1BjaGVwdl81R1N0Ulo2aEdsY0QtMzdOMmNkYlpSMlRnOTFrQ1VCTEVZcGZOeERydDQ4WURFV09PVzRmMW9la1VoQlVLdTNVcjM?oc=5,google_rss_오픈AI site:ddaily.co.kr when:2d,231.0,38.5,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,231.0,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,
4524,정부/국회,정부_국회,해외이전,"개보위, 빗썸 개인정보 해외이전 위반에 ""과징금 2.1억원""",개보위 빗썸 개인정보 해외이전 위반에 과징금 2 1억원,파이낸셜포스트,파이낸셜포스트,"Thu, 25 Jun 2026 01:30:57 GMT","개보위, 빗썸 개인정보 해외이전 위반에 ""과징금 2.1억원"" 파이낸셜포스트",https://news.google.com/rss/articles/CBMidEFVX3lxTFBqcU16LURkejdrcHZRR3hMb2RrbE9JQWNfZ04tNW0xYXhmR0hLV3lHbmxtNTcxa29LREpnNVptMnhraVV4TGhKYVI5VmpPWGpVaFpXVnNibUtiODI5TlZZYmlxQzc2S2pzVTZqQ3NLSW8yei01?oc=5,google_rss_해외이전 when:2d,230.6,190.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,230.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_regulatory_enforcement,
4522,정부/국회,정부_국회,해외이전,"개보위, 빗썸에 과징금 2.1억원…""이용자 동의 없이 개인정보 해외 이전""",개보위 빗썸에 과징금 2 1억원 이용자 동의 없이 개인정보 해외 이전,v.daum.net,v.daum.net,"Thu, 25 Jun 2026 01:02:04 GMT","개보위, 빗썸에 과징금 2.1억원…""이용자 동의 없이 개인정보 해외 이전"" v.daum.net",https://news.google.com/rss/articles/CBMiS0FVX3lxTE00U2RHWnlreU1iaUZ5UkxRWUtFSjF6dm1rV0h0a1NHS0JPSGFYRHRZcUdfcjJYX2RzZ3NZZk9mR09EeWU5V3NDdm5Zaw?oc=5,google_rss_해외이전 when:2d,230.6,190.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,230.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local_low_confidence,OFF_TOPIC,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,self_filler_reference,
4507,정부/국회,정부_국회,개인지갑,"개보위, 빗썸에 과징금 2.1억원…""이용자 동의 없이 개인정보 해외 이전""",개보위 빗썸에 과징금 2 1억원 이용자 동의 없이 개인정보 해외 이전,네이트,네이트,"Thu, 25 Jun 2026 01:00:00 GMT","개보위, 빗썸에 과징금 2.1억원…""이용자 동의 없이 개인정보 해외 이전"" 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTFAxRGFrRTZld2N4WFlEeGVSd1ZSU2ZuM3hrczd4cThFMXptc0Vyci1NUUJXZldNcWJZZUtGYzBCYUdya1dOWW5SMVdYaG11OWlfSy1kWGpHZ1hiNk95Q0lZRVN0bWdRdzQwN0tTYVkxa1RSRlpsX3RnNg?oc=5,google_rss_개인지갑 when:2d,230.6,190.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,230.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_regulatory_enforcement,
4548,정부/국회,정부_국회,가상자산 해외이전,"개보위, 빗썸 개인정보 국외이전 위반 제재⋯과징금 2.1억",개보위 빗썸 개인정보 국외이전 위반 제재 과징금 2 1억,네이트,네이트,"Thu, 25 Jun 2026 01:29:00 GMT","개보위, 빗썸 개인정보 국외이전 위반 제재⋯과징금 2.1억 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1VTDdLb3BhX0w0N3p2Z1dwVllZQU5ockIxVEpIbXVjbXdlbmNzYWN3cHM0Z2FDbDNETUhLYXJnb1VRTmNIZGFtUlVfQ1FmVXV4amVF?oc=5,google_rss_가상자산 해외이전 when:2d,230.6,171.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,230.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_regulatory_enforcement,
4536,정부/국회,정부_국회,해외이전,"개보위, 빗썸에 과징금 2.1억 부과…개인정보 국외이전 위반",개보위 빗썸에 과징금 2 1억 부과 개인정보 국외이전 위반,이투데이,이투데이,"Thu, 25 Jun 2026 02:17:00 GMT","개보위, 빗썸에 과징금 2.1억 부과…개인정보 국외이전 위반 이투데이",https://news.google.com/rss/articles/CBMidEFVX3lxTE1tZDBLQzhFUDlON243T1REZVFqejRrWXdud0FsZWRmMm1vQ0N6UC1GVUZHdmlnU2lGbjFWcndaaHlLTzl1RkhSWk5LMmltZGNkZTRrdXVMQ2RPQWR2MUE1Y1VPV2s3NjVoa1VVX3U5X1MxM1lO?oc=5,google_rss_해외이전 when:2d,230.6,168.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,230.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_regulatory_enforcement,
4530,정부/국회,정부_국회,해외이전,"개보위, 빗썸에 과징금 2억 원…개인정보 국외이전 위반",개보위 빗썸에 과징금 2억 원 개인정보 국외이전 위반,BBS불교방송,BBS불교방송,"Thu, 25 Jun 2026 00:28:24 GMT","개보위, 빗썸에 과징금 2억 원…개인정보 국외이전 위반 BBS불교방송",https://news.google.com/rss/articles/CBMia0FVX3lxTE9CckdiSGJfOFhpSVZPN3JTdW11SDA0cWx4eWdIOVNsbU5rY3JTY1NWUUJycUFhbWs3X1ptbHVOTzY2N1A4R1l2QVZ6RzVmdzRWWF9vN2tiTnRqbWV1OVJaaDF2MUxoaHNlT21n?oc=5,google_rss_해외이전 when:2d,230.6,168.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,230.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_regulatory_enforcement,
4528,정부/국회,정부_국회,해외이전,"동의 없이 해외거래소로 개인정보 이전…개인정보위, 빗썸에 2.1억 과징금",동의 없이 해외거래소로 개인정보 이전 개인정보위 빗썸에 2 1억 과징금,v.daum.net,v.daum.net,"Thu, 25 Jun 2026 01:14:35 GMT","동의 없이 해외거래소로 개인정보 이전…개인정보위, 빗썸에 2.1억 과징금 v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE1oR2xTaVd3LUFlRXVGVlF3cXJiMC01TnFjSjJsaUpocnRBVzE5UnFEbElfM1FVMEhmSVpvSjZUZ2NKNmhtM0E?oc=5,google_rss_해외이전 when:2d,230.6,155.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,230.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local_low_confidence,OFF_TOPIC,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,self_filler_reference,
4526,정부/국회,정부_국회,해외이전,"개인정보위, 빗썸에 과징금 2.1억…국외이전 절차 위반 적발",개인정보위 빗썸에 과징금 2 1억 국외이전 절차 위반 적발,산경투데이,산경투데이,"Thu, 25 Jun 2026 01:14:02 GMT","개인정보위, 빗썸에 과징금 2.1억…국외이전 절차 위반 적발 산경투데이",https://news.google.com/rss/articles/CBMicEFVX3lxTE52RE1LYVpCY1QxVDVBU0dmeS1la2NOclNLZno1clZmemxYWVA5eW80WTBVbU8tNWw1Q01SMmZad2FLY2NOX05XcVZXQnBNdWc2b0hKQURyemJYYmdORGlrby1zWTEzVnY4YWsyUEsyYTPSAXRBVV95cUxObXpqVjgzQUtMVEJPVVJpUUtzZlprSm1uZkM0SkNGb1NISEZZRmJKQXo4UmNHdVVTUFhRSTZCU3dUNkhfMW55eVFwYk9OUEllXzZpUzZ3S00zV3NEaGtZaVdVX0ZPSWpOM2wycFV4M1NELUdMRQ?oc=5,google_rss_해외이전 when:2d,230.6,155.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,230.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_regulatory_enforcement,
4542,정부/국회,정부_국회,가상자산 해외이전,"개인정보위, 개인정보 국외이전 위반 '빗썸'에 과징금 2억1000만원",개인정보위 개인정보 국외이전 위반 빗썸 에 과징금 2억1000만원,프라임경제,프라임경제,"Thu, 25 Jun 2026 01:13:50 GMT","개인정보위, 개인정보 국외이전 위반 '빗썸'에 과징금 2억1000만원 프라임경제",https://news.google.com/rss/articles/CBMickFVX3lxTE05UWlVNnMyaC1jSTZZbUFlZ2FrcjVrMjlIOWN2dk15eHdTUC1UUks3blJtZHB5aTFJeTRYeG8tSy14NU96cVBzSC1BMlhuSVd1QS1IS3ZLWE13bTQtekZrTy1NQmlyTlBkczNtTHRoQmJMQQ?oc=5,google_rss_가상자산 해외이전 when:2d,230.6,155.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,230.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_regulatory_enforcement,
3379,경쟁사/해외이슈,경쟁사_해외이슈,구글,"“앤트로픽 미토스 수출통제한 미 정부, 메타에도 AI 안전성 검증 요구”",앤트로픽 미토스 수출통제한 미 정부 메타에도 ai 안전성 검증 요구,헤럴드경제,헤럴드경제,"Wed, 24 Jun 2026 05:11:08 GMT","“앤트로픽 미토스 수출통제한 미 정부, 메타에도 AI 안전성 검증 요구” 헤럴드경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1xV0lRTG00RXljZG9mdDdzTGRUMVR5OS1pdG1pYTlwVTV3VWpHMl9fa0Rjd1k0YU52bVlvd0ZGRkxBMTd6X3UyaHhBVnJuN2RNQ0FOazNn?oc=5,google_rss_구글 site:heraldcorp.com when:2d,230.5,80.0,"ai_infrastructure_security,platform_obligation",ai_infrastructure_security,"메타,앤트로픽,토스",brand_not_in_title,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,business_change,global_incident:platform_regulation:toss:platform_operator_obligation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,toss,230.5,"ai_infrastructure_security,platform_obligation",government:platform_obligation,global_incident:platform_regulation:toss:platform_operator_obligation:general,global_incident:platform_regulation:toss:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,global_incident:platform_regulation:toss:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_PUBLIC_INFRA,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:toss:platform_operator_obligation,comp_domestic_public_infra,
4514,정부/국회,정부_국회,가상자산 개인지갑,회원정보 해외로 넘긴 빗썸…개인정보위 제재 나섰다,회원정보 해외로 넘긴 빗썸 개인정보위 제재 나섰다,뉴스후플러스,뉴스후플러스,"Thu, 25 Jun 2026 02:58:28 GMT",회원정보 해외로 넘긴 빗썸…개인정보위 제재 나섰다 뉴스후플러스,https://news.google.com/rss/articles/CBMibkFVX3lxTFBtdzVIekNzWHltUlZZUTdTTEpldjg3QjVXWDRxM1F3LThJaE9ZdWxyX0R3aE5Ib3BUczBVenRZU2hva0pnSjlqUGhmMWQtS0xjMElMMEV4ajJSdWZUVE9nZE9zdWZmYzBYMHBtVVJR?oc=5,google_rss_가상자산 개인지갑 when:2d,227.6,148.0,"digital_asset_stablecoin,legal_regulatory_enforcement",digital_asset_stablecoin,,,Y,,,,government:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,227.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_regulatory_enforcement,
2760,경쟁사/해외이슈,경쟁사_해외이슈,KT,"박윤영 KT 대표, KT클라우드 재합병 검토…AI 인프라 키운다",박윤영 kt 대표 kt클라우드 재합병 검토 ai 인프라 키운다,인사이트코리아,인사이트코리아,"Thu, 25 Jun 2026 07:14:34 GMT","박윤영 KT 대표, KT클라우드 재합병 검토…AI 인프라 키운다 인사이트코리아",https://news.google.com/rss/articles/CBMid0FVX3lxTFBGSXFmSGNGRUx2c0p5OXcyeDlLX2U1amh5MTRiTGttcDFhMjJsX3YxUE9ra1UtMVNDbXJWSlNCb2lObVJmVkx6SkpjYXlVZnc4TWdoRGpSMUxiR3NzU0FOalZhMWdXcFhiMERDQmNLTTVaVFJHZlNn0gF3QVVfeXFMUEZJcWZIY0ZFTHZzSnk5dzJ4OUtfZTVqaHkxNGJMa21wMWEyMmxfdjFQT2trVS0xU0NtclZKU0JvaU5tUmZWTHpKSmNheVVmdzhNZ2hEalIxTGJHc3NTQU5qVmExZ1dwWGIwRENCY0tNNVpUUkdmU2c?oc=5,google_rss_KT when:2d,227.0,36.0,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,direct_risk,global_incident:leadership_service:kt:leadership_service,consultation,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,227.0,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:leadership_service:kt:leadership_service:announcement,global_incident:leadership_service:kt:leadership_service,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,
2764,경쟁사/해외이슈,경쟁사_해외이슈,KT,"AI 인프라 경쟁서 SKT에 밀린 KT, ‘KT클라우드 재합병’ 카드 꺼내나?",ai 인프라 경쟁서 skt에 밀린 kt kt클라우드 재합병 카드 꺼내나,엠투데이,엠투데이,"Thu, 25 Jun 2026 05:18:53 GMT","AI 인프라 경쟁서 SKT에 밀린 KT, ‘KT클라우드 재합병’ 카드 꺼내나? 엠투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE1Bd1c3WmJWVU5ZSUlRZy1kY0ZjNDFUODRlU3I4MXFSRndfNnlGaW1IaXc1MU9sdk00T1FpVVgzT2pScGx1bkdWbkZrQ01FOFg0dDNZSDc4WU93c2VrV2J3S1l3N0tKVndDOXNUV1NhU1ptZGvSAXNBVV95cUxNQXdXN1piVlVOWUlJUWctZGNGYzQxVDg0ZVNyODFxUkZ3XzZ5RmltSGl3NTFPbHZNNE9RaVVYM09qUnBsdW5HVm5Ga0NNRThYNHQzWUg3OFlPd3Nla1did0tZdzdLSlZ3QzlzVFdTYVNabWRr?oc=5,google_rss_KT when:2d,227.0,36.0,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,"KT,SKT",,,,,,,general,24.0,published_today,direct_risk,global_incident:mna_capital:skt:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,227.0,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:mna_capital:skt:mna_capital:general,global_incident:mna_capital:skt:mna_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,
