id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유
3170,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"앤트로픽·오픈AI 매출, 中 AI 6개사 합계의 10배 달해",앤트로픽 오픈ai 매출 ai 6개사 합계의 10배 달해,CBC뉴스,CBC뉴스,"Fri, 18 Sep 2026 15:05:00 GMT","앤트로픽·오픈AI 매출, 中 AI 6개사 합계의 10배 달해 CBC뉴스",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9NWmFzbkJwZEZHZ2Jad3VHd0xxVkFsbnh5UzJBeTVFaDVoYXlvdWNTMW9BQWpDSUVzUFNiRUwxajUwemczeEhUcERGeGFzc2tEUTVBcFNjaUREN0tTSGgxamdnSnZhR0xt?oc=5,google_rss_오픈AI 조사 when:4d,229.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,229.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_regulation_data,,
3166,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,“중국 AI 개발사 매출 다 합쳐도 오픈AI·앤트로픽의 10%” - 조선비즈,중국 ai 개발사 매출 다 합쳐도 오픈ai 앤트로픽의 10,Chosunbiz,Chosunbiz,"Fri, 18 Sep 2026 08:35:00 GMT",“중국 AI 개발사 매출 다 합쳐도 오픈AI·앤트로픽의 10%” - 조선비즈 Chosunbiz,https://news.google.com/rss/articles/CBMiggFBVV95cUxObkRFRGlZaEhzSFNsMEZ5SmdQblhxdVNnZ21GVzlRT2lvNXlFODFsUGpYcXhuOXRQOWlwYVB6eHhxUF9QLVdrX3kxY0xXMHR6YWRYYlBXVWhQdld5WktxZ21ZN2ZhN2kwaGNpcmo4UmtfR2gyckp5Nmp0cktLTEcyb3lB0gGWAUFVX3lxTE5oUEp0Q2RSaFNoVF83aC1zSFdYc21ESWNOcHZXZzN2aC1LcGZoMVpiTm8zUkJzOTFrWkJseEtHVVlkendpQmJib2xkb3RKdmxheFpRbU1vSGJCZkN5MGxlS2VrNGxZek1ucXdwcjh1T2tEOWpxMmFTZmVEZjN4VW1rb29VSXJPU2FocnlIMktNSU4tVWt4UQ?oc=5,google_rss_오픈AI 조사 when:4d,229.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,229.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,
3168,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"""중국 AI 개발사 매출 총액이 오픈AI·앤트로픽의 10%""",중국 ai 개발사 매출 총액이 오픈ai 앤트로픽의 10,v.daum.net,v.daum.net,"Fri, 18 Sep 2026 08:24:07 GMT","""중국 AI 개발사 매출 총액이 오픈AI·앤트로픽의 10%"" v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5fRE5CY2dtcDRYaHJTM0ZBRzV2WFpGQkRKbHljSDJUWjV4ektuVExxUTB1V1BTWFN3VDIzYVpNVnlTUU5tblRBMHdPdjgtVW8?oc=5,google_rss_오픈AI 조사 when:4d,229.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,229.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,self_filler_reference,,
3167,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"중국 AI 총매출, 오픈AI·앤트로픽 10% 불과...몸값 '거품' 논란",중국 ai 총매출 오픈ai 앤트로픽 10 불과 몸값 거품 논란,AI타임스,AI타임스,"Fri, 18 Sep 2026 08:08:56 GMT","중국 AI 총매출, 오픈AI·앤트로픽 10% 불과...몸값 '거품' 논란 AI타임스",https://news.google.com/rss/articles/CBMiakFVX3lxTE5RSWtibTF2T3ltUk9ERk8xbUtFZWFPS0hFUlp3QXZXcjZiVndZa2dkVkNXcFh2Sy10bzhscVRsSkFHSkpKRXJ2cFpjT3BVWnlHcDlWQkFoOGVyNmp3OXpRS3pPeXlNczdyVVE?oc=5,google_rss_오픈AI 조사 when:4d,229.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,229.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,
3937,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,앤트로픽·오픈AI 연매출 1050억 달러…중국 상위 6개사 10배 압도,앤트로픽 오픈ai 연매출 1050억 달러 중국 상위 6개사 10배 압도,v.daum.net,v.daum.net,"Fri, 18 Sep 2026 06:33:00 GMT",앤트로픽·오픈AI 연매출 1050억 달러…중국 상위 6개사 10배 압도 v.daum.net,https://news.google.com/rss/articles/CBMiS0FVX3lxTE1sYkJ1SUFZLTI1ODEwMnhiMWZWOUxtVVNuMXpMd3dlc0dnMEV2dEhmdTZUSGJVNi1nT1ZqS1hKZEUzYUNVNGIyOE0xVQ?oc=5,"google_rss_""중국 AI"" when:4d",229.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,229.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,self_filler_reference,,
3934,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,중국 AI모델 가치 과대평가…매출 다 합쳐도 오픈AI·앤트로픽의 10% 불과,중국 ai모델 가치 과대평가 매출 다 합쳐도 오픈ai 앤트로픽의 10 불과,미디어펜,미디어펜,"Fri, 18 Sep 2026 00:03:00 GMT",중국 AI모델 가치 과대평가…매출 다 합쳐도 오픈AI·앤트로픽의 10% 불과 미디어펜,https://news.google.com/rss/articles/CBMiWEFVX3lxTE1ILXhqbkNZaUpwOGRxVFNXOVRRTUtLVi1Xd0s2VG5FNkJwQWcyUVRHem5WSXlFMXk2VnhSaVpKbDNZazZjZFdiSFNMQXAzTFBoUU1NenF4YnfSAVhBVV95cUxNSC14am5DWWlKcDhkcVRTVzlUUU1LS1YtV3dLNlRuRTZCcEFnMlFUR3puVkl5RTF5NlZ4UmlaSmwzWWs2Y2RXYkhTTEFwM0xQaFFNTXpxeGJ3?oc=5,"google_rss_""중국 AI"" when:4d",229.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,229.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,
2902,경쟁사/해외이슈,경쟁사_해외이슈,구글,"앤트로픽·오픈AI·구글·스페이스XAI, 미국서 ‘AI 개발 속도 조절 담합’ 소송 걸려 - 조선비즈",앤트로픽 오픈ai 구글 스페이스xai 미국서 ai 개발 속도 조절 담합 소송 걸려,Chosunbiz,Chosunbiz,"Sun, 20 Sep 2026 06:42:00 GMT","앤트로픽·오픈AI·구글·스페이스XAI, 미국서 ‘AI 개발 속도 조절 담합’ 소송 걸려 - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMiggFBVV95cUxQeDYwM3hzU282UHVzMUpqNWN6V2RoRlhqdE5fbUFyNnlRZklxWFRaVnNRZk9WckppMjFRX1RTcXhTSXFUMko1b2VNMkFyQ2dTUkREVVlmdkxXVFFkSzhSYjBhNUFzMmVlYUhfTXlwWWh1QmZSdHN1d2RGZ2UwcjYtSVRR0gGWAUFVX3lxTE5VbU14c1RWeWNWLVRnYWR3MXVxU0ZURG5KaHNObFBRR3BrbUZnVHJINkV5VzVJNm1fZ3FMWHVIUXRhajRaQm9jeXdJODY2Z09QT2I2U1dKLTlMdTEzT2xaaGxSSER2M3RiSm9FZUtnRVdxbDV5THdpZzZlUm5FYW9rMXhWclRLTFlPVW9LLWVodnpienZEUQ?oc=5,google_rss_구글 when:4d,229.5,38.0,"ai_infrastructure_security,antitrust_platform",antitrust_inapp,"구글,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:platform_regulation:google:platform_regulation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,229.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:platform_regulation:google:platform_regulation:general,global_incident:platform_regulation:google:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:google:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:google:platform_regulation,comp_overseas_regulation_data,,
2403,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, ITU 국제표준회의서 “범용 AI 기반 사이버 보안 특화 AI 모델 개발 가이드라인 必”",kt itu 국제표준회의서 범용 ai 기반 사이버 보안 특화 ai 모델 개발 가이드라인,문화일보,문화일보,"Mon, 21 Sep 2026 02:13:23 GMT","KT, ITU 국제표준회의서 “범용 AI 기반 사이버 보안 특화 AI 모델 개발 가이드라인 必” 문화일보",https://news.google.com/rss/articles/CBMiUEFVX3lxTFBpRzBEMENpWUZ0S0E0dm9lUGVLY0FwekNFX3ZCZDVmYktjVngwNWpTVHl4NlNTREdMS3FRNTJHRzN2Q1FrNFpLSXNzUWdiM3Bs?oc=5,google_rss_KT when:4d,229.0,32.0,"ai_infrastructure_security,phishing_security,policy_legislation,privacy_security_reliability",security_general,KT,,,,,,,general,24.0,published_today,official_action,event:KT:ai_infrastructure_security+phishing_security,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,229.0,"privacy_security_reliability,policy_legislation,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
2452,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, AI 사이버보안 국제표준화 나선다…ITU-T에 개발 가이드라인 제안",kt ai 사이버보안 국제표준화 나선다 itu t에 개발 가이드라인 제안,이코노뉴스,이코노뉴스,"Mon, 21 Sep 2026 00:40:00 GMT","KT, AI 사이버보안 국제표준화 나선다…ITU-T에 개발 가이드라인 제안 이코노뉴스",https://news.google.com/rss/articles/CBMib0FVX3lxTFB3bVpsVkJqeE1qVEVOMi1hVjlNMi1xODA0cFVUNldjYk5QV1loNGJ1d3FGN0FiblZ1N3BoU0hmX1A3eEdiS3lWNUtWTHV4eXk3Ui1XX1Z4U1VTdkdYdklWSWVpQXMwV0lpc0pQTEtPRQ?oc=5,google_rss_KT when:4d,229.0,32.0,"ai_infrastructure_security,phishing_security,policy_legislation,privacy_security_reliability",security_general,KT,,,,,,,general,24.0,published_today,official_action,global_incident:ai_security_policy:kt:ai_security_policy,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,229.0,"privacy_security_reliability,policy_legislation,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:kt:ai_security_policy:policy_change,global_incident:ai_security_policy:kt:ai_security_policy,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
3222,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"경쟁사 AI에 무너진 보안장벽…앤트로픽 클로드, 오픈AI 뚫었다 - 머니투데이",경쟁사 ai에 무너진 보안장벽 앤트로픽 클로드 오픈ai 뚫었다,머니투데이,머니투데이,"Fri, 18 Sep 2026 18:42:23 GMT","경쟁사 AI에 무너진 보안장벽…앤트로픽 클로드, 오픈AI 뚫었다 - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBQbXE3QXNQOUljLXJLb1I1NklfS0lqejF6ejl3SFk0U1RaZ1IwTk90WFN5aWlTNG5aZmRwRFVyTUFXRnZZcFYtRE94ZXVFNzNubVB2dEF1WUhNdHBjVXlSRS1pWExUSElk0gFuQVVfeXFMT3NNMG9vSWRFb2t1a1c1MkJEOFhpZ0t2U0tKdm1uX3RmZVhfZUpzSlVHUEJVSWVCNlRaWTJiU2FjRWRHcTFFT3A3dEJQYXZLbzJmS1FneHpmMEo1M3hqcTFXdWtULTctZkRseGZ0NHc?oc=5,google_rss_오픈AI site:mt.co.kr when:4d,228.5,30.5,"ai_agent,ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,"앤트로픽,오픈AI",,,,,,,general,0.0,,direct_risk,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,228.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,
3163,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"""중국 AI 개발사 매출 다 합쳐도 오픈AI·앤트로픽의 10%""",중국 ai 개발사 매출 다 합쳐도 오픈ai 앤트로픽의 10,yna.co.kr,연합뉴스,"Fri, 18 Sep 2026 06:26:02 GMT","""중국 AI 개발사 매출 다 합쳐도 오픈AI·앤트로픽의 10%"" yna.co.kr",https://news.google.com/rss/articles/CBMiW0FVX3lxTFB3UzRveVZHZ1FYZ1hocEE0N0VnZVVBdHgwT3ZqdWgyVk1EWGxWTVJQeng4T3BNcjRVS1p4TnBzMDVCeWF0OUlEU0xRRFJtb0FtcU8xeEhTQkJuMWvSAWBBVV95cUxPVjlxR3dnQS1CTmkyMi1NbTJsbnp2cEx4czVwVGpSd3Q2b0FfR3l3ZVN5dElTaUxjYmlXTE91allxVXROZ0d1VThsUUJnMGdUZDhGb251MGFPaml1aEtpQ2g?oc=5,google_rss_오픈AI 조사 when:4d,227.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,0.0,,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,227.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,
2929,경쟁사/해외이슈,경쟁사_해외이슈,구글,AI 속도 조절 어렵네…유료 구독자들이 앤트로픽·구글 담합 혐의 소송,ai 속도 조절 어렵네 유료 구독자들이 앤트로픽 구글 담합 혐의 소송,한국일보,한국일보,"Sun, 20 Sep 2026 06:51:00 GMT",AI 속도 조절 어렵네…유료 구독자들이 앤트로픽·구글 담합 혐의 소송 한국일보,https://news.google.com/rss/articles/CBMic0FVX3lxTE44ekY0QmQzbEZJcEZzS3BfQm1RZlhxS0ZMUjV6Zk56bkt5eGJ4VS1PRTNKdjB3Tnd5UWs2N0tueTRHaC1zQW1oZV9rZDU0LUR1QjNHdWQxNllGZFVFNVFaR2VoU0hFRFFRVlY4RzNDdGtlRWPSAXNBVV95cUxOOHpGNEJkM2xGSXBGc0twX0JtUWZYcUtGTFI1emZOem5LeXhieFUtT0UzSnYwd053eVFrNjdLbnk0R2gtc0FtaGVfa2Q1NC1EdUIzR3VkMTZZRmRVRTVRWkdlaFNIRURRUVZWOEczQ3RrZUVj?oc=5,google_rss_구글 when:4d,227.0,35.5,"ai_infrastructure_security,antitrust_platform",antitrust_inapp,"구글,앤트로픽",,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:platform_regulation:google:platform_regulation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,227.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:platform_regulation:google:platform_regulation:general,global_incident:platform_regulation:google:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:google:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:google:platform_regulation,comp_overseas_regulation_data,,
2191,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[주간투자전략] “연휴 전 변동성, 유가 안정 확인하며 실적주를 담을 시점 “ , 9/21(월)~9/25(금)",주간투자전략 연휴 전 변동성 유가 안정 확인하며 실적주를 담을 시점 9 21 월 9 25 금,네이버 프리미엄콘텐츠,네이버 프리미엄콘텐츠,"Sun, 20 Sep 2026 23:22:00 GMT","[주간투자전략] “연휴 전 변동성, 유가 안정 확인하며 실적주를 담을 시점 “ , 9/21(월)~9/25(금) 네이버 프리미엄콘텐츠",https://news.google.com/rss/articles/CBMifkFVX3lxTE81N2ZjZFFSVWt2VUNuX00tVENkYlhEVzYzYmVQRmFJT0UyN29CZXR5UkNFQ2Nlakc5djVOMWh2V2hZYTNxRVdoX2hVZkFQT1MzR0xHUGNxR0lqMFJycHp1QXFTTnhjeVl3aExoOE1tWWQzMHVNYUxhdVRUR1pwQQ?oc=5,google_rss_네이버 규제 when:4d,225.5,41.5,"earnings,financial_performance,policy_legislation",financial_performance,네이버,brand_not_in_title,,,,,,general,24.0,published_today,analysis_with_direct_risk,event:네이버:financial_performance+policy_legislation,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,225.5,"policy_legislation,financial_performance",competitor:general,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:주간투자전략 연휴 전 변동성 유가 안정 확인하며 실적주를 담을 시점 9 21 월 9 25 금,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:주간투자전략 연휴 전 변동성 유가 안정 확인하며 실적주를 담을 시점 9 21 월 9 25 금,comp_domestic_strategy,,
2410,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 사이버보안 특화 AI 모델 개발 지침 국제표준 제안",kt 사이버보안 특화 ai 모델 개발 지침 국제표준 제안,전자신문,전자신문,"Mon, 21 Sep 2026 00:25:24 GMT","KT, 사이버보안 특화 AI 모델 개발 지침 국제표준 제안 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE5Qam5sbFJfN2JqaF9TN1M1TDN2VXBwNWlNM3dWTjhYZkdEU2w3aDZwenhMOXJlYVZyUElsN3Z6NVBZQ3hkNWFoa0t2VmphZw?oc=5,google_rss_KT when:4d,225.0,25.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,KT,,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:kt:ai_security_policy,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,225.0,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:kt:ai_security_policy:general,global_incident:ai_security_policy:kt:ai_security_policy,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
