카테고리,카테고리명,검색어,기사제목,언론사,정규언론사,게시일,RSS게시일,RSS요약,본문전문,본문글자수,본문추출방식,본문품질점수,본문품질사유,중요도점수,본문사용가능,본문정제적용,원래RSS링크,링크,랭킹점수,사건태그,사건단계,원문날짜,원문날짜출처,날짜검증결과,날짜후보수,대표선택점수,개인정보보안사건키,개인정보보안대표보너스,전역사건키,전역사건기본키,전역사건대표보너스,이슈패밀리,정책규제의무,자사홍보성,제외단계,v20_issue_id,v20_issue_group,수집검색어,수집원카테고리,수집JSON카테고리,Gemini판단카테고리,최종카테고리,최종카테고리명,본문상태,최종카테고리검증결과
정부_국회,정부/국회,네이버,"네이버페이, 추석 해외여행객 겨냥 일본·중국 등 프로모션 시행",포인트데일리,,"Mon, 21 Sep 2026 01:32:38 GMT",,"네이버페이, 추석 해외여행객 겨냥 일본·중국 등 프로모션 시행 포인트데일리",,0,v24_pre_body_guardrail,-100.0,never_allow_title_only_low_value_or_caption,,False,,https://news.google.com/rss/articles/CBMicEFVX3lxTFBnVnI0TG9hWHUwd3pVU1p1bjZYc1F0T3Rycml3V3pjdlVxQ2UwdVBvbUR3cDU3QUdVSS1SV3lqdU8tSEZGYTRieV9IQVM0VFc5SHczVDhLLXBOWHl2VnV0NEktc0tOcEhOVm1jbEw4eUbSAXRBVV95cUxPU29QWVhTMDFtRlVST1BFS09ydUhBNEtZWmVtc09tTk1JRFR5dWVBVVU4SnFWMzQ1WTJnX1VvWHdyM0RpcUJwb0lDN2FqQVUxX2ZaQU1sQ1Q4RGU5TW96TkpJSHUxRjExenNHVlhrcHVpQ0tkag?oc=5,https://news.google.com/rss/articles/CBMicEFVX3lxTFBnVnI0TG9hWHUwd3pVU1p1bjZYc1F0T3Rycml3V3pjdlVxQ2UwdVBvbUR3cDU3QUdVSS1SV3lqdU8tSEZGYTRieV9IQVM0VFc5SHczVDhLLXBOWHl2VnV0NEktc0tOcEhOVm1jbEw4eUbSAXRBVV95cUxPU29QWVhTMDFtRlVST1BFS09ydUhBNEtZWmVtc09tTk1JRFR5dWVBVVU4SnFWMzQ1WTJnX1VvWHdyM0RpcUJwb0lDN2FqQVUxX2ZaQU1sQ1Q4RGU5TW96TkpJSHUxRjExenNHVlhrcHVpQ0tkag?oc=5,,,,,,,,,,,,,,,,,issue_representative_attempt,I030,global_incident:platform_regulation:naver:platform_operator_obligation,네이버,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,정부_국회,정부/국회,최종금지_대체필요,fail:never_allow_title_only
정부_국회,정부/국회,과학기술정보통신부,"박정현 의원, 과학기술정보통신부·개인정보보호위원회도 기만한 LGU+ 해킹 강한 질타",뉴스티앤티,뉴스티앤티,"Mon, 21 Sep 2026 02:22:00 GMT","Mon, 21 Sep 2026 02:22:00 GMT","박정현 의원, 과학기술정보통신부·개인정보보호위원회도 기만한 LGU+ 해킹 강한 질타 뉴스티앤티",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,-1.0,False,False,https://news.google.com/rss/articles/CBMiakFVX3lxTE14d1A0Tk9NeEZiV0s5d012X0dQVHpNWmFvTmlCVjlXVmQ2SlhnbGNJQUk4NkdHcC1ETk1wZEhEc3lUdDZqU1N6SjgzTkV3UkNLVzBGYk82TWhkWG9BaUZXSG9TRE1xeXF4Vmc?oc=5,https://news.google.com/rss/articles/CBMiakFVX3lxTE14d1A0Tk9NeEZiV0s5d012X0dQVHpNWmFvTmlCVjlXVmQ2SlhnbGNJQUk4NkdHcC1ETk1wZEhEc3lUdDZqU1N6SjgzTkV3UkNLVzBGYk82TWhkWG9BaUZXSG9TRE1xeXF4Vmc?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,32.5,"phishing_security,policy_legislation,privacy_security_reliability",security_hacking_incident,,no_original_date_found,no_original_date_found_kept,0.0,-165.4,privacy_security:lguplus:data_leak:initial_investigation_response,0.0,global_incident:platform_enforcement:google:privacy_data_violation:general,global_incident:platform_enforcement:google:privacy_data_violation,0.0,,,,issue_representative_attempt,I031,global_incident:platform_regulation:lguplus:platform_regulation,과학기술정보통신부,정부/국회,정부_국회,경쟁사_해외이슈,정부_국회,정부/국회,,
경쟁사_해외이슈,경쟁사/해외이슈,네이버,"[코스피 현미경 분석] NAVER, 내년 AI 팩토리 사업 개시로 주가 재도약 발판?",데일리인베스트,데일리인베스트,"Thu, 17 Sep 2026 23:35:00 GMT","Thu, 17 Sep 2026 23:35:00 GMT","[코스피 현미경 분석] NAVER, 내년 AI 팩토리 사업 개시로 주가 재도약 발판? 데일리인베스트",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,23.0,False,False,https://news.google.com/rss/articles/CBMia0FVX3lxTE8zcktmZXZHMG9DSUpUdG8tUUNYYTQ4SHFLcFpQaFZWVXVEMzR4UHRPNm02cXpTV2poVGJ4Qmw0dVR1RXg1MnhURDYzbUN5cmd6OE8yNm1WTUVfVmF5MjVTMGZPYnNUOHVzdHhV0gFvQVVfeXFMT1lsSm5TU1luVWVqX0NXQ2M0WHlHTzh3NkFTcjZPNlg3MTJQbENpaXVoSEx6U21nanB6MVN6TmtmSlZRcEFMZFVWUHE4NGlzSHBETEFSbmR3aG5FOWVtRmVBODktOVhqMW5xa2ltSWxZ?oc=5,https://news.google.com/rss/articles/CBMia0FVX3lxTE8zcktmZXZHMG9DSUpUdG8tUUNYYTQ4SHFLcFpQaFZWVXVEMzR4UHRPNm02cXpTV2poVGJ4Qmw0dVR1RXg1MnhURDYzbUN5cmd6OE8yNm1WTUVfVmF5MjVTMGZPYnNUOHVzdHhV0gFvQVVfeXFMT1lsSm5TU1luVWVqX0NXQ2M0WHlHTzh3NkFTcjZPNlg3MTJQbENpaXVoSEx6U21nanB6MVN6TmtmSlZRcEFMZFVWUHE4NGlzSHBETEFSbmR3aG5FOWVtRmVBODktOVhqMW5xa2ltSWxZ?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,233.5,"ai_infrastructure_security,financial_performance",ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-148.6,,0.0,,,0.0,,,,issue_representative_attempt,I001,comp_domestic_ai_platform:코스피 현미경 분석 naver 내년 ai 팩토리 사업 개시로 주가 재도약 발판,네이버,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사/해외이슈,,
경쟁사_해외이슈,경쟁사/해외이슈,네이버,선 넘는 AI…오픈AI·앤트로픽서 잇단 이상행동,blog.naver.com,blog.naver.com,"Fri, 18 Sep 2026 13:00:00 GMT","Fri, 18 Sep 2026 13:00:00 GMT",선 넘는 AI…오픈AI·앤트로픽서 잇단 이상행동 blog.naver.com,Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,16.0,False,False,https://news.google.com/rss/articles/CBMif0FVX3lxTFA2NUJwWlp1N1NMZDJCLUJNSkp5eFktaWE5MXdsdlNGb2ozdUFPT2k3dVZyMERsNmVqZjZzRERwUG5qd2JXVFlCTDJ6dE0zSG5hcHh4UHg1Z0pFZU5UbzVwWnlDRjI3OWJScWJJOW5CQlJIMmo3UUVZbTd5dkllTGs?oc=5,https://news.google.com/rss/articles/CBMif0FVX3lxTFA2NUJwWlp1N1NMZDJCLUJNSkp5eFktaWE5MXdsdlNGb2ozdUFPT2k3dVZyMERsNmVqZjZzRERwUG5qd2JXVFlCTDJ6dE0zSG5hcHh4UHg1Z0pFZU5UbzVwWnlDRjI3OWJScWJJOW5CQlJIMmo3UUVZbTd5dkllTGs?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,332.0,ai_infrastructure_security,ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-156.5,,-18.0,global_incident:ai_security_policy:naver:anthropic_glasswing_security:general,global_incident:ai_security_policy:naver:anthropic_glasswing_security,-18.0,,,,issue_representative_attempt,I002,global_incident:ai_security_policy:naver:anthropic_glasswing_security,네이버,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사/해외이슈,,
경쟁사_해외이슈,경쟁사/해외이슈,네이버,"네이버, AI 헬스케어 기업 ‘임프리메드’ 투자… AI 정밀의료 투자 전략",글로벌이코노믹,글로벌이코노믹,"Sat, 19 Sep 2026 22:50:29 GMT","Sat, 19 Sep 2026 22:50:29 GMT","네이버, AI 헬스케어 기업 ‘임프리메드’ 투자… AI 정밀의료 투자 전략 글로벌이코노믹",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,23.0,False,False,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOQXgycjdhVndGZ0RZMHhZVjBtazVBUEF6TGZFWEdSSnBUNFRwRjJFZFh2ZE1EM01NSzF1MFJRc2NNd1Vwd3d0OFQ3TEtuaWRXQ3hYUlR1aGFDM1pCZm9KUGROdG9WSngtZmctamdCa3dIME5ZZk1UZ0JxRWQ0T3o5V1Bmb0M5bS1i?oc=5,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOQXgycjdhVndGZ0RZMHhZVjBtazVBUEF6TGZFWEdSSnBUNFRwRjJFZFh2ZE1EM01NSzF1MFJRc2NNd1Vwd3d0OFQ3TEtuaWRXQ3hYUlR1aGFDM1pCZm9KUGROdG9WSngtZmctamdCa3dIME5ZZk1UZ0JxRWQ0T3o5V1Bmb0M5bS1i?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,320.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-148.6,,0.0,,,0.0,,,,issue_representative_attempt,I003,comp_domestic_ai_platform:네이버 ai 헬스케어 기업 임프리메드 투자 ai 정밀의료 투자 전략,네이버,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사/해외이슈,,
산업동향,산업동향,일본 빅테크,"""테슬라 제치고 데이터센터가 효자""… 파나소닉, AI 백업 배터리 매출 EV 역전",글로벌이코노믹,글로벌이코노믹,"Sat, 19 Sep 2026 21:35:00 GMT","Sat, 19 Sep 2026 21:35:00 GMT","""테슬라 제치고 데이터센터가 효자""… 파나소닉, AI 백업 배터리 매출 EV 역전 글로벌이코노믹",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,55.5,False,False,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNMXBNU1dKUGVYa3MwcU5lNG96eTBhdnJYOERZRnIxVU1uWGVNZjdNREp3UXl5OGNvbE5Cck5yNVJuWkFWc0psQVpTQUtDS2dtWmw0SzhsdU0tbDUwYTNtWnlfaGJ5MzQ0b0hwdW9DT2ZLMFBjWDZJUEVsVThXVXIyeEw2WlNfVkY2?oc=5,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNMXBNU1dKUGVYa3MwcU5lNG96eTBhdnJYOERZRnIxVU1uWGVNZjdNREp3UXl5OGNvbE5Cck5yNVJuWkFWc0psQVpTQUtDS2dtWmw0SzhsdU0tbDUwYTNtWnlfaGJ5MzQ0b0hwdW9DT2ZLMFBjWDZJUEVsVThXVXIyeEw2WlNfVkY2?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,183.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-125.85,,0.0,,,0.0,,,,issue_representative_attempt,I052,comp_overseas_regulation_data:테슬라 제치고 데이터센터가 효자 파나소닉 ai 백업 배터리 매출 ev 역전,일본 빅테크,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,산업동향,산업동향,,
경쟁사_해외이슈,경쟁사/해외이슈,네이버,"네이버클라우드, 국방 AX 위한 '소버린 AI' 전략 공개",매일일보,매일일보,"Fri, 18 Sep 2026 09:42:35 GMT","Fri, 18 Sep 2026 09:42:35 GMT","네이버클라우드, 국방 AX 위한 '소버린 AI' 전략 공개 매일일보",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,23.0,False,False,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9qeWd5UlhOMVFwSTJfVnVhdUt4V1ZsVEdDNGlQOExRSHdOZ2JKdHE2azRtUW1QWFA4NFBUczIzemxuMmRNREJ5UzJFUnI0ZDZnMzA2ai1Cb2tBM01ydGpxd0o2NUvSAWhBVV95cUxNVnNlQ3l2UjNJZFc2UzRDczVJZE50dmhZb3JadE80MEFwRDFCdDJUMUF5TDFYNGhEZ1JFazFDaUdHeWJMT1hFWFA3N0ZpSjZmbXpvcHJSUll2ZFVlRmFCcVRETk5NY09JMQ?oc=5,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9qeWd5UlhOMVFwSTJfVnVhdUt4V1ZsVEdDNGlQOExRSHdOZ2JKdHE2azRtUW1QWFA4NFBUczIzemxuMmRNREJ5UzJFUnI0ZDZnMzA2ai1Cb2tBM01ydGpxd0o2NUvSAWhBVV95cUxNVnNlQ3l2UjNJZFc2UzRDczVJZE50dmhZb3JadE80MEFwRDFCdDJUMUF5TDFYNGhEZ1JFazFDaUdHeWJMT1hFWFA3N0ZpSjZmbXpvcHJSUll2ZFVlRmFCcVRETk5NY09JMQ?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,316.5,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-148.6,,0.0,,,0.0,,,,issue_representative_attempt,I004,comp_domestic_ai_platform:네이버클라우드 국방 ax 위한 소버린 ai 전략 공개,네이버,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사/해외이슈,,
경쟁사_해외이슈,경쟁사/해외이슈,네이버,"""폐쇄망서 데이터·모델 군이 장악""…네이버클라우드, '디펜스 AI' 로드맵 공개",글로벌이코노믹,글로벌이코노믹,"Fri, 18 Sep 2026 21:00:00 GMT","Fri, 18 Sep 2026 21:00:00 GMT","""폐쇄망서 데이터·모델 군이 장악""…네이버클라우드, '디펜스 AI' 로드맵 공개 글로벌이코노믹",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,16.0,False,False,https://news.google.com/rss/articles/CBMif0FVX3lxTE1HVmtEWnktUy1zT0w4d3p1OHljSEV1S2JuWGE4anhRZW1QdWZsOVEwdHZYdjBpckZZQmZrRmozbmF3dDZvejF3WnhBb3RONnNTM2Zpb2lyd2E4RnpaU3p2VXpaa1dydmJUZTVYQUY4MGtIR3pvTWNGdEZNT1VSQzA?oc=5,https://news.google.com/rss/articles/CBMif0FVX3lxTE1HVmtEWnktUy1zT0w4d3p1OHljSEV1S2JuWGE4anhRZW1QdWZsOVEwdHZYdjBpckZZQmZrRmozbmF3dDZvejF3WnhBb3RONnNTM2Zpb2lyd2E4RnpaU3p2VXpaa1dydmJUZTVYQUY4MGtIR3pvTWNGdEZNT1VSQzA?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,306.5,ai_infrastructure_security,ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-153.5,,0.0,,,0.0,,,,issue_representative_attempt,I005,comp_domestic_public_infra:폐쇄망서 데이터 모델 군이 장악 네이버클라우드 디펜스 ai 로드맵 공개,네이버,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사/해외이슈,,
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,"네이버페이, 카카오뱅크 입점…업계 유일 인터넷은행 3사 대출 비교 라인업 구축",더퍼블릭,더퍼블릭,"Fri, 18 Sep 2026 01:09:01 GMT","Fri, 18 Sep 2026 01:09:01 GMT","네이버페이, 카카오뱅크 입점…업계 유일 인터넷은행 3사 대출 비교 라인업 구축 더퍼블릭",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,21.0,False,False,https://news.google.com/rss/articles/CBMia0FVX3lxTE9HSlZQbTdjYXRPT1NyQVlmQzlJZVNTdFc4eW82MzB2NDlQYmpPTVRJSl9KSW1EWjVtUHBGRzlKVklhRmhqQ3hTanFoZ1VPZ2FPT1BCVFJHSHpMNVM2UUlSdy1COENub0ZxMldR0gFvQVVfeXFMTzZmbjJQQ2s4eUo0dTVzR19EbkYxN2JqcklPWXNheDktemFtN1E0cjNBOUVqN3czOFRZTkZQek1DWmpxVVdVM1RGV1FqOTRzTmlnTFcxZXV3Y3F1UHlvNDIxdEdmbVpJRWlUZFlOeUNJ?oc=5,https://news.google.com/rss/articles/CBMia0FVX3lxTE9HSlZQbTdjYXRPT1NyQVlmQzlJZVNTdFc4eW82MzB2NDlQYmpPTVRJSl9KSW1EWjVtUHBGRzlKVklhRmhqQ3hTanFoZ1VPZ2FPT1BCVFJHSHpMNVM2UUlSdy1COENub0ZxMldR0gFvQVVfeXFMTzZmbjJQQ2s4eUo0dTVzR19EbkYxN2JqcklPWXNheDktemFtN1E0cjNBOUVqN3czOFRZTkZQek1DWmpxVVdVM1RGV1FqOTRzTmlnTFcxZXV3Y3F1UHlvNDIxdEdmbVpJRWlUZFlOeUNJ?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,182.5,,,,no_original_date_found,no_original_date_found_kept,0.0,-150.0,,0.0,,,0.0,,,,issue_representative_attempt,I028,self_strategic_reference:네이버페이 카카오뱅크 입점 업계 유일 인터넷은행 3사 대출 비교 라인업 구축,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,"SK텔레콤·신한카드·카카오모빌리티, 공공 데이터 사업 협력",뉴스퀘스트,뉴스퀘스트,"Mon, 21 Sep 2026 02:12:47 GMT","Mon, 21 Sep 2026 02:12:47 GMT","SK텔레콤·신한카드·카카오모빌리티, 공공 데이터 사업 협력 뉴스퀘스트",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,18.5,False,False,https://news.google.com/rss/articles/CBMib0FVX3lxTE55cXR0SFpoVmtfeEljTU9LUnNWUVh4bS1jay1kMk5lMnc3NjdDZWxwbkp5cENNd0V3bVNYY25rSi1NQlU5VVViVWphVlNSYnN1ay1DT1NYQzRuTUUwR1lLSE5TTTVfeFNTa0VJZzF2RQ?oc=5,https://news.google.com/rss/articles/CBMib0FVX3lxTE55cXR0SFpoVmtfeEljTU9LUnNWUVh4bS1jay1kMk5lMnc3NjdDZWxwbkp5cENNd0V3bVNYY25rSi1NQlU5VVViVWphVlNSYnN1ay1DT1NYQzRuTUUwR1lLSE5TTTVfeFNTa0VJZzF2RQ?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,200.8,,,,no_original_date_found,no_original_date_found_kept,0.0,-151.75,,0.0,,,0.0,,,,issue_representative_attempt,I033,self_strategic_reference:sk텔레콤 신한카드 카카오모빌리티 공공 데이터 사업 협력,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
정부_국회,정부/국회,금융위원회,"""PG사도 AI 해킹 대비해야""…금융위, PG업권 보안 리스크 점검",뉴스1,뉴스1,"Fri, 18 Sep 2026 06:37:00 GMT","Fri, 18 Sep 2026 06:37:00 GMT","""PG사도 AI 해킹 대비해야""…금융위, PG업권 보안 리스크 점검 뉴스1",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,80.0,False,False,https://news.google.com/rss/articles/CBMiYkFVX3lxTFBZeFFMeFRnVHBGWTg3U3Vsa3N2WmM4dkFqUmhuMDIzczEyRTVzdEpQTk5ldjhYU2dPQmM3cVAtYmZRRG1oeGtsR0lIVTh6TXJYM2pMRjJYcTRCaEx5Z2tKNWZn0gFnQVVfeXFMUFpfZ2RBLUt0YzhkUFg2bjE0TlJMdnI2dnVKcnBFTTBGWkVQQnplaHpXaEhaR1hzWThad3ZjcXNXNXk5N0pqM2JfNkx0eFV3YkEzSURuaXJjVFhzd0pDZ2N2SU16RGRwZw?oc=5,https://news.google.com/rss/articles/CBMiYkFVX3lxTFBZeFFMeFRnVHBGWTg3U3Vsa3N2WmM4dkFqUmhuMDIzczEyRTVzdEpQTk5ldjhYU2dPQmM3cVAtYmZRRG1oeGtsR0lIVTh6TXJYM2pMRjJYcTRCaEx5Z2tKNWZn0gFnQVVfeXFMUFpfZ2RBLUt0YzhkUFg2bjE0TlJMdnI2dnVKcnBFTTBGWkVQQnplaHpXaEhaR1hzWThad3ZjcXNXNXk5N0pqM2JfNkx0eFV3YkEzSURuaXJjVFhzd0pDZ2N2SU16RGRwZw?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,104.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_hacking_incident,,no_original_date_found,no_original_date_found_kept,0.0,-94.7,privacy_security:google:data_leak:initial_investigation_response,0.0,global_incident:privacy_security:google:google:data_leak:general,global_incident:privacy_security:google:google,0.0,,,,issue_representative_attempt,I072,global_incident:privacy_security:financial_authority:privacy_security,금융위원회,정부/국회,정부_국회,정부_국회,정부_국회,정부/국회,,
정부_국회,정부/국회,인공지능 산업 동향,[주간 클라우드 동향/9월③] 국가 클라우드 보안 개편 본격화…국정원 `시행 후 1년 유예` 검토,디지털데일리,디지털데일리,"Sun, 20 Sep 2026 23:12:11 GMT","Sun, 20 Sep 2026 23:12:11 GMT",[주간 클라우드 동향/9월③] 국가 클라우드 보안 개편 본격화…국정원 `시행 후 1년 유예` 검토 디지털데일리,Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,49.5,False,False,https://news.google.com/rss/articles/CBMiZEFVX3lxTE1FcjJEakItbFBxdldHa3I2UElXYU1rWmRib2x2NklVQ2FueDlESzhsWVBzMHQzVmM1WUhVMkVJSzdnTnpkMWQ5NnR4X2pOZEVfb3dzMGRtcVNMNVZVVXFuczdXTTc?oc=5,https://news.google.com/rss/articles/CBMiZEFVX3lxTE1FcjJEakItbFBxdldHa3I2UElXYU1rWmRib2x2NklVQ2FueDlESzhsWVBzMHQzVmM1WUhVMkVJSzdnTnpkMWQ5NnR4X2pOZEVfb3dzMGRtcVNMNVZVVXFuczdXTTc?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,96.0,"phishing_security,privacy_security_reliability",security_general,,no_original_date_found,no_original_date_found_kept,0.0,-118.05,,0.0,,,0.0,,,,issue_representative_attempt,I073,government_ai_core_policy:주간 클라우드 동향 9월 국가 클라우드 보안 개편 본격화 국정원 시행 후 1년 유예 검토,인공지능 산업 동향,산업동향,산업동향,정부_국회,정부_국회,정부/국회,,
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,"카카오, 임원 지분 변동·미확정 공시 속 하락세 지속 : 기업주식정보",news.jkn.co.kr,news.jkn.co.kr,"Mon, 21 Sep 2026 01:46:00 GMT","Mon, 21 Sep 2026 01:46:00 GMT","카카오, 임원 지분 변동·미확정 공시 속 하락세 지속 : 기업주식정보 news.jkn.co.kr",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,121.0,False,False,https://news.google.com/rss/articles/CBMiSkFVX3lxTFBVY1dUV1hIa0EtZFdTNXYxOWNtSGxQVFNtbGUtLTFOZ3ZpZldpbnV1by1DVW90LURlaEZLT0tPSjRHRkxUdURJcEdB?oc=5,https://news.google.com/rss/articles/CBMiSkFVX3lxTFBVY1dUV1hIa0EtZFdTNXYxOWNtSGxQVFNtbGUtLTFOZ3ZpZldpbnV1by1DVW90LURlaEZLT0tPSjRHRkxUdURJcEdB?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,126.8,"financial_performance,platform_obligation,strategy_mna_governance",financial_performance,,no_original_date_found,no_original_date_found_kept,0.0,-83.0,,0.0,global_incident:leadership_service:kakao:leadership_service:policy_change,global_incident:leadership_service:kakao:leadership_service,0.0,,,,issue_representative_attempt,I056,global_incident:leadership_service:kakao:leadership_service,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,"카카오페이, 임원 장내매도·스톡옵션 행사로 최대주주등 주식 3428주 감소",데이터투자,데이터투자,"Fri, 18 Sep 2026 07:37:45 GMT","Fri, 18 Sep 2026 07:37:45 GMT","카카오페이, 임원 장내매도·스톡옵션 행사로 최대주주등 주식 3428주 감소 데이터투자",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,82.5,False,False,https://news.google.com/rss/articles/CBMic0FVX3lxTFBaTmNHU29pUTA0R1VaNTh2YWZ4dG1nSHk1OXNOaGttR1hUR1Jvbk5sVGEtcVRWaW9EZ192ejg5aEJPQjBTcDA3cjhMUXB6eF9lMExQZzk0U0dOLTNGTkszZUdhbFJtc1hXT3hkVklJVmpqNWM?oc=5,https://news.google.com/rss/articles/CBMic0FVX3lxTFBaTmNHU29pUTA0R1VaNTh2YWZ4dG1nSHk1OXNOaGttR1hUR1Jvbk5sVGEtcVRWaW9EZ192ejg5aEJPQjBTcDA3cjhMUXB6eF9lMExQZzk0U0dOLTNGTkszZUdhbFJtc1hXT3hkVklJVmpqNWM?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,102.0,strategy_mna_governance,strategy_mna_governance,,no_original_date_found,no_original_date_found_kept,0.0,-106.95,,0.0,global_incident:leadership_service:kakao:leadership_service:general,global_incident:leadership_service:kakao:leadership_service,0.0,,,,issue_representative_attempt,I056,global_incident:leadership_service:kakao:leadership_service,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
