id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason
2299,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, T우주서 ‘구글 AI 플랜’ 출시…""AI 구독 라인업 확대""",skt t우주서 구글 ai 플랜 출시 ai 구독 라인업 확대,fetv.co.kr,fetv.co.kr,"Fri, 03 Jul 2026 00:11:41 GMT","SKT, T우주서 ‘구글 AI 플랜’ 출시…""AI 구독 라인업 확대"" fetv.co.kr",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1fNVl1THY4aThmZDBFM1NNUmQtaXR5VmJhazdaeVpmZkZvelpraE9YR3lPTEV3SlNvSmZlMk1EdWV6eVpjY1NZQllEcTludXNORFYxejVvUXJQOHNDSDVQT1V1cTUtRFpO?oc=5,google_rss_SKT when:2d,312.5,13.5,ai_infrastructure_security,ai_infrastructure_security,"SKT,구글",,,,,,,general,24.0,published_today,business_change,event:SKT+구글:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,312.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
2332,경쟁사/해외이슈,경쟁사_해외이슈,KT,"[메타콘 2026] ""AI 도입보다 운영이 더 어렵다""…LG CNS·KT·업스테이지가 말한 기업 AX 성공 공식",메타콘 2026 ai 도입보다 운영이 더 어렵다 lg cns kt 업스테이지가 말한 기업 ax 성공 공식,tokenpost.kr,tokenpost.kr,"Fri, 03 Jul 2026 04:05:47 GMT","[메타콘 2026] ""AI 도입보다 운영이 더 어렵다""…LG CNS·KT·업스테이지가 말한 기업 AX 성공 공식 tokenpost.kr",https://news.google.com/rss/articles/CBMiWEFVX3lxTFBlN0lmSkNaYVNIN2d4amxiUGFhWmV3enpWYm5DOFJoVi1SbTF4aGhYMFpaMkNhVi1OS0E3bkk5ZFJ4aldDVDAwYnZtM3Z0M042SGJGUHdsZjLSAV5BVV95cUxNU2pzRG8zUmNLdXppWnVTVmIzanBOa1pxZmNDc1c4UUhhUXBIakRJUGEtTFJWdzhGYWtsWFhZSk1GTjVLRGUxd0tESGNaYmw3Y3VucWZLbG15eDdlSlJ3?oc=5,google_rss_KT when:2d,310.0,11.0,ai_infrastructure_security,ai_infrastructure_security,"KT,메타",,,,,,,general,24.0,published_today,business_change,event:KT+메타:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,310.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
2535,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"미 하원 “한국, 쿠팡 등 美기업 차별” 보고서 공개…개인정보 유출 후폭풍에 실적·규제 부담까지",미 하원 한국 쿠팡 등 기업 차별 보고서 공개 개인정보 유출 후폭풍에 실적 규제 부담까지,MSN,MSN,"Thu, 02 Jul 2026 03:25:22 GMT","미 하원 “한국, 쿠팡 등 美기업 차별” 보고서 공개…개인정보 유출 후폭풍에 실적·규제 부담까지 MSN",https://news.google.com/rss/articles/CBMioARBVV95cUxOSWZSQzdkZ1dZMzA3RDd2bXpTU2ZCT0t3VDlxRlNJQUFxNDVTQ1hiVlVnZkFXeElSWGNkZmp6bmFuUWMxeTFMNVM2ODB5Mm1WNDBJRm9KSExGRHBKVVc3Q0FncmJjQ1lsT2tzMkVUdnB4cl9lcHVFWUpCaUllTnM4SXJBRTJWZHd2dk1ZOVUtQjVHMjFDR0c2dlJib2JvNWxqZDMxZC1oODZ4VTNlWDd4RzBhdTJXQ0Y0U2ltOF9xc2w0TlFyYldpdnkxc2ZJbzc4YjNnOERRMHhOcUNvUEMzTTlDMXRpZGJ3NzlsRW9PTTZ4UXlQVjV5VHJJdmhUSlJwVjVmei1nbV91dXF5SS1OZVp0UzJkVV8tbWdCR0JMSGVONW9uN09VSURDNDhhZzczZnEyelIyZmN0SlM1T1NudGtVS01KNVAwZDZwZDJWSl9fRU43YmJFT3hQRFpfLTg1ZW1nVVhyS3QtUF94d3JVZll6TVBCRWstOTdqRWQ1R2pkTXhUZzNtc3ZsU1prVmJPc3F6X05ubWtuSkRxRVprUGFnb2s4alczZEVFRTc5cExIeWo5UVZzOVh0bXR0NHdyeWJkc0IxU1JWQVNwbW1CaEYtOUNJUUQwQTR5RWwtNzVOaGVaWFlSYWliQnJ4cmhOV2d3QVhmZnBHY1ozeDhJSkR6OFpFc3I0SFo1ODEtMnAyV0pVMmlLalQxRXlyczJp?oc=5,google_rss_쿠팡 규제 when:2d,306.5,106.0,"earnings,financial_performance,phishing_security,platform_obligation,policy_legislation,privacy_security_reliability",security_privacy_leak,쿠팡,,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,direct_risk,privacy_security:coupang:data_leak,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,coupang_competitor_enforcement_or_risk,Y,coupang,306.5,"privacy_security_reliability,policy_legislation,financial_performance,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:coupang:platform_data_protection_obligation:announcement,global_incident:platform_regulation:coupang:platform_data_protection_obligation,산업동향,INDUSTRY_STRUCTURAL_CHANGE,government_platform_regulation,global_incident:platform_regulation:coupang:platform_data_protection_obligation,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,2,5,5,,,v26: 정부/국회 행위가 아닌 기업 실적·산업 분석 기사,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,mixed,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,global_incident:platform_regulation:coupang:platform_data_protection_obligation,government_platform_regulation,,
2033,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"이틀 전 시장을 폭락시킨 메타 클라우드 사업 진출과 AI 수요 둔화 이슈, 이렇게 해석했습니다.",이틀 전 시장을 폭락시킨 메타 클라우드 사업 진출과 ai 수요 둔화 이슈 이렇게 해석했습니다,네이버 프리미엄콘텐츠,네이버 프리미엄콘텐츠,"Fri, 03 Jul 2026 04:15:00 GMT","이틀 전 시장을 폭락시킨 메타 클라우드 사업 진출과 AI 수요 둔화 이슈, 이렇게 해석했습니다. 네이버 프리미엄콘텐츠",https://news.google.com/rss/articles/CBMifEFVX3lxTFAwS2h3ZnJZNGtMUUxUWWJxV2NsOVI2Z1ZLMWJyYXlZeXlTNF92UEtoVEU2dF9xeDRyTG50cnltQUxsalUydXFseFN4TmNzdjN3X29jX0sxbnVZV3BQTlA3c1d2VW5HMzVJNGVCUG9qbnptaHEwZVh6M1NkZXk?oc=5,google_rss_네이버 AI when:2d,304.5,13.5,ai_infrastructure_security,ai_infrastructure_security,"네이버,메타",brand_not_in_title,,,,,,general,24.0,published_today,business_change,event:네이버+메타:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,304.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:이틀 전 시장을 폭락시킨 메타 클라우드 사업 진출과 ai 수요 둔화 이슈 이렇게 해석했습니다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:이틀 전 시장을 폭락시킨 메타 클라우드 사업 진출과 ai 수요 둔화 이슈 이렇게 해석했습니다,comp_domestic_ai_platform,,
2211,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"[재계 투데이] SKT, T 우주 '구글 AI 플랜' 출시 ​外",재계 투데이 skt t 우주 구글 ai 플랜 출시,DealSite경제TV,DealSite경제TV,"Fri, 03 Jul 2026 08:07:38 GMT","[재계 투데이] SKT, T 우주 '구글 AI 플랜' 출시 ​外 DealSite경제TV",https://news.google.com/rss/articles/CBMiVkFVX3lxTFBJNVI3Mm1hVnFPbUpJMU5jQ2pDNjIxLWZOQ3F1SkFZSDJGRFdnUE5LVDRQYXJwQXFtWHFvakRQUjFfNzBtVEg2SDZfa2ZiMG5sWkVyZktR?oc=5,google_rss_SKT when:2d,300.5,13.5,ai_infrastructure_security,ai_infrastructure_security,"SKT,구글",,,,,,,general,24.0,published_today,business_change,event:SKT+구글:ai_infrastructure_security,general,,roundup,0,naver_telco_strategy_or_infra,Y,telco,300.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
2616,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,SKT·쿠팡 등 '1년'간 약 '1억'건 개인정보 털려…왜 반복되나,skt 쿠팡 등 1년 간 약 1억 건 개인정보 털려 왜 반복되나,노컷뉴스,노컷뉴스,"Thu, 02 Jul 2026 20:00:00 GMT",SKT·쿠팡 등 '1년'간 약 '1억'건 개인정보 털려…왜 반복되나 노컷뉴스,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1vallURWROdlBibHg1bzlHVGtoWWMwa05TazkydWdnMEE5MHh4R0hxLVdKb3Q0RFRzN3cyUUw2SjhxOER4bndPdU5IN181NkIwTXc?oc=5,google_rss_쿠팡 해킹 when:2d,300.0,22.0,,,"SKT,쿠팡",,,,,,,general,24.0,published_today,direct_risk,privacy_security:coupang:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,300.0,,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:general,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,
2634,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,SKT·쿠팡 등 '1년'간 약 '1억'건 개인정보 털려…왜 반복되나,skt 쿠팡 등 1년 간 약 1억 건 개인정보 털려 왜 반복되나,네이트,네이트,"Thu, 02 Jul 2026 20:02:00 GMT",SKT·쿠팡 등 '1년'간 약 '1억'건 개인정보 털려…왜 반복되나 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9yQkZxUUt0eTRrclh4ZmhCNTdZYUliYTM0UldCUklsZ2MtOURHX2p5MFNZRDZyVnYzSTN2TS05NVZ6STVoMEROVThBMnRCajc2TkhN?oc=5,google_rss_쿠팡 개인정보 when:2d,298.0,22.0,,,"SKT,쿠팡",,,,,,,general,24.0,published_today,direct_risk,privacy_security:coupang:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,298.0,,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:general,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,
2992,경쟁사/해외이슈,경쟁사_해외이슈,구글,SK텔레콤 ‘T 우주+제미나이’ 3종 출시,sk텔레콤 t 우주+제미나이 3종 출시,헤럴드경제,헤럴드경제,"Fri, 03 Jul 2026 02:29:27 GMT",SK텔레콤 ‘T 우주+제미나이’ 3종 출시 헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTE8xcHZPZzIxTDZKZ0lzazd4Z3g2Y0pkdDcta2REWURxMUlac3NrX0dGNE9hZDc0dmRLaXdoWTBIOUFuejk5MmVVQ1NNX1NMV2c2NXZzNTZR?oc=5,google_rss_구글 site:heraldcorp.com when:2d,297.5,9.5,ai_agent,,"SKT,구글",,,,,,,general,24.0,published_today,general,,general,,"weak_form_without_full_basis:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,297.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:sk텔레콤 t 우주+제미나이 3종 출시,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:sk텔레콤 t 우주+제미나이 3종 출시,comp_domestic_strategy,,
2366,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"[통신업계 6월 동향] LGU+, 글로벌 AI 인프라 시장 공략 가속···AI 전력 수요 대응",통신업계 6월 동향 lgu+ 글로벌 ai 인프라 시장 공략 가속 ai 전력 수요 대응,통신일보,통신일보,"Thu, 02 Jul 2026 05:31:18 GMT","[통신업계 6월 동향] LGU+, 글로벌 AI 인프라 시장 공략 가속···AI 전력 수요 대응 통신일보",https://news.google.com/rss/articles/CBMiZkFVX3lxTE9LSWZPdmNXWGk2NUZZRFBjNWxkWC0wTktWd0oyb05SQ0gwWEtoSmFSNElELW0zVFlGX0M2MjR2STZ1YzlZUmlHNktLWTVGZlhqR0NJeDJiWnQyXzR1U3ZwWWpvLXZDZw?oc=5,google_rss_LGU+ when:2d,288.5,11.0,ai_infrastructure_security,ai_infrastructure_security,LGU+,,,,,,,general,14.0,published_yesterday,business_change,event:LGU+:ai_infrastructure_security,general,,"weak_form_without_full_basis:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,288.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,
2054,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 하반기 주목할 포인트는 AI팩토리·두나무 합병-메리츠",네이버 하반기 주목할 포인트는 ai팩토리 두나무 합병 메리츠,이데일리,이데일리,"Thu, 02 Jul 2026 22:56:28 GMT","네이버, 하반기 주목할 포인트는 AI팩토리·두나무 합병-메리츠 이데일리",https://news.google.com/rss/articles/CBMigAFBVV95cUxNcGVzLWlZMlVZaWR2eEtUQ3IyVmxtTS1iWkdKbG9ZMHNrNnB4Y1gtLXN2ekRIakxPUDY3cUVLNUtxMlEtXzM4Z0lGYWppa2FBeXdhUV9UbGVhNkk4LVR1Um8xVWZsc0NrZm1tOUp2UmZuTlZkTUJPV3hjbGwtTXkxeg?oc=5,google_rss_네이버 AI when:2d,280.0,52.5,"ai_infrastructure_security,digital_asset_stablecoin,dunamu_stake,strategy_mna_governance",dunamu_merger_exchange,"네이버,두나무",,,,,,,general,24.0,published_today,direct_risk,global_incident:mna_capital:naver:dunamu_upbit_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,280.0,"strategy_mna_governance,ai_infrastructure_security,digital_asset_stablecoin",competitor:strategy_mna,global_incident:mna_capital:naver:dunamu_upbit_capital:general,global_incident:mna_capital:naver:dunamu_upbit_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:mna_capital:naver:dunamu_upbit_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:naver:dunamu_upbit_capital,comp_domestic_ai_platform,,
206,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오-네이버 교차 교섭 논란에 화섬노조 ""교섭권 위임일 뿐···정보 유출 없어""",카카오 네이버 교차 교섭 논란에 화섬노조 교섭권 위임일 뿐 정보 유출 없어,네이트,네이트,"Fri, 03 Jul 2026 02:17:00 GMT","카카오-네이버 교차 교섭 논란에 화섬노조 ""교섭권 위임일 뿐···정보 유출 없어"" 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE0yd1FHdmNZRnZzZ2JnTFp3RG5mdXhkd0Z1UnZqVEF5ZFNVUEp5a1VIYU1CaFpOZjVRTENvOVdJZEY3YWtVWjJSamtDc0NfcmV3V0ppNnFoYXo2TG1QUk1zMQ?oc=5,google_rss_카카오 개인정보 when:2d,269.8,127.0,"labor_dispute,labor_negotiation,privacy_security_reliability",labor_general,"네이버,카카오",,,Y,must_review:self_strict:labor_strike:labor_negotiation+privacy_security_reliability,,,direct_self_risk,24.0,published_today,direct_risk,privacy_security:kakao:data_leak,vote_or_mediation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,269.8,"labor_negotiation,privacy_security_reliability",self:labor_strike,global_incident:privacy_security:kakao:kakao:data_leak:conflict_escalation,global_incident:privacy_security:kakao:kakao,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,카카오 노조 임단협/파업 및 내부 갈등,self_labor,,
54,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오-네이버 교차 교섭 논란에 화섬노조 “교섭권 위임일 뿐⋯정보 유출 없어”,카카오 네이버 교차 교섭 논란에 화섬노조 교섭권 위임일 뿐 정보 유출 없어,이투데이,이투데이,"Fri, 03 Jul 2026 02:16:00 GMT",카카오-네이버 교차 교섭 논란에 화섬노조 “교섭권 위임일 뿐⋯정보 유출 없어” 이투데이,https://news.google.com/rss/articles/CBMiVEFVX3lxTE05UWFjSWcxc2xpMU5fUDM3OFBDenRXaUVrV0VXNjZsVk1VeVlMTnN0SE5NQnlkeWl1NlkyeG42Y1QtNmNDa3lhc0lLbWFsUVJDOG5jTg?oc=5,google_rss_카카오 when:2d,269.8,127.0,"labor_dispute,labor_negotiation,privacy_security_reliability",labor_general,"네이버,카카오",,,Y,must_review:self_strict:labor_strike:labor_negotiation+privacy_security_reliability,,,direct_self_risk,24.0,published_today,direct_risk,privacy_security:kakao:data_leak,vote_or_mediation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,269.8,"labor_negotiation,privacy_security_reliability",self:labor_strike,global_incident:privacy_security:kakao:kakao:data_leak:conflict_escalation,global_incident:privacy_security:kakao:kakao,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,카카오 노조 임단협/파업 및 내부 갈등,self_labor,,
68,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"네이버 노조위원장이 카카오 노사 교섭대표로 지정...""경쟁사에 임금·복지 정책 유출될라""",네이버 노조위원장이 카카오 노사 교섭대표로 지정 경쟁사에 임금 복지 정책 유출될라,생생비즈플러스,생생비즈플러스,"Fri, 03 Jul 2026 01:13:42 GMT","네이버 노조위원장이 카카오 노사 교섭대표로 지정...""경쟁사에 임금·복지 정책 유출될라"" 생생비즈플러스",https://news.google.com/rss/articles/CBMibEFVX3lxTE5pdnNHc1pqVHpmck16aGRXUDZNaFhQVWlEcHBPWERZNEExQjlPem84WmVkaHB3UzkwNnRDTk5xbUU0V3Z6X090R1REbHlIUkFPSXZyV1V6M295MVhqLXdrLVBfMjA2eGQ1ejhPUA?oc=5,google_rss_카카오 when:2d,269.8,99.0,"labor_dispute,labor_negotiation,policy_legislation",labor_pay_dispute,"네이버,카카오",,,Y,must_review:self_strict:labor_compensation:labor_negotiation,,,direct_self_risk,24.0,published_today,direct_risk,privacy_security:kakao:data_leak,vote_or_mediation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,269.8,"labor_negotiation,policy_legislation",self:labor_compensation,global_incident:privacy_security:kakao:kakao:data_leak:conflict_escalation,global_incident:privacy_security:kakao:kakao,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,카카오 노조 임단협/파업 및 내부 갈등,self_labor,,
1994,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"“GPU에만 1조 쏜다…네이버, 하반기 AI 팩토리·광고로 퀀텀점프 노린다”",gpu에만 1조 쏜다 네이버 하반기 ai 팩토리 광고로 퀀텀점프 노린다,뉴스퀘스트,뉴스퀘스트,"Fri, 03 Jul 2026 05:29:21 GMT","“GPU에만 1조 쏜다…네이버, 하반기 AI 팩토리·광고로 퀀텀점프 노린다” 뉴스퀘스트",https://news.google.com/rss/articles/CBMic0FVX3lxTFBQdU44SzNuT09EOHFFV2QxOWdMLXBFdWRPVHhnWHBCSzNObHI1RVVvQXVUb0NOS3h1SjVQTjJXSzdONUctR2M1and6MlN4LUUyQi1uRmk2bUR1VmVHbEc1LVJqbzZwQVZBekRDMElVWnpEZ0nSAXNBVV95cUxQUHVOOEszbk9PRDhxRVdkMTlnTC1wRXVkT1R4Z1hwQkszTmxyNUVVb0F1VG9DTkt4dUo1UE4yV0s3TjVHLUdjNWp3ejJTeC1FMkItbkZpNm1EdVZlR2xHNS1Sam82cEFWQXpEQzBJVVp6RGdJ?oc=5,google_rss_네이버 when:2d,255.5,26.5,"ai_infrastructure_security,aidc_datacenter,search_ads",aidc_gpu_npu,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,255.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,
