id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason
804,정부/국회,정부_국회,과학기술정보통신부,"정부·통신3사, AI 시대 통신망 투자 확대…연내 종합대책",정부 통신3사 ai 시대 통신망 투자 확대 연내 종합대책,네이트,네이트,"Thu, 27 Aug 2026 05:01:00 GMT","정부·통신3사, AI 시대 통신망 투자 확대…연내 종합대책 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTE96VUM5N3BRcVBWVUFwZGd6REg5a2o2a045ZUJMV3JGaWhZV3NyVjRNdmFuYkRfR0M3V0tVZ29Nc2FTcFVKc3J2dXBjcm01QjdvSzMyREZjbUdGZ010RlRqc0x2M285WE1WeXNPdkFpYlhzSUk1NXl1Qg?oc=5,google_rss_과학기술정보통신부 규제 when:2d,255.6,47.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,,,,,,,general,29.0,published_today+exclusive_breaking,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,naver_telco_strategy_or_infra,Y,telco,255.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:정부 통신3사 ai 시대 통신망 투자 확대 연내 종합대책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:정부 통신3사 ai 시대 통신망 투자 확대 연내 종합대책,government_ai_core_policy,
726,정부/국회,정부_국회,과학기술정보통신부,AI시대 통신망 투자 늘린다…정부·통신3사 ‘규제·세제 개선’ 착수,ai시대 통신망 투자 늘린다 정부 통신3사 규제 세제 개선 착수,디일렉,디일렉,"Thu, 27 Aug 2026 07:54:05 GMT",AI시대 통신망 투자 늘린다…정부·통신3사 ‘규제·세제 개선’ 착수 디일렉,https://news.google.com/rss/articles/CBMiZkFVX3lxTE9Oc3U3NHE1U3NSamp3UmpVSEdIZzBvX1RsLWxnel9OMWI3MzhySVozbXEwYVlaZW9jZkxoMHlrSlZBZEEzTmhUU3drR0J2THlIN2h3U3U5bVhXV0d1Rkd6SDF1RUVvUQ?oc=5,"google_rss_""과학기술정보통신부"" when:2d",253.6,47.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,naver_telco_strategy_or_infra,Y,telco,253.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:ai시대 통신망 투자 늘린다 정부 통신3사 규제 세제 개선 착수,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:ai시대 통신망 투자 늘린다 정부 통신3사 규제 세제 개선 착수,government_ai_core_policy,
3715,경쟁사/해외이슈,경쟁사_해외이슈,애플,애플 9월9일 행사 확정…첫 폴더블 아이폰 공개 가능성,애플 9월9일 행사 확정 첫 폴더블 아이폰 공개 가능성,네이버 프리미엄콘텐츠,네이버 프리미엄콘텐츠,"Wed, 26 Aug 2026 20:10:00 GMT",애플 9월9일 행사 확정…첫 폴더블 아이폰 공개 가능성 네이버 프리미엄콘텐츠,https://news.google.com/rss/articles/CBMiggFBVV95cUxQMm5hMDZWcHR2YlJvd1I2XzZERTc1VU1wSW9CX25iS2JYMXlKd21aQkd5a1I4d05VZzhMSklQWG1JZk5OM19TY1MxZ1RYOE45anNLQUtEZVBzLVIxZU9CeEJfVXZlOV84cnNZY3FwenpwLTFmMUZldnRoVE9FRDlHbXdn?oc=5,google_rss_애플 when:2d,252.5,6.5,,,"네이버,애플",v43_not_true_competitor,,,,,,general,24.0,published_today,general,,decision,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,252.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:애플 9월9일 행사 확정 첫 폴더블 아이폰 공개 가능성,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:애플 9월9일 행사 확정 첫 폴더블 아이폰 공개 가능성,comp_domestic_strategy,
2664,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 D2SF, '포지' 신규 투자…K제조역량 글로벌 방산 수요와 연결",네이버 d2sf 포지 신규 투자 k제조역량 글로벌 방산 수요와 연결,파이낸셜뉴스,파이낸셜뉴스,"Wed, 26 Aug 2026 01:34:03 GMT","네이버 D2SF, '포지' 신규 투자…K제조역량 글로벌 방산 수요와 연결 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9razJrTndQbl9sRUkzN3FGUU9RbG9wT1l5T2h6TU12TW1YQ2JLVFBhQmdTZGdHUmEzdmRyakFSSnEyV2FGY3BJYmVCU1RJcnoyZ240YlBXRXJGdw?oc=5,google_rss_네이버 site:fnnews.com when:2d,250.0,6.5,,,네이버,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,250.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버 d2sf 포지 신규 투자 k제조역량 글로벌 방산 수요와 연결,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버 d2sf 포지 신규 투자 k제조역량 글로벌 방산 수요와 연결,comp_domestic_strategy,
2756,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, AI 데이터센터 인프라 기업 'SK호라이즌' 출범…3조800억원 투자 유치",skt ai 데이터센터 인프라 기업 sk호라이즌 출범 3조800억원 투자 유치,네이트,네이트,"Thu, 27 Aug 2026 09:02:00 GMT","SKT, AI 데이터센터 인프라 기업 'SK호라이즌' 출범…3조800억원 투자 유치 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE05Mk1LTS1uWGFWRWtZdjcxaXF6SW80aklzODJSRFNRcjNwZFJtM0QwbXZ1aERUdmJUUlhWRFF4bTBVN2tHcWotRGZGTmpZTldWLVI4eG5oUkp0OEt3MXNNUA?oc=5,"google_rss_""SKT"" when:2d",247.0,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security+aidc_datacenter,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,247.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,
2678,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, AI데이터센터 인프라 전문 'SK호라이즌' 출범",skt ai데이터센터 인프라 전문 sk호라이즌 출범,뉴스;트리,뉴스;트리,"Thu, 27 Aug 2026 08:54:03 GMT","SKT, AI데이터센터 인프라 전문 'SK호라이즌' 출범 뉴스;트리",https://news.google.com/rss/articles/CBMiXEFVX3lxTE8tQlhTUjF6a3hucnhPY2tFZmRqSmNNQUM0alVXUkR0TjhURktvemxTTGtJVllVYXZ3YTZNR3p6ZkhXOHZ6a3lMZU9LdnVHSlk2RUJwckFUR1JneXZp?oc=5,google_rss_SKT when:2d,247.0,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security+aidc_datacenter,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,247.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,
2683,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, SK브로드밴드 인적분할…AI 데이터센터 전문 ‘SK호라이즌’ 신설",skt sk브로드밴드 인적분할 ai 데이터센터 전문 sk호라이즌 신설,이코노미스트,이코노미스트,"Thu, 27 Aug 2026 08:44:00 GMT","SKT, SK브로드밴드 인적분할…AI 데이터센터 전문 ‘SK호라이즌’ 신설 이코노미스트",https://news.google.com/rss/articles/CBMiYkFVX3lxTE5KUEtMejMwRUV2UnpUMUlWbXR0MU9BWDRnRmNsb1NkcEU5czAyRnEwUnRoU2Rab1M3bzdBMUloc3hubkhtREhYdHFyaHJjSkVpSVozU1pmXzJ5M0x4R3djaVhR?oc=5,google_rss_SKT when:2d,247.0,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,247.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,
2739,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, AI 데이터센터 회사 'SK호라이즌' 출범…3조원 투자 유치",skt ai 데이터센터 회사 sk호라이즌 출범 3조원 투자 유치,네이트,네이트,"Thu, 27 Aug 2026 08:43:00 GMT","SKT, AI 데이터센터 회사 'SK호라이즌' 출범…3조원 투자 유치 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE85UzFsSGg3YUxMV1dFclJEblV5eGJVUTA0UjZYSFNBTkhjMTY0VDRsOEtoQjR1eG1ZZjc4d1lJb29pcjN1MTZXeFE4dWtUMEhZNkZv?oc=5,google_rss_SKT when:2d,247.0,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security+aidc_datacenter,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,247.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,
2736,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, AI 데이터센터 전문회사 'SK호라이즌' 출범",skt ai 데이터센터 전문회사 sk호라이즌 출범,네이트,네이트,"Thu, 27 Aug 2026 08:40:00 GMT","SKT, AI 데이터센터 전문회사 'SK호라이즌' 출범 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBYY0F0TlkwRjJKbVA4SExYNFNkSzBFbGtCenBxX0M0X2M3c3h6U0pEZHlCblBPSmhFdHppSmxLRnFzVXhCVXlYOXpoNDlybEQyUEdv?oc=5,google_rss_SKT when:2d,247.0,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security+aidc_datacenter,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,247.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,
2723,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, SK브로드밴드 인적분할해 'AI 데이터센터' 전문회사 ‘SK호라이즌’ 세운다",skt sk브로드밴드 인적분할해 ai 데이터센터 전문회사 sk호라이즌 세운다,워크투데이,워크투데이,"Thu, 27 Aug 2026 08:39:58 GMT","SKT, SK브로드밴드 인적분할해 'AI 데이터센터' 전문회사 ‘SK호라이즌’ 세운다 워크투데이",https://news.google.com/rss/articles/CBMibEFVX3lxTE9Gc0huSXlUM3Z2YnJUZm9OUlM4STVxb3pLV3lJVGRod2FjYTZXRVB6anFtXzJheVZCTVRkNHJKemFwSVFoZW03RTlpcno0RWg2eVk0Y1pLcmRnUVdLYVpkVkk0RjZNdWlwdXpTcg?oc=5,google_rss_SKT when:2d,247.0,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,247.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,
2562,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 D2SF, 방산·제조 스타트업 '포지' 첫 투자…뿌리산업 글로벌 연결",네이버 d2sf 방산 제조 스타트업 포지 첫 투자 뿌리산업 글로벌 연결,파이낸셜포스트,파이낸셜포스트,"Wed, 26 Aug 2026 08:33:14 GMT","네이버 D2SF, 방산·제조 스타트업 '포지' 첫 투자…뿌리산업 글로벌 연결 파이낸셜포스트",https://news.google.com/rss/articles/CBMidEFVX3lxTE9rZUlnQnpCR3FVM29OZlZnZ1A2bW9WVkNBdGV2bUJsczF0cllMU1hDOXNfR1JWaVVEdkk5WjVNbFcwVXNMMmx4MGV5TGl3R3pVcDBVU05UV2tlUDBKaklobU04V1dVZFY0Y2ZEd3h0cmRlX0R6?oc=5,google_rss_네이버 조사 when:2d,247.0,6.5,,,네이버,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,247.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버 d2sf 방산 제조 스타트업 포지 첫 투자 뿌리산업 글로벌 연결,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버 d2sf 방산 제조 스타트업 포지 첫 투자 뿌리산업 글로벌 연결,comp_domestic_strategy,
2649,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 방산·제조 스타트업 ‘포지’에 투자… 글로벌 공급망 진출 지원 - 조선비즈",네이버 방산 제조 스타트업 포지에 투자 글로벌 공급망 진출 지원,Chosunbiz,Chosunbiz,"Wed, 26 Aug 2026 01:19:00 GMT","네이버, 방산·제조 스타트업 ‘포지’에 투자… 글로벌 공급망 진출 지원 - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMiggFBVV95cUxNZmtVaWV2TnFjUmVQb3FxNmhEWkFkMnBaNXRPQ1Bab1hja3JhdTZxbFhmbDFVRmFTUUwxSGtDWEFkRTN2cG5Wa1dhOU5nUE5VLTlYSF9vSjJqTjNIYUpETlJLNXRhZzdJUzd4aVdoNzdHVEF2RkF1czJ2UWlFNEN0NHBn0gGWAUFVX3lxTE1xNld5ZVgyY0hSUzd5RTFCbmJJblBqRkdIb0NPUG45U3FydVRlUm1WZy1BV2tIc0tqQkpvSnlDeDFaTWE1VXAwSkstNUxnRlAtQ1Q3TXBIcnNpZkxVX2VEN0JRMFFpWll3UHRfYmFZRmRFQ3JQYVJ5WVItQ21BVzJOeW5oZDNSMXVTVDBtX3RQQ1gtVjROZw?oc=5,google_rss_네이버 site:chosun.com when:2d,247.0,6.5,,,네이버,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,247.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,comp_domestic_public_infra:네이버 방산 제조 스타트업 포지에 투자 글로벌 공급망 진출 지원,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_public_infra:네이버 방산 제조 스타트업 포지에 투자 글로벌 공급망 진출 지원,comp_domestic_public_infra,
3374,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"앤트로픽, 30조 달러 시장 내걸며 매출로 오픈AI 앞질러…IPO는 9~10월 노린다",앤트로픽 30조 달러 시장 내걸며 매출로 오픈ai 앞질러 ipo는 9 10월 노린다,위키트리,위키트리,"Wed, 26 Aug 2026 19:12:00 GMT","앤트로픽, 30조 달러 시장 내걸며 매출로 오픈AI 앞질러…IPO는 9~10월 노린다 위키트리",https://news.google.com/rss/articles/CBMiVkFVX3lxTE0zS2hYU1NfaDJqUlZmclh5TzljZkRnQVpETnBZakpsVUp2Wm1RYW5vSVJsRkxlVUVMMEFpc1B2RGxydnNHdksxYTlwdENlU0lwMkFreC1n?oc=5,google_rss_오픈AI when:2d,245.0,48.5,"ai_infrastructure_security,earnings,financial_performance,strategy_mna_governance",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,245.0,"strategy_mna_governance,financial_performance,ai_infrastructure_security",competitor:strategy_mna,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,
2479,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드-LG CNS, 보안 특파모 '폐쇄망·민감산업 적용' 중심 개발",네이버클라우드 lg cns 보안 특파모 폐쇄망 민감산업 적용 중심 개발,디지털투데이,디지털투데이,"Thu, 27 Aug 2026 02:48:00 GMT","네이버클라우드-LG CNS, 보안 특파모 '폐쇄망·민감산업 적용' 중심 개발 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE9xWnoxZHRNeC1XX1ZQRnluOUluZkZOMWVzSTNRUzhZdkFISHl1TjA0X1MtSE5wczZacURzdlZ1Y2o5cUg2Qzh0T2dCU244WkN1QXFVWDlabVhXanlUZTJPOS0xWWlweHV6MEpVWUhtRlkzbkU?oc=5,google_rss_네이버 when:2d,241.0,81.5,"phishing_security,platform_obligation,privacy_security_reliability",security_general,네이버,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,direct_risk,global_incident:platform_regulation:naver:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,241.0,"privacy_security_reliability,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:naver:platform_operator_obligation:general,global_incident:platform_regulation:naver:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,global_incident:platform_regulation:naver:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_operator_obligation,comp_domestic_public_infra,
2448,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"""해킹 잡는 한국형 AI 뜬다""…네이버·LG, 국가대표 보안 동맹",해킹 잡는 한국형 ai 뜬다 네이버 lg 국가대표 보안 동맹,뉴시스,뉴시스,"Thu, 27 Aug 2026 01:18:46 GMT","""해킹 잡는 한국형 AI 뜬다""…네이버·LG, 국가대표 보안 동맹 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTE0zV0xfN2J6OEV6OFU5U1NKTkxaRTg2NXlXZ01Mbkp1OTJoUXJBcHpXNXp4TjFGelBocmFMbFlVeG02ZWctd3NpSXN2SWhfdmo5czA4ZGt6OHl4V1g5TF9MdTJtYkMtZzZHdmY2aE5MaWNkcEh2V1lWbdIBeEFVX3lxTE0zV0xfN2J6OEV6OFU5U1NKTkxaRTg2NXlXZ01Mbkp1OTJoUXJBcHpXNXp4TjFGelBocmFMbFlVeG02ZWctd3NpSXN2SWhfdmo5czA4ZGt6OHl4V1g5TF9MdTJtYkMtZzZHdmY2aE5MaWNkcEh2V1lWbQ?oc=5,google_rss_네이버 when:2d,241.0,45.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_hacking_incident,네이버,,,,,,,general,24.0,published_today,direct_risk,privacy_security:naver:data_leak,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,241.0,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:privacy_security:naver:naver:data_leak:general,global_incident:privacy_security:naver:naver,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:privacy_security:naver:naver,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:privacy_security:naver:naver,comp_domestic_direct_risk,
2556,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"LG CNS·네이버클라우드, AI 데이터센터 액체냉각 구축",lg cns 네이버클라우드 ai 데이터센터 액체냉각 구축,뉴스핌,뉴스핌,"Wed, 26 Aug 2026 01:00:00 GMT","LG CNS·네이버클라우드, AI 데이터센터 액체냉각 구축 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTE9PQUtpMnNWZEFkb3pkcWx1b1Jwcl9jM3hNUk9majNXaDZhdDUyWVJ5TTR5LUd3QWhRMkVwd0JaTjVhVkxaR2dGbFdNT0JNWThqZVhSSGlHX0QwZkd3?oc=5,google_rss_네이버 규제 when:2d,240.0,23.5,"ai_infrastructure_security,aidc_datacenter",aidc_general,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,240.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,
