카테고리,카테고리명,검색어,기사제목,언론사,정규언론사,게시일,RSS게시일,RSS요약,본문전문,본문글자수,본문추출방식,본문품질점수,본문품질사유,중요도점수,본문사용가능,본문정제적용,원래RSS링크,링크,랭킹점수,사건태그,사건단계,원문날짜,원문날짜출처,날짜검증결과,날짜후보수,대표선택점수,개인정보보안사건키,개인정보보안대표보너스,전역사건키,전역사건기본키,전역사건대표보너스,이슈패밀리,정책규제의무,자사홍보성,제외단계,v20_issue_id,v20_issue_group,수집검색어,수집원카테고리,수집JSON카테고리,Gemini판단카테고리,최종카테고리,최종카테고리명,본문상태,최종카테고리검증결과
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오톡,카카오게임즈 개인정보 유출 243명으로 확대 · 주요 내용은?,supple.kr,supple.kr,"Tue, 22 Sep 2026 08:15:24 GMT","Tue, 22 Sep 2026 08:15:24 GMT",카카오게임즈 개인정보 유출 243명으로 확대 · 주요 내용은? supple.kr,Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,139.5,False,False,https://news.google.com/rss/articles/CBMiXEFVX3lxTE1kQ3FZdmNaaGJTMlgwVTJTVkpGTG5UT09ubE45cnA0NTRVbnBZcnluUnA2NkJqQ2dkRkZ1YkE4dHhmLV9BSEtWSm9UV0tsbTRIRmlHbm40Y2FTUGhL?oc=5,https://news.google.com/rss/articles/CBMiXEFVX3lxTE1kQ3FZdmNaaGJTMlgwVTJTVkpGTG5UT09ubE45cnA0NTRVbnBZcnluUnA2NkJqQ2dkRkZ1YkE4dHhmLV9BSEtWSm9UV0tsbTRIRmlHbm40Y2FTUGhL?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,88.8,"phishing_security,platform_obligation,privacy_security_reliability",security_privacy_leak,,no_original_date_found,no_original_date_found_kept,0.0,-70.05,privacy_security:kakao:data_leak:initial_investigation_response,16.0,global_incident:platform_regulation:kakao:platform_data_protection_obligation:general,global_incident:platform_regulation:kakao:platform_data_protection_obligation,24.0,self:platform_obligation,Y,,issue_representative_attempt,I070,global_incident:platform_regulation:kakao:platform_data_protection_obligation,카카오톡,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,카카오게임즈 정보유출 243명으로 확대,스페셜경제,스페셜경제,"Tue, 22 Sep 2026 07:09:54 GMT","Tue, 22 Sep 2026 07:09:54 GMT",카카오게임즈 정보유출 243명으로 확대 스페셜경제,Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,129.5,False,False,https://news.google.com/rss/articles/CBMibEFVX3lxTFBsY2MxdGFUeUZ6NHVLZVpPaXNMcTJmTVc3U1FEZzYyWWNtR2k4THZnaDFMaTc5VnNILTZ6Q0R0SDNoeXhTU1JNSXNReW9CMEo5TTAxa0ZQSFUxWmJoTDQ4Zi1LZW83QnhXRmxZUw?oc=5,https://news.google.com/rss/articles/CBMibEFVX3lxTFBsY2MxdGFUeUZ6NHVLZVpPaXNMcTJmTVc3U1FEZzYyWWNtR2k4THZnaDFMaTc5VnNILTZ6Q0R0SDNoeXhTU1JNSXNReW9CMEo5TTAxa0ZQSFUxWmJoTDQ4Zi1LZW83QnhXRmxZUw?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,97.8,"platform_obligation,privacy_security_reliability",privacy_security_reliability,,no_original_date_found,no_original_date_found_kept,0.0,-74.05,privacy_security:kakao:data_leak:initial_investigation_response,16.0,global_incident:platform_regulation:kakao:platform_data_protection_obligation:general,global_incident:platform_regulation:kakao:platform_data_protection_obligation,24.0,self:platform_obligation,Y,,issue_representative_attempt,I070,global_incident:platform_regulation:kakao:platform_data_protection_obligation,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,"카카오, LG CNS와 협력으로 ‘데이터센터 냉방설비 제어’에 에이전트 적용",AI타임스,AI타임스,"Tue, 22 Sep 2026 06:56:15 GMT","Tue, 22 Sep 2026 06:56:15 GMT","카카오, LG CNS와 협력으로 ‘데이터센터 냉방설비 제어’에 에이전트 적용 AI타임스",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,129.0,False,False,https://news.google.com/rss/articles/CBMiakFVX3lxTE10dXplMDZMbDlYdmUtSkhEcWZ3eXBFdGFPM0hvd1g3M0hMUTJDVHpGY2xZSkc0U29zWTdpbERORFl0Y2dkc09PQkM4djcwcUJSZUlYanR6U1F4RXJjc0piZmRnWmdHcFVfdXc?oc=5,https://news.google.com/rss/articles/CBMiakFVX3lxTE10dXplMDZMbDlYdmUtSkhEcWZ3eXBFdGFPM0hvd1g3M0hMUTJDVHpGY2xZSkc0U29zWTdpbERORFl0Y2dkc09PQkM4djcwcUJSZUlYanR6U1F4RXJjc0piZmRnWmdHcFVfdXc?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,88.8,"ai_infrastructure_security,platform_obligation",ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-74.4,,0.0,global_incident:platform_regulation:kakao:platform_data_protection_obligation:general,global_incident:platform_regulation:kakao:platform_data_protection_obligation,24.0,self:platform_obligation,Y,,issue_representative_attempt,I070,global_incident:platform_regulation:kakao:platform_data_protection_obligation,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
정부_국회,정부/국회,쿠팡,"""대만 정부, 쿠팡 유출 사건에 1인당 318원 과징금…대만보다 한국이 '35배' 높은 처분으로 '차별 논란'""",비즈월드,비즈월드,"Mon, 21 Sep 2026 23:45:00 GMT","Mon, 21 Sep 2026 23:45:00 GMT","""대만 정부, 쿠팡 유출 사건에 1인당 318원 과징금…대만보다 한국이 '35배' 높은 처분으로 '차별 논란'"" 비즈월드",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,139.5,False,False,https://news.google.com/rss/articles/CBMia0FVX3lxTE8zem1xb2EyM0tVNEZMX05uY0JrQ1FibFQ2TC1kY2tVVk1vNi1WdTBDczVNbXZnUG9zeTNtN0dud1pIODBiTDF3aFVwWXJRMkJ3ZnB4WkRyallhODFJeW9wY19OV19JYjZ6cUU0?oc=5,https://news.google.com/rss/articles/CBMia0FVX3lxTE8zem1xb2EyM0tVNEZMX05uY0JrQ1FibFQ2TC1kY2tVVk1vNi1WdTBDczVNbXZnUG9zeTNtN0dud1pIODBiTDF3aFVwWXJRMkJ3ZnB4WkRyallhODFJeW9wY19OV19JYjZ6cUU0?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,185.5,"antitrust_platform,legal_regulatory_enforcement,platform_obligation,strategy_mna_governance",antitrust_general,,no_original_date_found,no_original_date_found_kept,0.0,-67.05,privacy_security:coupang:data_leak:sanction_or_penalty,14.0,global_incident:platform_regulation:coupang:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:coupang:platform_operator_obligation,32.0,government:platform_obligation,Y,,issue_representative_attempt,I030,global_incident:platform_regulation:coupang:platform_operator_obligation,쿠팡,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,정부_국회,정부/국회,,
정부_국회,정부/국회,쿠팡,“10건 중 3건은 조사도 못했다”…쿠팡 계열사 괴롭힘 신고 215건,한국NGO신문,한국NGO신문,"Mon, 21 Sep 2026 23:11:30 GMT","Mon, 21 Sep 2026 23:11:30 GMT",“10건 중 3건은 조사도 못했다”…쿠팡 계열사 괴롭힘 신고 215건 한국NGO신문,Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,16.5,False,False,https://news.google.com/rss/articles/CBMiaEFVX3lxTE00UEQzSVdaSU10V041RVczWWUxWm90cV9VNFl1el91ZjZtQmowZFVGbmQteDNVeEtEWTBCS0hZb2IzNklYRFh0SEh3dWVHUlRHa3d2SE4ycmFwVmhXYzc3ci12ajhVbXNp?oc=5,https://news.google.com/rss/articles/CBMiaEFVX3lxTE00UEQzSVdaSU10V041RVczWWUxWm90cV9VNFl1el91ZjZtQmowZFVGbmQteDNVeEtEWTBCS0hZb2IzNklYRFh0SEh3dWVHUlRHa3d2SE4ycmFwVmhXYzc3ci12ajhVbXNp?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,179.5,platform_obligation,platform_obligation,,no_original_date_found,no_original_date_found_kept,0.0,-153.15,,0.0,global_incident:platform_regulation:coupang:platform_operator_obligation:general,global_incident:platform_regulation:coupang:platform_operator_obligation,48.0,government:platform_obligation,Y,,issue_representative_attempt,I030,global_incident:platform_regulation:coupang:platform_operator_obligation,쿠팡,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,정부_국회,정부/국회,,
정부_국회,정부/국회,네이버,"쿠팡 PB, 성수동서 고객 만났다…중소 제조사와 오프라인 접점 확대",etnews.com,전자신문,"Tue, 22 Sep 2026 05:23:28 GMT","Tue, 22 Sep 2026 05:23:28 GMT","쿠팡 PB, 성수동서 고객 만났다…중소 제조사와 오프라인 접점 확대 etnews.com",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,9.5,False,False,https://news.google.com/rss/articles/CBMiTkFVX3lxTE9YMWw4SmlIenoybVhtaEFORW1WZUstdkVsWWExbHJDd1pKcXJEM0x3bFhoTzZsa3RUUkozaVBhbVhtQ2tNMTlDZ2p3T09FZw?oc=5,https://news.google.com/rss/articles/CBMiTkFVX3lxTE9YMWw4SmlIenoybVhtaEFORW1WZUstdkVsWWExbHJDd1pKcXJEM0x3bFhoTzZsa3RUUkozaVBhbVhtQ2tNMTlDZ2p3T09FZw?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,135.5,platform_obligation,,,no_original_date_found,no_original_date_found_kept,0.0,-144.05,,0.0,global_incident:platform_regulation:coupang:platform_operator_obligation:general,global_incident:platform_regulation:coupang:platform_operator_obligation,48.0,government:platform_obligation,Y,,issue_representative_attempt,I030,global_incident:platform_regulation:coupang:platform_operator_obligation,네이버,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,정부_국회,정부/국회,,
경쟁사_해외이슈,경쟁사/해외이슈,네이버,"네이버클라우드, 데이터베이스·서버 접근제어 통합 보안 서비스 출시",글로벌뉴스통신GNA,글로벌뉴스통신GNA,"Tue, 22 Sep 2026 02:00:41 GMT","Tue, 22 Sep 2026 02:00:41 GMT","네이버클라우드, 데이터베이스·서버 접근제어 통합 보안 서비스 출시 글로벌뉴스통신GNA",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,23.0,False,False,https://news.google.com/rss/articles/CBMidEFVX3lxTFBoMkZHdGJnVVpTSGFULURTeVc5eGM1Y3JMU1VHVG1oT1FIdUJWaXpkWVdscHVfWGF0VU1EVEM1TXlEVkt3RzUybVp6VW01TWF3VDVxdVNpVHhHeFFGUFVrZ0Jma1pYbGNpWUJicXhRZlBiMDRM?oc=5,https://news.google.com/rss/articles/CBMidEFVX3lxTFBoMkZHdGJnVVpTSGFULURTeVc5eGM1Y3JMU1VHVG1oT1FIdUJWaXpkWVdscHVfWGF0VU1EVEM1TXlEVkt3RzUybVp6VW01TWF3VDVxdVNpVHhHeFFGUFVrZ0Jma1pYbGNpWUJicXhRZlBiMDRM?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,317.0,"phishing_security,privacy_security_reliability",security_general,,no_original_date_found,no_original_date_found_kept,0.0,-148.6,,0.0,,,0.0,,,,issue_representative_attempt,I004,comp_domestic_ai_platform:네이버클라우드 데이터베이스 서버 접근제어 통합 보안 서비스 출시,네이버,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사/해외이슈,,
경쟁사_해외이슈,경쟁사/해외이슈,네이버,네이버클라우드 “모델 크기 넘어 ‘보안 역량’ 집중…프런티어 도달할 것”,AI타임스,AI타임스,"Tue, 22 Sep 2026 08:38:13 GMT","Tue, 22 Sep 2026 08:38:13 GMT",네이버클라우드 “모델 크기 넘어 ‘보안 역량’ 집중…프런티어 도달할 것” AI타임스,Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,23.0,False,False,https://news.google.com/rss/articles/CBMiakFVX3lxTE1sRUswSlhrTWtUMFFCMlVIZ3ktbkNXNnJGZmY3c0lnYm5nZzB2MEdNNFVXMHNKNXk0blJpNlNtQVpuZGo1Z2xGX3VnNFM4YWJ5N2pTcGFqLU15ZU4teGNnQk1weURBTXNjNmc?oc=5,https://news.google.com/rss/articles/CBMiakFVX3lxTE1sRUswSlhrTWtUMFFCMlVIZ3ktbkNXNnJGZmY3c0lnYm5nZzB2MEdNNFVXMHNKNXk0blJpNlNtQVpuZGo1Z2xGX3VnNFM4YWJ5N2pTcGFqLU15ZU4teGNnQk1weURBTXNjNmc?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,215.0,"phishing_security,privacy_security_reliability",security_general,,no_original_date_found,no_original_date_found_kept,0.0,-148.6,,0.0,,,0.0,,,,issue_representative_attempt,I009,comp_domestic_ai_platform:네이버클라우드 모델 크기 넘어 보안 역량 집중 프런티어 도달할 것,네이버,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사/해외이슈,,
경쟁사_해외이슈,경쟁사/해외이슈,네이버,"[현장] 배경훈 ""보안 특화 AI, 네이버가 독파모 이후 칼갈고 들어와…기대 높아""",ebn.co.kr,ebn.co.kr,"Tue, 22 Sep 2026 08:15:06 GMT","Tue, 22 Sep 2026 08:15:06 GMT","[현장] 배경훈 ""보안 특화 AI, 네이버가 독파모 이후 칼갈고 들어와…기대 높아"" ebn.co.kr",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,30.0,False,False,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBJTEplVzMzWm93amtYUllnUE8xREExMTBlaS03alVLZ09yNlo1RHREM2UyWGRkalhpVHF4c0ZrNXlEb2dTNHBkalhHQ19PUUp2UTR3NE8yQXU0MmhRVjdOaVQtekMxSm5C?oc=5,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBJTEplVzMzWm93amtYUllnUE8xREExMTBlaS03alVLZ09yNlo1RHREM2UyWGRkalhpVHF4c0ZrNXlEb2dTNHBkalhHQ19PUUp2UTR3NE8yQXU0MmhRVjdOaVQtekMxSm5C?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,213.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,,no_original_date_found,no_original_date_found_kept,0.0,-146.7,,0.0,,,0.0,,,,issue_representative_attempt,I010,comp_domestic_ai_platform:현장 배경훈 보안 특화 ai 네이버가 독파모 이후 칼갈고 들어와 기대 높아,네이버,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사/해외이슈,,
경쟁사_해외이슈,경쟁사/해외이슈,네이버,"네이버, 사이버 보안 특화 AI 파운데이션 모델 개발 본격 착수",2news.co.kr,2news.co.kr,"Tue, 22 Sep 2026 06:16:00 GMT","Tue, 22 Sep 2026 06:16:00 GMT","네이버, 사이버 보안 특화 AI 파운데이션 모델 개발 본격 착수 2news.co.kr",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,30.0,False,False,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9lUFhrT2tOQW1wcWtpNktPYlhzU0l5RWszcmplZ2QzS1MzNTR0SG50b3hwT2VkUVFsclJsZFdBSUhON2NocFNtYkF2YkZ1bkN0aDlUd0tRWkxZT1I1R0I4NHh2Njc0RnR0?oc=5,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9lUFhrT2tOQW1wcWtpNktPYlhzU0l5RWszcmplZ2QzS1MzNTR0SG50b3hwT2VkUVFsclJsZFdBSUhON2NocFNtYkF2YkZ1bkN0aDlUd0tRWkxZT1I1R0I4NHh2Njc0RnR0?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,213.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,,no_original_date_found,no_original_date_found_kept,0.0,-146.7,,0.0,,,0.0,,,,issue_representative_attempt,I011,comp_domestic_ai_platform:네이버 사이버 보안 특화 ai 파운데이션 모델 개발 본격 착수,네이버,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사/해외이슈,,
경쟁사_해외이슈,경쟁사/해외이슈,네이버,"네이버클라우드, 기업 DB·서버 접근제어 보안 서비스 공개",핀포인트뉴스,핀포인트뉴스,"Tue, 22 Sep 2026 07:51:20 GMT","Tue, 22 Sep 2026 07:51:20 GMT","네이버클라우드, 기업 DB·서버 접근제어 보안 서비스 공개 핀포인트뉴스",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,23.0,False,False,https://news.google.com/rss/articles/CBMid0FVX3lxTE9zYjFoeFozVHlWV1JCZ09GbVpZUWNqbVdpTnlBdDVqdEdRdFltR0djbE1rSXhKSG1meWlpS2FNakNTX2oxTVpaNlAzUWlhNXRHaDlsd21adkRNQmFrQ2dCZ1VFalZvTVhFU3hhdGFDaFMxRFkzcmxR0gF3QVVfeXFMT3NiMWh4WjNUeVZXUkJnT0ZtWllRY2ptV2lOeUF0NWp0R1F0WW1HR2NsTWtJeEpIbWZ5aWlLYU1qQ1NfajFNWlo2UDNRaWE1dEdoOWx3bVp2RE1CYWtDZ0JnVUVqVm9NWEVTeGF0YUNoUzFEWTNybFE?oc=5,https://news.google.com/rss/articles/CBMid0FVX3lxTE9zYjFoeFozVHlWV1JCZ09GbVpZUWNqbVdpTnlBdDVqdEdRdFltR0djbE1rSXhKSG1meWlpS2FNakNTX2oxTVpaNlAzUWlhNXRHaDlsd21adkRNQmFrQ2dCZ1VFalZvTVhFU3hhdGFDaFMxRFkzcmxR0gF3QVVfeXFMT3NiMWh4WjNUeVZXUkJnT0ZtWllRY2ptV2lOeUF0NWp0R1F0WW1HR2NsTWtJeEpIbWZ5aWlLYU1qQ1NfajFNWlo2UDNRaWE1dEdoOWx3bVp2RE1CYWtDZ0JnVUVqVm9NWEVTeGF0YUNoUzFEWTNybFE?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,205.0,"phishing_security,privacy_security_reliability",security_general,,no_original_date_found,no_original_date_found_kept,0.0,-148.6,,0.0,,,0.0,,,,issue_representative_attempt,I012,comp_domestic_ai_platform:네이버클라우드 기업 db 서버 접근제어 보안 서비스 공개,네이버,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사/해외이슈,,
경쟁사_해외이슈,경쟁사/해외이슈,과학기술정보통신부,"네이버클라우드, ‘보안 AI’ 개발 착수…글로벌 최고 수준 노린다",에너지경제신문,에너지경제신문,"Tue, 22 Sep 2026 07:48:12 GMT","Tue, 22 Sep 2026 07:48:12 GMT","네이버클라우드, ‘보안 AI’ 개발 착수…글로벌 최고 수준 노린다 에너지경제신문",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,30.0,False,False,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9JRHJ2dkdaeGJpSXQxMWI2MHJ2YjZlRGZ4V09hTlFxNmZwdjU0Z0lLQ09HUW9ITVVBMzRraGE5dWZUY1BPbmRUQ2ZHTWY1VUtSN3JuS1puaEJ0dG8?oc=5,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9JRHJ2dkdaeGJpSXQxMWI2MHJ2YjZlRGZ4V09hTlFxNmZwdjU0Z0lLQ09HUW9ITVVBMzRraGE5dWZUY1BPbmRUQ2ZHTWY1VUtSN3JuS1puaEJ0dG8?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,136.1,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,,no_original_date_found,no_original_date_found_kept,0.0,-143.7,,0.0,,,0.0,,,,issue_representative_attempt,I013,comp_domestic_ai_platform:네이버클라우드 보안 ai 개발 착수 글로벌 최고 수준 노린다,과학기술정보통신부,정부/국회,정부_국회,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사/해외이슈,,
경쟁사_해외이슈,경쟁사/해외이슈,LGU+,"LGU+, 소도몰과 소상공인 AX 협력...상권·판매데이터 결합",디지털투데이,디지털투데이,"Tue, 22 Sep 2026 00:00:00 GMT","Tue, 22 Sep 2026 00:00:00 GMT","LGU+, 소도몰과 소상공인 AX 협력...상권·판매데이터 결합 디지털투데이",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,6.5,False,False,https://news.google.com/rss/articles/CBMic0FVX3lxTE4ydGw0N2FtWHB2VDJWTFNaLUV1R1RtaWk1NTVaaGo4NEVNWHgxeENTVDg4czUyOWdkUUN0dGR4bzk0MXVuWEpXMEZkX1p6Y1hubjdkdy1OcXB2VzdQWTBEa21Pd3pHTW5OV0JtbG13c05YMDA?oc=5,https://news.google.com/rss/articles/CBMic0FVX3lxTE4ydGw0N2FtWHB2VDJWTFNaLUV1R1RtaWk1NTVaaGo4NEVNWHgxeENTVDg4czUyOWdkUUN0dGR4bzk0MXVuWEpXMEZkX1p6Y1hubjdkdy1OcXB2VzdQWTBEa21Pd3pHTW5OV0JtbG13c05YMDA?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,278.5,,,,no_original_date_found,no_original_date_found_kept,0.0,-160.15,,0.0,,,0.0,,,,issue_representative_attempt,I014,comp_domestic_ai_platform:lgu+ 소도몰과 소상공인 ax 협력 상권 판매데이터 결합,LGU+,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사/해외이슈,,
경쟁사_해외이슈,경쟁사/해외이슈,네이버,"네이버, '보안 독파모' 개발 본격 착수…국가 사이버 방패 만든다",뉴스1,뉴스1,"Tue, 22 Sep 2026 06:00:00 GMT","Tue, 22 Sep 2026 06:00:00 GMT","네이버, '보안 독파모' 개발 본격 착수…국가 사이버 방패 만든다 뉴스1",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,23.0,False,False,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9EX1I4OVZ3d2tJOHpzVVRFQ2hzT2VxRFRrSXFndGFUUXRqRDBjMW5UWmpHMmlaamhlbFhCZ2lWZW95REpPeFpSTmVhQnJxaEt0LTh3SG5PX2w4dUZSWVlBY0psOU9icC1X0gFuQVVfeXFMT3J6aERVZmtybjRrN0ZQN0FIU2tWODBkQm5jRkY2UEFRZC16UWhOVnlMazhKb2d1Qm9sM2dweFFnX1pHNTJRTUppZUJzMkdndU9GbU5LbE5OTHNrVmNCZjFCc1Y5VDliVEU0QmkwUmc?oc=5,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9EX1I4OVZ3d2tJOHpzVVRFQ2hzT2VxRFRrSXFndGFUUXRqRDBjMW5UWmpHMmlaamhlbFhCZ2lWZW95REpPeFpSTmVhQnJxaEt0LTh3SG5PX2w4dUZSWVlBY0psOU9icC1X0gFuQVVfeXFMT3J6aERVZmtybjRrN0ZQN0FIU2tWODBkQm5jRkY2UEFRZC16UWhOVnlMazhKb2d1Qm9sM2dweFFnX1pHNTJRTUppZUJzMkdndU9GbU5LbE5OTHNrVmNCZjFCc1Y5VDliVEU0QmkwUmc?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,209.0,"phishing_security,privacy_security_reliability",security_general,,no_original_date_found,no_original_date_found_kept,0.0,-134.6,,0.0,,,0.0,,,,issue_representative_attempt,I015,comp_domestic_strategy:네이버 보안 독파모 개발 본격 착수 국가 사이버 방패 만든다,네이버,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사/해외이슈,,
경쟁사_해외이슈,경쟁사/해외이슈,SKT,"SKT, 고객이 정한 '신뢰 지표' 만든다 … '서비스·보안·요금' 전반적 점검",뉴데일리,뉴데일리,"Mon, 21 Sep 2026 23:56:37 GMT","Mon, 21 Sep 2026 23:56:37 GMT","SKT, 고객이 정한 '신뢰 지표' 만든다 … '서비스·보안·요금' 전반적 점검 뉴데일리",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,20.5,False,False,https://news.google.com/rss/articles/CBMigAFBVV95cUxPNkZqRDYtQlQweDhTWFA2OVozNlc4b1lSdEJwei1xVF96alFDaFltTTdsMFNnLVlkWWI3Z3BOSnc0YWlKbDc2dzlZTUVvblpQNzhOcHE5QllFT2JCWkZWVzYwR01VXzhacmpKY2JVdU16NllSV3V2dnRFR3BVNDFzY9IBgAFBVV95cUxPNkZqRDYtQlQweDhTWFA2OVozNlc4b1lSdEJwei1xVF96alFDaFltTTdsMFNnLVlkWWI3Z3BOSnc0YWlKbDc2dzlZTUVvblpQNzhOcHE5QllFT2JCWkZWVzYwR01VXzhacmpKY2JVdU16NllSV3V2dnRFR3BVNDFzYw?oc=5,https://news.google.com/rss/articles/CBMigAFBVV95cUxPNkZqRDYtQlQweDhTWFA2OVozNlc4b1lSdEJwei1xVF96alFDaFltTTdsMFNnLVlkWWI3Z3BOSnc0YWlKbDc2dzlZTUVvblpQNzhOcHE5QllFT2JCWkZWVzYwR01VXzhacmpKY2JVdU16NllSV3V2dnRFR3BVNDFzY9IBgAFBVV95cUxPNkZqRDYtQlQweDhTWFA2OVozNlc4b1lSdEJwei1xVF96alFDaFltTTdsMFNnLVlkWWI3Z3BOSnc0YWlKbDc2dzlZTUVvblpQNzhOcHE5QllFT2JCWkZWVzYwR01VXzhacmpKY2JVdU16NllSV3V2dnRFR3BVNDFzYw?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,199.5,"phishing_security,privacy_security_reliability",security_general,,no_original_date_found,no_original_date_found_kept,0.0,-150.35,,0.0,,,0.0,,,,issue_representative_attempt,I016,comp_domestic_strategy:skt 고객이 정한 신뢰 지표 만든다 서비스 보안 요금 전반적 점검,SKT,경쟁사/해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사_해외이슈,경쟁사/해외이슈,,
