id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26가드레일사유,v26_2_profile_reason,v32_weak_non_digital_gov
1950,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"엔비디아, 오픈AI의 오하이오 데이터센터에 최대 1,050억 달러의 보증 제공 예정",엔비디아 오픈ai의 오하이오 데이터센터에 최대 1 050억 달러의 보증 제공 예정,TradingView,TradingView,"Mon, 17 Aug 2026 13:04:18 GMT","엔비디아, 오픈AI의 오하이오 데이터센터에 최대 1,050억 달러의 보증 제공 예정 TradingView",https://news.google.com/rss/articles/CBMieEFVX3lxTE9RSVBHZFFSTm1mcC1EeVFVOUotMm5aWml5elBYSVBSc1hMWUxxY1JFb2t6SEcwOVpxWGhNUDhVeFVwbEtfZEV4eC1mYzB2VTRVZHRlUFVjemdKeTNSNTlHdFNUNXZ4Y0tKRDQydk5WS21jRGNiMVZEYw?oc=5,google_rss_오픈AI when:2d,205.0,16.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:openai_security_access,review_scheduled,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,205.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,,,,
1949,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"엔비디아, 오픈AI 오하이오 데이터센터 금융보증 2500억달러에서 1200억달러 미만으로 축소...전체 10GW 중 1단계 5GW만 보증, '순환 거래' 투자자 우려에 위험 노출 줄여",엔비디아 오픈ai 오하이오 데이터센터 금융보증 2500억달러에서 1200억달러 미만으로 축소 전체 10gw 중 1단계 5gw만 보증 순환 거래 투자자 우려에 위험 노출 줄여,한국정보기술진흥원,한국정보기술진흥원,"Mon, 17 Aug 2026 07:42:18 GMT","엔비디아, 오픈AI 오하이오 데이터센터 금융보증 2500억달러에서 1200억달러 미만으로 축소...전체 10GW 중 1단계 5GW만 보증, '순환 거래' 투자자 우려에 위험 노출 줄여 한국정보기술진흥원",https://news.google.com/rss/articles/CBMiQEFVX3lxTE53TVZlbmdDYlBLWmZzdEhKbzNQREdWZWZLNk5xc3RPcWs0djVoRE85aVJPeFNVMTZvOWV5VXo5T0o?oc=5,google_rss_오픈AI when:2d,205.0,16.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,business_change,privacy_security:openai:data_leak,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,205.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,,,,
1939,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"앤스로픽, 연환산 매출 650억달러 돌파…오픈AI 추월",앤스로픽 연환산 매출 650억달러 돌파 오픈ai 추월,네이트,네이트,"Mon, 17 Aug 2026 22:56:00 GMT","앤스로픽, 연환산 매출 650억달러 돌파…오픈AI 추월 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9jMUNpb2tVemQ5dThMLUUtZm80YWt0Mi0xZEctbHMzOGxNSkNFYi1IWXpOUzZKazRYcTZ2cGRKSWw4Qjl5UU03b2pSSnhXX1NJNUhxREJSbGUxNVphd09DZQ?oc=5,google_rss_오픈AI when:2d,204.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,204.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
1915,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"앤스로픽, 연환산 매출 650억달러 돌파…오픈AI 추월",앤스로픽 연환산 매출 650억달러 돌파 오픈ai 추월,이투데이,이투데이,"Mon, 17 Aug 2026 22:55:00 GMT","앤스로픽, 연환산 매출 650억달러 돌파…오픈AI 추월 이투데이",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9wN2ZJMVo4cEQ3YVU4bWVVTVppVE1MWkQzcGhFbW1RUzUzSjl1NjdMbkVNMGhqTDJCN1VGTUhScnZmWms1WkxxdXBaX1RoQm9ObVFyWA?oc=5,google_rss_오픈AI when:2d,204.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,204.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
1862,경쟁사/해외이슈,경쟁사_해외이슈,구글,"구글, 韓정치 유튜브 449개 폐쇄…3년간 없던 대규모 제재",구글 정치 유튜브 449개 폐쇄 3년간 없던 대규모 제재,뉴스1,뉴스1,"Sun, 16 Aug 2026 19:57:31 GMT","구글, 韓정치 유튜브 449개 폐쇄…3년간 없던 대규모 제재 뉴스1",https://news.google.com/rss/articles/CBMiaEFVX3lxTE8xLXAwSGlOMGxYb3BCaEF2SmUwN2oyaHhQd2l2cXJIM3BiMGZ5Ui1hYmtUck1aZnNDUVRhYndmR2duSS1RQmVfOHRSQUdrbXBtVW11OGRSdzNNbFJVUkdTdzgzQ1J1cmRz0gFuQVVfeXFMTUhpdUZnRk1RSWllVERqTTh6bWptMnJBNVpBZV9MQnVOZ3NSWDNYa1BOd2duY1ZObHlnbnRPbF9Vc3B3YUdPakg2VTEzRUdva3YxR0I5NmtEZDM0QnVmNHpva2hZUW1HaW13blBrQXc?oc=5,google_rss_구글 조사 when:2d,203.5,71.5,legal_regulatory_enforcement,legal_regulatory_enforcement,구글,,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:google:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,203.5,legal_regulatory_enforcement,competitor:platform_obligation,global_incident:platform_regulation:google:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:google:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:google:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:google:platform_operator_obligation,comp_overseas_regulation_data,,,,
2176,경쟁사/해외이슈,경쟁사_해외이슈,EU 규제,"앤트로픽 클로드가 쓴 글, 보이지 않는 ‘AI 워터마크’ 남는다",앤트로픽 클로드가 쓴 글 보이지 않는 ai 워터마크 남는다,dailysecu.com,dailysecu.com,"Mon, 17 Aug 2026 02:59:43 GMT","앤트로픽 클로드가 쓴 글, 보이지 않는 ‘AI 워터마크’ 남는다 dailysecu.com",https://news.google.com/rss/articles/CBMibEFVX3lxTE9DNlBzLXZiZkQyb0lqamlfWl85TkhkYXFHN1A2X3JkUkZFaXlmSm9qSEt3UURwemFpVU83cUJEQjhycGp0NDQ4VXlZTHJyMzZoUG1JZ2xzRjRZYXhTcTNDNlJmNjVzblZLT1c4Yw?oc=5,google_rss_EU 규제 when:2d,203.5,14.0,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,앤트로픽,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:sector:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,203.5,"policy_legislation,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:sector:anthropic_glasswing_security:general,global_incident:ai_security_policy:sector:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:sector:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:sector:anthropic_glasswing_security,comp_overseas_regulation_data,,,,
1883,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"""매출 400억 달러, 윤리 책임자 0명"" 오픈AI의 AI 수장들 잇단 이탈",매출 400억 달러 윤리 책임자 0명 오픈ai의 ai 수장들 잇단 이탈,itworld.co.kr,itworld.co.kr,"Tue, 18 Aug 2026 00:11:17 GMT","""매출 400억 달러, 윤리 책임자 0명"" 오픈AI의 AI 수장들 잇단 이탈 itworld.co.kr",https://news.google.com/rss/articles/CBMi1gJBVV95cUxQMmVObEhIRUdqQ2lxRjNHa3d4cTNaTDFJLXVlbV8zQUQ3SXJ1RmtabDRHdVc4R2FkSkFSYlJvaThEaW1hMVdLSGNGMmdRb29BR1FqVHJCSmRmVkVvWUxDU3dVQU81S2xsU00wTmdHX3lnQWFMOGV2QzVSVzZ1SzFWQVloQkFCTDlUR240cnBjdm1lTDVJd1BkUWlaOERZamFPeHFHZ0hiNkdFU2FFd0Q2cG5JalIyY2laOXN3VDhpX3FkdFNXU1pndEFqeFhPbTBXa0xKRFA3RXVGWGU4ZUhicDBxYkp0TVloeEJqRjVGZk8tby1JdFdER0tXZWtpT3IxQXY2clJubGFwZUFfTFk4Q1RmdU1QcV9CcE53NjJvUERyT2g3ODJ6Um5raEtkT01qZFJzUEFNVjdyRkRMTThqSmVSemM3UFNOWHE2UzMyT2xzU0VERmc?oc=5,google_rss_오픈AI when:2d,202.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,202.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
1991,경쟁사/해외이슈,경쟁사_해외이슈,MS,[조타수] MS AI 인프라의 수수께끼…칩 220만개와 데이터센터 발표 사이의 간극,조타수 ms ai 인프라의 수수께끼 칩 220만개와 데이터센터 발표 사이의 간극,콕스뉴스,콕스뉴스,"Mon, 17 Aug 2026 10:08:27 GMT",[조타수] MS AI 인프라의 수수께끼…칩 220만개와 데이터센터 발표 사이의 간극 콕스뉴스,https://news.google.com/rss/articles/CBMiakFVX3lxTE9BSGZ1LXRGMjJNQ2kzUi1leDBtR0hJcDFfSGlaeW9GeVZJOHViR2lpTXBBUDlMa2tFQnRuelZjY3ZWOUJLX3lxRFlQSFd5SjVlYjNxNzYtNHMwY21yN3NrbkdPNnlZMHltY3c?oc=5,google_rss_MS when:2d,202.5,14.0,ai_infrastructure_security,ai_infrastructure_security,,,,,,,,general,14.0,published_yesterday,business_change,,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,202.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_overseas_regulation_data,,,,
1968,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,오픈AI 해킹 공포에 킬스위치 뽑아든 미 의회… 중국산 오픈소스엔 '통제 불능',오픈ai 해킹 공포에 킬스위치 뽑아든 미 의회 중국산 오픈소스엔 통제 불능,Radio Seoul,Radio Seoul,"Sun, 16 Aug 2026 22:19:42 GMT",오픈AI 해킹 공포에 킬스위치 뽑아든 미 의회… 중국산 오픈소스엔 '통제 불능' Radio Seoul,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9vak92WGN1WGJJQm9PcGVRNHRNVC16X1h5WndaYXlVWlNGWTA1aTNxY2NJT2o2aE81bkRxaHUyMU41Skh3Y1pGbkRUZXFCRktMRFJaVHlsUU9QQQ?oc=5,google_rss_오픈AI 해킹 when:2d,201.5,45.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_hacking_incident,오픈AI,,,,,,,general,14.0,published_yesterday,direct_risk,privacy_security:openai:data_leak,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,201.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
1956,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI 키운 투자자, LA레이커스 인수…""AI로 불가능한 열광에 베팅""",오픈ai 키운 투자자 la레이커스 인수 ai로 불가능한 열광에 베팅,네이트,네이트,"Tue, 18 Aug 2026 00:16:00 GMT","오픈AI 키운 투자자, LA레이커스 인수…""AI로 불가능한 열광에 베팅"" 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9EN1hKUFJncEtTU2JRVkFSRHNKbE5CUVA1RmMzLWRsR1puX0d2LWlWNy02X1VwSmxZcFpIWVZHck9hUm14QXZUNDQ0R1hIRkVCVVZJ?oc=5,"google_rss_""오픈AI"" when:2d",201.5,38.5,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,201.5,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
1978,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI 키운 투자자, LA레이커스 인수…""AI로 불가능한 열광에 베팅""",오픈ai 키운 투자자 la레이커스 인수 ai로 불가능한 열광에 베팅,마켓인,마켓인,"Tue, 18 Aug 2026 00:13:54 GMT","오픈AI 키운 투자자, LA레이커스 인수…""AI로 불가능한 열광에 베팅"" 마켓인",https://news.google.com/rss/articles/CBMic0FVX3lxTE1iUW9QaXFuMmk2Y1hGTGtHQkRxYUxzOHhKMWhzNm1ROHJ1V2VpRWM2elA3eGhoTnY1eHRILWpybWhIRkk1VUM4NUVPM3J6eHdFeS14MVRRdXNPSm92N2JnSmtUUEtFNHhyT2V1TzNraWYyb0U?oc=5,google_rss_오픈AI site:edaily.co.kr when:2d,201.5,38.5,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,201.5,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
1404,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"NHN클라우드 IPO, GPU 수익성이 좌우…밸류 확보 시험대 : 네이버 블로그",nhn클라우드 ipo gpu 수익성이 좌우 밸류 확보 시험대 네이버 블로그,Naver Blog,Naver Blog,"Mon, 17 Aug 2026 11:23:35 GMT","NHN클라우드 IPO, GPU 수익성이 좌우…밸류 확보 시험대 : 네이버 블로그 Naver Blog",https://news.google.com/rss/articles/CBMijwFBVV95cUxQUUV1cG5TQk5yejd5SDdoblNMUHhvamJxUVdaTllZU0Z2ZDBSa0NvVUdqekNaTFdyTXRRTHFtVnZQM0hGSjctcEY0UENDZHBJR2JOSEw4NzBha1RhdE1DNmRpWlZNWVpuM2o1YUgtTWx6Q1NlQUJJbHRQdEpFczdyNXdLdmlQdkNqSHZCRTZyWQ?oc=5,google_rss_네이버 when:2d,201.0,10.5,"ai_infrastructure_security,aidc_datacenter,financial_performance,strategy_mna_governance",aidc_gpu_npu,네이버,,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:mna_capital:naver:mna_capital,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,201.0,"strategy_mna_governance,financial_performance,ai_infrastructure_security",competitor:strategy_mna,global_incident:mna_capital:naver:mna_capital:general,global_incident:mna_capital:naver:mna_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,,
1827,경쟁사/해외이슈,경쟁사_해외이슈,구글,"자발적 개인인 척 여론 조작…구글, 한국어 유튜브 채널 무더기 제재",자발적 개인인 척 여론 조작 구글 한국어 유튜브 채널 무더기 제재,ebn.co.kr,ebn.co.kr,"Mon, 17 Aug 2026 06:11:20 GMT","자발적 개인인 척 여론 조작…구글, 한국어 유튜브 채널 무더기 제재 ebn.co.kr",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1oLWt2VktJazFBVmlGTXIzOGNBSU9iRzQ3dEY5R09xVnlnVnVpSzJJUmJ5aVo4dXlaVTZQZWFSQ0xlRjBwLXNKc05jZnJaZ2tYa1Q1ZkZZVC0wX1h1d0VpUU5sX0dScnRH?oc=5,google_rss_구글 when:2d,200.5,71.5,legal_regulatory_enforcement,legal_regulatory_enforcement,구글,,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:google:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,200.5,legal_regulatory_enforcement,competitor:platform_obligation,global_incident:platform_regulation:google:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:google:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,global_incident:platform_regulation:google:platform_operator_obligation,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,global_incident:platform_regulation:google:platform_operator_obligation,competitor_general_low_relevance,,,,
1929,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI 키운 투자자, LA레이커스 인수…""AI로 불가능한 열광에 베팅""",오픈ai 키운 투자자 la레이커스 인수 ai로 불가능한 열광에 베팅,edaily.co.kr,이데일리,"Tue, 18 Aug 2026 00:13:54 GMT","오픈AI 키운 투자자, LA레이커스 인수…""AI로 불가능한 열광에 베팅"" edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxOMzNXZmU0S0J0c0lfSGtSMmlNWEtnT2wtMjNDdUtXYkVmZmlIbmxfS1dtdE1aeDlNU1dmaTI4dTJ6dGl3ajBacjRVZ2sxU2VsYlRLZEFLV3V2VEtnZDFBU2twWFVfSDUzVU1TWkZVcU0xVl9zd2NEMUNveGc3WE1ENQ?oc=5,google_rss_오픈AI when:2d,199.5,38.5,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,199.5,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
